DateTime,RH [%],Temperature [°C],WBT_C
2024-08-08 08:24:25.000,73.8,30.2,26.4
2024-08-08 08:34:25.000,73.5,30.4,26.5
2024-08-08 08:44:25.000,72.9,30.5,26.5
2024-08-08 08:54:25.000,71.4,30.6,26.4
2024-08-08 09:04:25.000,70.2,30.9,26.4
2024-08-08 09:14:25.000,69.6,31,26.5
2024-08-08 09:24:25.000,69,31.2,26.6
2024-08-08 09:34:25.000,67.6,31.6,26.7
2024-08-08 09:44:25.000,66.5,31.7,26.6
2024-08-08 09:54:25.000,66.5,32,26.9
2024-08-08 10:04:25.000,65.7,32.2,26.9
2024-08-08 10:14:25.000,66.3,32.2,27.1
2024-08-08 10:24:25.000,63.3,32.5,26.8
2024-08-08 10:34:25.000,69.4,32.5,27.8
2024-08-08 10:44:25.000,70.5,32.6,28.1
2024-08-08 10:54:25.000,67.8,32.8,27.8
2024-08-08 11:04:25.000,68.1,32.7,27.8
2024-08-08 11:14:25.000,68.9,32.5,27.8
2024-08-08 11:24:25.000,67.3,32.6,27.5
2024-08-08 11:34:25.000,67.9,32.6,27.7
2024-08-08 11:44:25.000,67.5,32.8,27.8
2024-08-08 11:54:25.000,67.6,33.1,28
2024-08-08 12:04:25.000,67.5,33.4,28.4
2024-08-08 12:14:25.000,67.3,33.7,28.6
2024-08-08 12:24:25.000,66.8,33.8,28.6
2024-08-08 12:34:26.000,65.8,34,28.6
2024-08-08 12:44:26.000,63,34.1,28.2
2024-08-08 12:54:26.000,63.6,34.3,28.5
2024-08-08 13:04:26.000,62.7,34.2,28.3
2024-08-08 13:14:26.000,63.2,34.4,28.5
2024-08-08 13:24:26.000,61.8,34.5,28.4
2024-08-08 13:34:26.000,62.1,34.7,28.6
2024-08-08 13:44:26.000,62.4,34.9,28.8
2024-08-08 13:54:26.000,60.1,34.9,28.4
2024-08-08 14:04:26.000,62.4,34.3,28.3
2024-08-08 14:14:26.000,62.6,34.2,28.2
2024-08-08 14:24:26.000,63.7,34.2,28.4
2024-08-08 14:34:26.000,63.7,34.4,28.6
2024-08-08 14:44:26.000,61.5,34.8,28.6
2024-08-08 14:54:26.000,62.5,34.2,28.2
2024-08-08 15:04:26.000,61.5,34.7,28.5
2024-08-08 15:14:26.000,63.3,34.4,28.5
2024-08-08 15:24:26.000,60.6,34.2,27.9
2024-08-08 15:34:26.000,62.3,34.7,28.7
2024-08-08 15:44:26.000,61.8,34.5,28.4
2024-08-08 15:54:26.000,64.4,34.4,28.7
2024-08-08 16:04:26.000,63.5,34.9,29
2024-08-08 16:14:26.000,63,35.1,29.1
2024-08-08 16:24:26.000,59.9,35.2,28.6
2024-08-08 16:34:26.000,62.1,34.8,28.7
2024-08-08 16:44:26.000,62.6,34.8,28.7
2024-08-08 16:54:26.000,64.4,34.4,28.8
2024-08-08 17:04:26.000,60.8,34.7,28.4
2024-08-08 17:14:26.000,62.3,34.9,28.8
2024-08-08 17:24:26.000,62.1,34.4,28.3
2024-08-08 17:34:26.000,64,34,28.3
2024-08-08 17:44:26.000,65.2,33.6,28.1
2024-08-08 17:54:26.000,63.9,33.4,27.7
2024-08-08 18:04:26.000,66.2,33.1,27.8
2024-08-08 18:14:26.000,65.1,33.2,27.7
2024-08-08 18:17:06.000,65.6,33.1,27.7
2024-08-08 18:27:06.000,64.5,33.1,27.5
2024-08-08 18:37:06.000,66.6,33.2,28
2024-08-08 18:47:06.000,65.5,32.8,27.5
2024-08-08 18:57:06.000,66.5,32.8,27.6
2024-08-08 19:07:07.000,68.6,32.9,28
2024-08-08 19:17:07.000,65.8,32.8,27.5
2024-08-08 19:27:07.000,66.7,32.6,27.5
2024-08-08 19:37:07.000,66.6,32.8,27.6
2024-08-08 19:47:07.000,66.3,32.6,27.4
2024-08-08 19:57:07.000,66.3,32.4,27.2
2024-08-08 20:07:07.000,67.1,32.3,27.3
2024-08-08 20:17:07.000,66.8,32.4,27.3
2024-08-08 20:27:07.000,65.8,32.4,27.2
2024-08-08 20:37:07.000,67.5,32.2,27.3
2024-08-08 20:47:07.000,67,32.3,27.2
2024-08-08 20:57:07.000,68.5,32.3,27.5
2024-08-08 21:07:07.000,67.9,32.2,27.3
2024-08-08 21:17:07.000,67.6,32.2,27.3
2024-08-08 21:27:07.000,66.7,32.2,27.1
2024-08-08 21:37:07.000,68.5,32.2,27.4
2024-08-08 21:47:07.000,69,32.1,27.3
2024-08-08 21:57:07.000,70.4,32,27.5
2024-08-08 22:07:07.000,71.7,31.7,27.4
2024-08-08 22:17:07.000,73.8,31.6,27.7
2024-08-08 22:27:07.000,73.5,31.9,27.9
2024-08-08 22:37:07.000,73.2,32,28
2024-08-08 22:47:07.000,72.9,32,27.9
2024-08-08 22:57:07.000,73.7,31.8,27.9
2024-08-08 23:07:07.000,74,31.9,28
2024-08-08 23:17:07.000,74.2,31.9,28
2024-08-08 23:27:07.000,74.5,31.9,28.1
2024-08-08 23:37:07.000,74.8,31.8,28
2024-08-08 23:47:07.000,75.1,31.7,28
2024-08-08 23:57:07.000,75.5,31.6,27.9
2024-08-09 00:07:07.000,75.5,31.5,27.9
2024-08-09 00:17:07.000,76.4,31.5,28
2024-08-09 00:27:07.000,77.8,31.4,28.1
2024-08-09 00:37:07.000,78.2,31.2,28
2024-08-09 00:47:07.000,78.4,31.2,28.1
2024-08-09 00:57:07.000,78.4,31.3,28.1
2024-08-09 01:07:07.000,79.1,31.1,28.1
2024-08-09 01:17:07.000,79.3,31.1,28.1
2024-08-09 01:27:07.000,79,31,28
2024-08-09 01:37:07.000,78.1,31,27.8
2024-08-09 01:47:07.000,77.2,31.1,27.8
2024-08-09 01:57:07.000,76.8,31.1,27.7
2024-08-09 02:07:07.000,76.2,31,27.5
2024-08-09 02:17:07.000,76.6,31,27.6
2024-08-09 02:27:07.000,77.6,30.9,27.6
2024-08-09 02:37:07.000,78.7,30.8,27.7
2024-08-09 02:47:07.000,78,30.8,27.6
2024-08-09 02:57:07.000,77.2,30.8,27.5
2024-08-09 03:07:07.000,76,30.8,27.3
2024-08-09 03:17:07.000,76.1,30.9,27.4
2024-08-09 03:27:07.000,75.7,30.8,27.2
2024-08-09 03:37:08.000,76.7,30.9,27.5
2024-08-09 03:47:08.000,79.7,30.4,27.4
2024-08-09 03:57:08.000,79,30.3,27.2
2024-08-09 04:07:08.000,77.3,30.4,27.1
2024-08-09 04:17:08.000,78.5,30.3,27.2
2024-08-09 04:27:08.000,78.4,30.4,27.2
2024-08-09 04:37:08.000,78.4,30.3,27.2
2024-08-09 04:47:08.000,76.9,30.2,26.9
2024-08-09 04:57:08.000,76.9,30.2,26.9
2024-08-09 05:07:08.000,77,30.1,26.8
2024-08-09 05:17:08.000,76.9,30.1,26.8
2024-08-09 05:27:08.000,76.3,30.1,26.7
2024-08-09 05:37:08.000,76.1,30.2,26.7
2024-08-09 05:47:08.000,76.5,30.1,26.7
2024-08-09 05:57:08.000,76.6,30,26.6
2024-08-09 06:07:08.000,77.4,30,26.7
2024-08-09 06:17:08.000,75.9,30.2,26.7
2024-08-09 06:27:08.000,75.8,30.2,26.7
2024-08-09 06:37:08.000,74.5,30.3,26.6
2024-08-09 06:47:08.000,74.7,30.4,26.7
2024-08-09 06:57:08.000,74.3,30.5,26.7
2024-08-09 07:07:08.000,75.1,30.5,26.9
2024-08-09 07:17:08.000,74.8,30.6,26.9
2024-08-09 07:27:08.000,74.4,30.7,26.9
2024-08-09 07:37:08.000,73.1,30.7,26.7
2024-08-09 07:47:08.000,72.7,30.8,26.8
2024-08-09 07:57:09.000,72.3,30.9,26.8
2024-08-09 08:07:09.000,71.1,31.1,26.8
2024-08-09 08:17:09.000,70,31.4,26.9
2024-08-09 08:27:09.000,69.9,31.4,26.9
2024-08-09 08:37:09.000,69.1,31.7,27
2024-08-09 08:47:09.000,67.5,31.9,26.9
2024-08-09 08:57:09.000,65.8,32.1,26.8
2024-08-09 09:07:09.000,65.5,32.3,27
2024-08-09 09:17:09.000,66,32.5,27.3
2024-08-09 09:27:09.000,65.7,32.5,27.2
2024-08-09 09:37:09.000,65,32.7,27.3
2024-08-09 09:47:09.000,62.1,33,27
2024-08-09 09:57:09.000,61.8,33.2,27.2
2024-08-09 10:07:09.000,64.6,33.1,27.6
2024-08-09 10:17:09.000,66.3,32.9,27.6
2024-08-09 10:27:09.000,66.2,33.2,27.9
2024-08-09 10:37:09.000,65.2,33.6,28.1
2024-08-09 10:47:09.000,63.8,33.6,27.9
2024-08-09 10:57:09.000,64.7,33.6,28
2024-08-09 11:07:09.000,65.1,33.5,28
2024-08-09 11:17:09.000,65.7,33.7,28.3
2024-08-09 11:27:10.000,66.7,33.2,28
2024-08-09 11:37:10.000,67.3,33.2,28.1
2024-08-09 11:47:10.000,66,33.4,28.1
2024-08-09 11:57:10.000,65.6,33.4,28
2024-08-09 12:07:10.000,65.9,33.5,28.1
2024-08-09 12:17:10.000,66.7,33.7,28.5
2024-08-09 12:27:10.000,66.6,33.8,28.6
2024-08-09 12:37:10.000,65.8,33.9,28.5
2024-08-09 12:47:10.000,66.2,33.8,28.5
2024-08-09 12:57:10.000,65.8,34.2,28.8
2024-08-09 13:07:10.000,64.6,34.4,28.8
2024-08-09 13:17:10.000,65.8,34.3,28.9
2024-08-09 13:27:10.000,65.9,34.5,29.1
2024-08-09 13:37:10.000,65.8,34.8,29.3
2024-08-09 13:47:10.000,65.8,35.1,29.6
2024-08-09 13:57:10.000,64,34.8,29
2024-08-09 14:07:10.000,65.6,34.4,28.9
2024-08-09 14:17:10.000,66.3,34.3,29
2024-08-09 14:27:10.000,67.8,34.2,29.2
2024-08-09 14:37:10.000,67.5,34.6,29.5
2024-08-09 14:47:10.000,68.4,34.3,29.3
2024-08-09 14:57:10.000,68.1,34.2,29.2
2024-08-09 15:07:10.000,67.8,34,29
2024-08-09 15:17:10.000,68.9,33.9,29.1
2024-08-09 15:27:10.000,67.8,34,29
2024-08-09 15:37:10.000,67.9,34,28.9
2024-08-09 15:47:10.000,69.5,33.8,29
2024-08-09 15:57:10.000,70,33.4,28.8
2024-08-09 16:07:10.000,71.2,33.2,28.8
2024-08-09 16:17:10.000,71.3,33.2,28.8
2024-08-09 16:27:10.000,72.9,33,28.9
2024-08-09 16:37:10.000,73.1,33,28.9
2024-08-09 16:47:10.000,73.4,33,29
2024-08-09 16:57:10.000,71.3,32.8,28.4
2024-08-09 17:07:10.000,72.5,32.8,28.6
2024-08-09 17:17:10.000,71.9,32.7,28.4
2024-08-09 17:27:10.000,74.5,33.2,29.3
2024-08-09 17:37:10.000,73.6,33.2,29.2
2024-08-09 17:47:10.000,71.3,33.2,28.8
2024-08-09 17:57:10.000,72.9,33.1,28.9
2024-08-09 18:07:10.000,73.6,32.9,28.8
2024-08-09 18:17:10.000,69.4,32.9,28.2
2024-08-09 18:27:10.000,70.4,32.9,28.3
2024-08-09 18:37:10.000,67.3,32.8,27.7
2024-08-09 18:47:10.000,68.6,32.7,27.9
2024-08-09 18:57:10.000,68.1,32.6,27.7
2024-08-09 19:07:10.000,71,32.4,28
2024-08-09 19:17:10.000,71,32.2,27.8
2024-08-09 19:27:10.000,71.1,32,27.7
2024-08-09 19:37:10.000,72.7,31.9,27.8
2024-08-09 19:47:10.000,71.5,31.8,27.5
2024-08-09 19:57:10.000,73,31.7,27.7
2024-08-09 20:07:10.000,72.3,31.7,27.5
2024-08-09 20:17:10.000,74.5,31.6,27.8
2024-08-09 20:27:10.000,75.3,31.4,27.8
2024-08-09 20:37:11.000,75.3,31.3,27.7
2024-08-09 20:47:11.000,75.9,31.4,27.8
2024-08-09 20:57:11.000,76.1,31.3,27.8
2024-08-09 21:07:11.000,77.1,31.2,27.9
2024-08-09 21:17:11.000,76.5,31.2,27.7
2024-08-09 21:27:11.000,76.1,31.2,27.7
2024-08-09 21:37:11.000,76.3,31.2,27.7
2024-08-09 21:47:11.000,73.1,31.2,27.2
2024-08-09 21:57:11.000,73.7,31.2,27.3
2024-08-09 22:07:11.000,71.9,31.2,27
2024-08-09 22:17:11.000,75,31.3,27.6
2024-08-09 22:27:11.000,76.2,31.1,27.6
2024-08-09 22:37:11.000,76.5,31.1,27.6
2024-08-09 22:47:11.000,76.5,31,27.5
2024-08-09 22:57:11.000,76.7,30.8,27.4
2024-08-09 23:07:11.000,76.9,30.8,27.4
2024-08-09 23:17:11.000,76.7,30.7,27.3
2024-08-09 23:27:11.000,77,30.6,27.3
2024-08-09 23:37:11.000,77,30.7,27.3
2024-08-09 23:47:11.000,76.1,30.8,27.3
2024-08-09 23:57:11.000,75.6,30.8,27.2
2024-08-10 00:07:11.000,74.7,30.8,27.1
2024-08-10 00:17:11.000,74.6,30.8,27
2024-08-10 00:27:11.000,74.2,30.8,27
2024-08-10 00:37:11.000,74.2,30.7,26.9
2024-08-10 00:47:11.000,74.5,30.6,26.9
2024-08-10 00:57:11.000,74.8,30.7,27
2024-08-10 01:07:11.000,73.9,30.6,26.7
2024-08-10 01:17:11.000,72.6,30.7,26.6
2024-08-10 01:27:11.000,71.6,30.8,26.6
2024-08-10 01:37:11.000,70.9,30.9,26.6
2024-08-10 01:47:11.000,73.3,30.7,26.7
2024-08-10 01:57:11.000,72.2,30.7,26.6
2024-08-10 02:07:11.000,69.8,30.7,26.2
2024-08-10 02:17:11.000,71.5,30.6,26.4
2024-08-10 02:27:11.000,73.4,30.3,26.4
2024-08-10 02:37:11.000,73.8,30.1,26.3
2024-08-10 02:47:11.000,76.2,30.1,26.6
2024-08-10 02:57:11.000,74.2,29.9,26.2
2024-08-10 03:07:11.000,73.4,30.1,26.2
2024-08-10 03:17:11.000,72.6,30.2,26.2
2024-08-10 03:27:11.000,73.2,30.2,26.3
2024-08-10 03:37:11.000,73.3,30.1,26.2
2024-08-10 03:47:11.000,73.2,30.1,26.2
2024-08-10 03:57:11.000,73.1,30.2,26.2
2024-08-10 04:07:11.000,73,30.2,26.2
2024-08-10 04:17:11.000,73.1,30.1,26.1
2024-08-10 04:27:11.000,74.9,29.9,26.3
2024-08-10 04:37:11.000,74.7,29.9,26.2
2024-08-10 04:47:11.000,75,29.8,26.2
2024-08-10 04:57:11.000,74.1,30,26.2
2024-08-10 05:07:11.000,74,29.9,26.1
2024-08-10 05:17:11.000,74.1,29.9,26.2
2024-08-10 05:27:11.000,74,29.9,26.1
2024-08-10 05:37:11.000,74.2,29.9,26.2
2024-08-10 05:47:11.000,74.4,29.9,26.2
2024-08-10 05:57:11.000,74,29.9,26.1
2024-08-10 06:07:11.000,73.9,29.9,26.1
2024-08-10 06:17:11.000,73,30,26
2024-08-10 06:27:11.000,72.8,30,26.1
2024-08-10 06:37:11.000,71.8,30,25.9
2024-08-10 06:47:11.000,73.8,30,26.2
2024-08-10 06:57:11.000,72,30,25.9
2024-08-10 07:07:11.000,70.9,30.2,25.9
2024-08-10 07:17:11.000,72,30.3,26.2
2024-08-10 07:27:11.000,69.8,30.4,25.9
2024-08-10 07:37:11.000,71.1,30.6,26.3
2024-08-10 07:47:11.000,69.7,30.7,26.2
2024-08-10 07:57:11.000,69.7,30.9,26.4
2024-08-10 08:07:11.000,68.7,30.9,26.2
2024-08-10 08:17:11.000,69.8,31,26.5
2024-08-10 08:27:11.000,69.5,31.2,26.7
2024-08-10 08:37:11.000,68.8,31.3,26.6
2024-08-10 08:47:11.000,66.6,31.6,26.6
2024-08-10 08:57:11.000,64.3,32,26.5
2024-08-10 09:07:11.000,68.8,31.8,27.1
2024-08-10 09:17:11.000,68.9,31.8,27.1
2024-08-10 09:27:11.000,69.8,31.9,27.3
2024-08-10 09:37:12.000,69.2,32,27.3
2024-08-10 09:47:12.000,68.6,32.1,27.3
2024-08-10 09:57:12.000,69.2,32.2,27.5
2024-08-10 10:07:12.000,68.5,32.4,27.6
2024-08-10 10:17:12.000,66.7,32.5,27.4
2024-08-10 10:27:12.000,66.7,32.7,27.5
2024-08-10 10:37:12.000,66,33,27.7
2024-08-10 10:47:12.000,66.2,33,27.7
2024-08-10 10:57:12.000,65.4,33.1,27.7
2024-08-10 11:07:12.000,64.2,33.3,27.7
2024-08-10 11:17:12.000,65,33.5,28
2024-08-10 11:27:12.000,65.5,33.4,28
2024-08-10 11:37:12.000,64.2,33.8,28.2
2024-08-10 11:47:12.000,64.2,34,28.4
2024-08-10 11:57:12.000,63.9,34.1,28.4
2024-08-10 12:07:12.000,64,34.3,28.5
2024-08-10 12:17:12.000,62.9,34.4,28.5
2024-08-10 12:27:12.000,64.4,34.6,28.9
2024-08-10 12:37:12.000,64.1,34.7,28.9
2024-08-10 12:47:12.000,63.8,34.9,29.1
2024-08-10 12:57:12.000,64.4,35.2,29.5
2024-08-10 13:07:12.000,63,35.3,29.3
2024-08-10 13:17:12.000,63,35.8,29.7
2024-08-10 13:27:12.000,62.4,35.8,29.6
2024-08-10 13:37:12.000,62,35.9,29.7
2024-08-10 13:47:12.000,61.7,36.2,29.9
2024-08-10 13:57:12.000,61.2,36.2,29.8
2024-08-10 14:07:12.000,59,36.6,29.7
2024-08-10 14:17:12.000,60.1,36.5,29.8
2024-08-10 14:27:12.000,60.4,36.3,29.7
2024-08-10 14:37:12.000,60.6,36.4,29.9
2024-08-10 14:47:12.000,60.2,36.8,30.2
2024-08-10 14:57:12.000,61.1,36.7,30.2
2024-08-10 15:07:12.000,61.8,36,29.7
2024-08-10 15:17:12.000,66.8,34.5,29.3
2024-08-10 15:27:12.000,67.4,33.7,28.6
2024-08-10 15:37:12.000,77.7,32,28.7
2024-08-10 15:47:12.000,83,30.9,28.5
2024-08-10 15:57:12.000,83.4,30.3,27.9
2024-08-10 16:07:12.000,81.3,30.6,27.9
2024-08-10 16:17:12.000,77.9,31,27.7
2024-08-10 16:27:12.000,79,31.4,28.3
2024-08-10 16:37:12.000,76,32.3,28.7
2024-08-10 16:47:12.000,68.9,32.7,28
2024-08-10 16:57:12.000,68.9,33.2,28.4
2024-08-10 17:07:12.000,67.3,33.5,28.4
2024-08-10 17:17:12.000,63.4,33.5,27.7
2024-08-10 17:27:12.000,58.1,35,28.2
2024-08-10 17:37:12.000,63,33.4,27.5
2024-08-10 17:47:12.000,64.3,33,27.4
2024-08-10 17:57:12.000,63.6,33,27.3
2024-08-10 18:07:12.000,64.2,32.9,27.3
2024-08-10 18:17:12.000,64.1,32.9,27.3
2024-08-10 18:27:12.000,65.1,32.7,27.3
2024-08-10 18:37:12.000,65.8,32.5,27.2
2024-08-10 18:47:12.000,66.2,32.4,27.2
2024-08-10 18:57:12.000,66.7,32.2,27.1
2024-08-10 19:07:12.000,68,32.1,27.2
2024-08-10 19:17:12.000,68.9,32,27.2
2024-08-10 19:27:12.000,69.9,31.8,27.3
2024-08-10 19:37:12.000,71.4,31.6,27.3
2024-08-10 19:47:12.000,70.1,31.7,27.2
2024-08-10 19:57:12.000,71,31.7,27.3
2024-08-10 20:07:12.000,73.1,31.5,27.5
2024-08-10 20:17:12.000,71.5,31.6,27.3
2024-08-10 20:27:12.000,71.3,31.7,27.4
2024-08-10 20:37:12.000,70.9,31.7,27.4
2024-08-10 20:47:12.000,71.7,31.7,27.5
2024-08-10 20:57:12.000,72.2,31.7,27.6
2024-08-10 21:07:12.000,71.6,31.6,27.3
2024-08-10 21:17:12.000,74.1,31.5,27.6
2024-08-10 21:27:12.000,72.8,31.5,27.4
2024-08-10 21:37:12.000,72.9,31.4,27.4
2024-08-10 21:47:12.000,74.7,31.3,27.6
2024-08-10 21:57:12.000,74.7,31.2,27.5
2024-08-10 22:07:12.000,74.8,31.2,27.5
2024-08-10 22:17:12.000,76.2,31.2,27.7
2024-08-10 22:27:13.000,76.7,31.1,27.7
2024-08-10 22:37:13.000,77,31.1,27.7
2024-08-10 22:47:13.000,76.1,31.1,27.6
2024-08-10 22:57:13.000,74.8,31,27.3
2024-08-10 23:07:13.000,74.1,31.1,27.3
2024-08-10 23:17:13.000,74.6,31,27.3
2024-08-10 23:27:13.000,74.3,31,27.2
2024-08-10 23:37:13.000,74.6,31,27.3
2024-08-10 23:47:13.000,74.6,30.9,27.2
2024-08-10 23:57:13.000,74.3,30.8,27.1
2024-08-11 00:07:13.000,74.1,30.7,26.9
2024-08-11 00:17:13.000,74.4,30.6,26.8
2024-08-11 00:27:13.000,74,30.6,26.8
2024-08-11 00:37:13.000,73.9,30.6,26.8
2024-08-11 00:47:13.000,74.4,30.4,26.7
2024-08-11 00:57:13.000,75.6,30.1,26.6
2024-08-11 01:07:13.000,74.8,30.3,26.7
2024-08-11 01:17:13.000,74.7,30.2,26.5
2024-08-11 01:27:13.000,75.1,30.2,26.6
2024-08-11 01:37:13.000,73.9,30.3,26.5
2024-08-11 01:47:13.000,73,30.4,26.4
2024-08-11 01:57:13.000,72.8,30.4,26.4
2024-08-11 02:07:13.000,74.1,30.1,26.3
2024-08-11 02:17:13.000,73.4,30.3,26.4
2024-08-11 02:27:13.000,73.1,30.3,26.3
2024-08-11 02:37:13.000,74.3,30.2,26.5
2024-08-11 02:47:13.000,74.8,30.1,26.4
2024-08-11 02:57:13.000,73.9,30.1,26.3
2024-08-11 03:07:13.000,74.2,30.1,26.3
2024-08-11 03:17:13.000,74.6,30,26.4
2024-08-11 03:27:13.000,74.9,30,26.3
2024-08-11 03:37:13.000,75.1,29.9,26.3
2024-08-11 03:47:13.000,76.9,29.5,26.2
2024-08-11 03:57:13.000,76.5,29.6,26.2
2024-08-11 04:07:13.000,75,29.8,26.2
2024-08-11 04:17:13.000,74.1,30,26.2
2024-08-11 04:27:13.000,74.5,29.9,26.2
2024-08-11 04:37:13.000,75.1,29.9,26.3
2024-08-11 04:47:13.000,75.2,29.8,26.3
2024-08-11 04:57:13.000,74.9,29.9,26.3
2024-08-11 05:07:13.000,74.4,30,26.3
2024-08-11 05:17:13.000,74.8,30,26.4
2024-08-11 05:27:13.000,74.5,30,26.3
2024-08-11 05:37:13.000,74.5,30,26.3
2024-08-11 05:47:13.000,74.2,30.1,26.3
2024-08-11 05:57:13.000,73.8,30.2,26.4
2024-08-11 06:07:13.000,74.2,30.1,26.4
2024-08-11 06:17:13.000,75.8,29.6,26.2
2024-08-11 06:27:13.000,75.9,29.7,26.2
2024-08-11 06:37:13.000,74.6,29.8,26.1
2024-08-11 06:47:13.000,73.6,29.8,26
2024-08-11 06:57:13.000,73.5,29.9,26.1
2024-08-11 07:07:13.000,73.2,30.1,26.2
2024-08-11 07:17:13.000,72.9,30.2,26.3
2024-08-11 07:27:13.000,71.4,30.4,26.2
2024-08-11 07:37:13.000,71.8,30.5,26.4
2024-08-11 07:47:13.000,69.9,30.6,26.1
2024-08-11 07:57:13.000,70,30.8,26.3
2024-08-11 08:07:13.000,68.6,30.9,26.2
2024-08-11 08:17:13.000,67.2,31.2,26.3
2024-08-11 08:27:13.000,67.8,31.3,26.4
2024-08-11 08:37:13.000,67.1,31.5,26.6
2024-08-11 08:47:13.000,67.3,31.7,26.7
2024-08-11 08:57:13.000,65.5,32,26.7
2024-08-11 09:07:13.000,64.1,32.2,26.6
2024-08-11 09:17:13.000,64,32.3,26.8
2024-08-11 09:27:13.000,63.8,32.6,26.9
2024-08-11 09:37:13.000,63.2,32.7,27
2024-08-11 09:47:13.000,63.3,32.8,27.1
2024-08-11 09:57:13.000,62.8,33.1,27.2
2024-08-11 10:07:13.000,62.8,33.2,27.4
2024-08-11 10:17:13.000,63.3,33.2,27.4
2024-08-11 10:27:13.000,62.4,33.4,27.5
2024-08-11 10:37:13.000,62.6,33.8,27.8
2024-08-11 10:47:13.000,61.4,33.8,27.6
2024-08-11 10:57:13.000,60.6,34.1,27.8
2024-08-11 11:07:13.000,60.4,34.2,27.9
2024-08-11 11:17:14.000,61.5,34.4,28.2
2024-08-11 11:27:13.000,61.1,34.5,28.3
2024-08-11 11:37:13.000,63.5,34.6,28.8
2024-08-11 11:47:14.000,65.6,34.7,29.2
2024-08-11 11:57:14.000,63,34.6,28.7
2024-08-11 12:07:14.000,64.3,34.6,28.9
2024-08-11 12:17:14.000,64.2,35,29.2
2024-08-11 12:27:14.000,63.9,35.1,29.3
2024-08-11 12:37:14.000,63,35,29.1
2024-08-11 12:47:14.000,62.4,35.4,29.3
2024-08-11 12:57:14.000,62.5,35.5,29.4
2024-08-11 13:07:14.000,62.4,35.5,29.4
2024-08-11 13:17:14.000,62.7,35.6,29.5
2024-08-11 13:27:14.000,59.8,36.1,29.4
2024-08-11 13:37:14.000,58.8,36.2,29.3
2024-08-11 13:47:14.000,62,35.3,29.1
2024-08-11 13:57:14.000,63.7,34.4,28.6
2024-08-11 14:07:14.000,68.4,33.6,28.7
2024-08-11 14:17:14.000,80.1,31.7,28.8
2024-08-11 14:27:14.000,79.8,31.3,28.3
2024-08-11 14:37:14.000,79.1,31.8,28.7
2024-08-11 14:47:14.000,76.8,32.2,28.7
2024-08-11 14:57:14.000,72.9,32.5,28.4
2024-08-11 15:07:14.000,71.7,33.3,28.9
2024-08-11 15:17:14.000,69.8,34.2,29.5
2024-08-11 15:27:14.000,70.5,34.1,29.5
2024-08-11 15:37:14.000,66.3,34.8,29.4
2024-08-11 15:47:14.000,64.3,35.2,29.4
2024-08-11 15:57:14.000,62.4,35.5,29.4
2024-08-11 16:07:14.000,61.5,35.7,29.4
2024-08-11 16:17:14.000,62.2,35.8,29.6
2024-08-11 16:27:14.000,59.4,36.3,29.5
2024-08-11 16:37:14.000,61.3,35.8,29.5
2024-08-11 16:47:14.000,61.8,36,29.7
2024-08-11 16:57:14.000,62.4,36,29.9
2024-08-11 17:07:14.000,64.1,36.1,30.2
2024-08-11 17:17:14.000,65.6,35.8,30.2
2024-08-11 17:27:14.000,59.4,37.4,30.5
2024-08-11 17:37:14.000,65.2,35.3,29.7
2024-08-11 17:47:14.000,67.7,34.8,29.7
2024-08-11 17:57:14.000,69.8,34.7,29.9
2024-08-11 18:07:14.000,69.5,34.7,29.9
2024-08-11 18:17:14.000,71,34.6,30.1
2024-08-11 18:27:14.000,75.1,34,30.2
2024-08-11 18:37:14.000,74.5,33.9,30
2024-08-11 18:47:14.000,71.6,33.9,29.5
2024-08-11 18:57:14.000,73.9,33.6,29.6
2024-08-11 19:07:14.000,68.8,33.6,28.7
2024-08-11 19:17:14.000,72.3,33.3,29.1
2024-08-11 19:27:14.000,71.2,33.3,28.9
2024-08-11 19:37:15.000,72.2,33.4,29.1
2024-08-11 19:47:15.000,71.5,33.3,28.9
2024-08-11 19:57:15.000,73.1,33.3,29.2
2024-08-11 20:07:16.000,69,33.2,28.4
2024-08-11 20:17:16.000,67.9,33.4,28.4
2024-08-11 20:27:16.000,66.9,33.3,28.2
2024-08-11 20:37:16.000,62.5,33.3,27.4
2024-08-11 20:47:16.000,62.1,33.3,27.3
2024-08-11 20:57:16.000,62.6,33.2,27.3
2024-08-11 21:07:16.000,63.1,33.1,27.3
2024-08-11 21:17:16.000,63.6,33.1,27.4
2024-08-11 21:27:16.000,65,32.9,27.4
2024-08-11 21:37:16.000,65,32.8,27.4
2024-08-11 21:47:16.000,65,32.7,27.3
2024-08-11 21:57:16.000,65.2,32.6,27.2
2024-08-11 22:07:16.000,65.7,32.4,27.1
2024-08-11 22:17:16.000,67.1,32.2,27.1
2024-08-11 22:27:16.000,67.6,32.2,27.2
2024-08-11 22:37:16.000,69.3,31.9,27.2
2024-08-11 22:47:16.000,67.4,32.2,27.2
2024-08-11 22:57:16.000,67.8,32.3,27.3
2024-08-11 23:07:16.000,68.8,32.1,27.4
2024-08-11 23:17:16.000,68.9,32,27.3
2024-08-11 23:27:16.000,69,32,27.3
2024-08-11 23:37:16.000,69.7,31.8,27.3
2024-08-11 23:47:16.000,68.7,32,27.2
2024-08-11 23:57:17.000,68.4,31.9,27.1
2024-08-12 00:07:17.000,68.4,31.8,27
2024-08-12 00:17:17.000,68.5,31.8,27
