DateTime,RH [%],Temperature [°C],WBT_C
2023-12-29 07:14:01.000,57.9,27.8,21.7
2023-12-29 07:24:01.000,57.9,27.8,21.7
2023-12-29 07:34:02.000,57.6,27.8,21.7
2023-12-29 07:44:02.000,58.6,27.8,21.8
2023-12-29 07:54:02.000,57.9,27.9,21.8
2023-12-29 08:04:02.000,57.3,28.1,21.8
2023-12-29 08:14:02.000,56.6,28.2,21.9
2023-12-29 08:24:02.000,57.1,28.2,21.9
2023-12-29 08:34:02.000,56.8,28.3,22
2023-12-29 08:44:02.000,56.9,28.5,22.1
2023-12-29 08:54:02.000,57.8,28.5,22.3
2023-12-29 09:04:02.000,57.4,28.6,22.3
2023-12-29 09:14:02.000,57.2,28.6,22.3
2023-12-29 09:24:02.000,59.5,28.7,22.7
2023-12-29 09:34:02.000,57.6,28.8,22.5
2023-12-29 09:44:02.000,57.4,29.1,22.7
2023-12-29 09:54:02.000,59.1,29.1,23
2023-12-29 10:04:02.000,57.9,29.1,22.9
2023-12-29 10:14:02.000,56.7,29.3,22.9
2023-12-29 10:24:02.000,60.4,29.4,23.6
2023-12-29 10:34:02.000,64.6,29.5,24.3
2023-12-29 10:44:02.000,63.9,29.3,24
2023-12-29 10:54:02.000,65.7,29.3,24.3
2023-12-29 11:04:02.000,66.5,29.5,24.6
2023-12-29 11:14:02.000,65.8,29.6,24.5
2023-12-29 11:24:02.000,66.1,29.6,24.6
2023-12-29 11:34:02.000,67,29.8,25
2023-12-29 11:44:02.000,67.5,29.7,24.9
2023-12-29 11:54:02.000,68.3,29.6,25
2023-12-29 12:04:02.000,70.1,29.8,25.4
2023-12-29 12:14:02.000,71.5,29.7,25.6
2023-12-29 12:24:02.000,70.8,29.9,25.7
2023-12-29 12:34:02.000,70.6,30,25.7
2023-12-29 12:44:02.000,71.1,29.9,25.6
2023-12-29 12:54:02.000,70.4,30.1,25.7
2023-12-29 13:04:02.000,69.3,30,25.5
2023-12-29 13:14:02.000,69.8,29.9,25.5
2023-12-29 13:24:02.000,70.1,29.9,25.6
2023-12-29 13:34:02.000,69.7,30,25.5
2023-12-29 13:44:02.000,70.8,30,25.7
2023-12-29 13:54:02.000,70.4,30,25.6
2023-12-29 14:04:02.000,70.7,30,25.7
2023-12-29 14:14:02.000,72,30,25.9
2023-12-29 14:24:02.000,72.3,30,26
2023-12-29 14:34:02.000,70.4,30.1,25.7
2023-12-29 14:44:02.000,69.9,30.2,25.8
2023-12-29 14:54:02.000,70.2,30,25.7
2023-12-29 15:04:02.000,70.5,30,25.7
2023-12-29 15:14:02.000,69.2,30,25.5
2023-12-29 15:24:03.000,69.5,30,25.5
2023-12-29 15:34:02.000,70.2,30.1,25.7
2023-12-29 15:44:02.000,69.3,30,25.5
2023-12-29 15:54:02.000,66.8,30.2,25.3
2023-12-29 16:04:02.000,64.3,30.4,25.1
2023-12-29 16:14:02.000,67.8,30.2,25.4
2023-12-29 16:24:02.000,64.4,30.2,24.9
2023-12-29 16:34:02.000,65.1,30.2,25
2023-12-29 16:44:02.000,66.3,30.2,25.2
2023-12-29 16:54:02.000,68.8,29.9,25.3
2023-12-29 17:04:02.000,66.3,30.1,25.1
2023-12-29 17:14:02.000,67.3,30,25.2
2023-12-29 17:24:02.000,69.3,29.8,25.3
2023-12-29 17:34:02.000,71.6,29.7,25.6
2023-12-29 17:44:02.000,69.7,29.7,25.3
2023-12-29 17:54:02.000,69,29.7,25.1
2023-12-29 18:04:02.000,67.3,29.8,25
2023-12-29 18:14:02.000,72.3,29.6,25.6
2023-12-29 18:24:02.000,70.1,29.5,25.2
2023-12-29 18:34:02.000,65.8,29.9,24.9
2023-12-29 18:44:02.000,62.7,30.3,24.7
2023-12-29 18:54:02.000,62.7,30.4,24.8
2023-12-29 19:04:04.000,62.4,30.3,24.7
2023-12-29 19:14:02.000,62.1,30.3,24.7
2023-12-29 19:24:02.000,61.9,30.3,24.6
2023-12-29 19:34:02.000,61.4,30.3,24.5
2023-12-29 19:44:02.000,60.6,30.3,24.3
2023-12-29 19:54:02.000,59.8,30.2,24.2
2023-12-29 20:04:02.000,57.9,30.3,24
2023-12-29 20:14:02.000,56.7,30.4,23.8
2023-12-29 20:24:03.000,55.8,30.6,23.8
2023-12-29 20:34:02.000,56.7,30.5,23.9
2023-12-29 20:44:02.000,58.6,30.3,24
2023-12-29 20:54:02.000,57.8,30.4,24
2023-12-29 21:04:03.000,57.2,30.4,23.9
2023-12-29 21:14:02.000,57.4,30.4,24
2023-12-29 21:24:03.000,57.2,30.4,23.9
2023-12-29 21:34:02.000,57.4,30.3,23.9
2023-12-29 21:44:03.000,57.3,30.3,23.9
2023-12-29 21:54:03.000,57.1,30.4,23.9
2023-12-29 22:04:03.000,56.9,30.4,23.8
2023-12-29 22:14:03.000,57.1,30.3,23.8
2023-12-29 22:24:03.000,57.1,30.2,23.7
2023-12-29 22:34:03.000,56.9,30.1,23.6
2023-12-29 22:44:03.000,57.3,30.1,23.6
2023-12-29 22:54:03.000,57.4,30,23.5
2023-12-29 23:04:03.000,57.4,29.9,23.5
2023-12-29 23:14:03.000,56.9,29.9,23.4
2023-12-29 23:24:03.000,56.3,30,23.4
2023-12-29 23:34:03.000,55.5,30,23.2
2023-12-29 23:44:03.000,55.4,29.9,23.2
2023-12-29 23:54:03.000,55,29.9,23.1
2023-12-30 00:04:03.000,54.6,29.9,23
2023-12-30 00:14:03.000,54.2,29.8,22.9
2023-12-30 00:24:03.000,53.4,29.9,22.8
2023-12-30 00:34:03.000,53,30,22.8
2023-12-30 00:44:04.000,53.3,30,22.8
2023-12-30 00:54:03.000,53.3,29.9,22.8
2023-12-30 01:04:03.000,53,29.9,22.7
2023-12-30 01:14:03.000,53.5,29.8,22.7
2023-12-30 01:24:03.000,53.8,29.7,22.7
2023-12-30 01:34:03.000,54,29.7,22.7
2023-12-30 01:44:03.000,54.5,29.6,22.7
2023-12-30 01:54:03.000,54.3,29.5,22.6
2023-12-30 02:04:03.000,54.8,29.5,22.7
2023-12-30 02:14:03.000,55.1,29.3,22.6
2023-12-30 02:24:03.000,54.9,29.3,22.5
2023-12-30 02:34:03.000,55.2,29.2,22.5
2023-12-30 02:44:03.000,54.7,29.3,22.5
2023-12-30 02:54:03.000,54.6,29.3,22.5
2023-12-30 03:04:03.000,54.1,29.3,22.4
2023-12-30 03:14:03.000,54.4,29.3,22.4
2023-12-30 03:24:03.000,54,29.1,22.2
2023-12-30 03:34:03.000,53.5,29.1,22.2
2023-12-30 03:44:03.000,53.4,29.1,22.1
2023-12-30 03:54:03.000,53.2,29,21.9
2023-12-30 04:04:03.000,53.2,29,21.9
2023-12-30 04:14:03.000,53.1,28.9,21.9
2023-12-30 04:24:03.000,53.2,28.9,21.9
2023-12-30 04:34:03.000,53.3,28.8,21.8
2023-12-30 04:44:03.000,53.6,28.8,21.9
2023-12-30 04:54:03.000,54.5,28.7,22
2023-12-30 05:04:03.000,54.5,28.6,21.9
2023-12-30 05:14:03.000,55.1,28.5,21.9
2023-12-30 05:24:03.000,54.8,28.5,21.8
2023-12-30 05:34:03.000,54.6,28.5,21.8
2023-12-30 05:44:03.000,54.2,28.4,21.6
2023-12-30 05:54:03.000,54.6,28.4,21.7
2023-12-30 06:04:03.000,53.4,28.4,21.5
2023-12-30 06:14:03.000,52.2,28.5,21.4
2023-12-30 06:24:03.000,52.1,28.6,21.5
2023-12-30 06:34:03.000,51.6,28.7,21.4
2023-12-30 06:44:03.000,51.8,28.6,21.4
2023-12-30 06:54:03.000,52.3,28.5,21.4
2023-12-30 07:04:03.000,52.3,28.5,21.4
2023-12-30 07:14:03.000,52.9,28.5,21.5
2023-12-30 07:24:03.000,52.5,28.5,21.4
2023-12-30 07:34:03.000,53,28.5,21.5
2023-12-30 07:44:03.000,52.5,28.7,21.6
2023-12-30 07:54:03.000,53.6,28.9,22
2023-12-30 08:04:03.000,54,29,22.1
2023-12-30 08:14:03.000,54.6,29.1,22.3
2023-12-30 08:24:03.000,55.8,29.1,22.5
2023-12-30 08:34:03.000,56.1,29.2,22.6
2023-12-30 08:44:03.000,56.1,29.3,22.7
2023-12-30 08:54:03.000,56.6,29.4,22.9
2023-12-30 09:04:03.000,56.5,29.5,23
2023-12-30 09:14:03.000,57.9,29.6,23.3
2023-12-30 09:24:03.000,58.8,29.6,23.5
2023-12-30 09:34:03.000,59.3,29.8,23.7
2023-12-30 09:44:03.000,58.2,29.9,23.6
2023-12-30 09:54:03.000,60.3,30,24
2023-12-30 10:04:03.000,60.3,29.9,24
2023-12-30 10:14:03.000,61.4,30,24.2
2023-12-30 10:24:03.000,64.3,30.1,24.8
2023-12-30 10:34:03.000,64.2,30.3,24.9
2023-12-30 10:44:03.000,63.2,30.3,24.8
2023-12-30 10:54:03.000,64.7,30.4,25.2
2023-12-30 11:04:03.000,64.5,30.5,25.2
2023-12-30 11:14:03.000,63,30.5,25
2023-12-30 11:24:03.000,64.2,30.6,25.3
2023-12-30 11:34:03.000,70.3,30.1,25.8
2023-12-30 11:44:03.000,70.7,30,25.7
2023-12-30 11:54:03.000,70.5,30,25.7
2023-12-30 12:04:04.000,72.7,30,26
2023-12-30 12:14:04.000,72,29.9,25.9
2023-12-30 12:24:04.000,71.6,29.8,25.7
2023-12-30 12:34:04.000,68.3,30,25.3
2023-12-30 12:44:04.000,67.7,30.1,25.3
2023-12-30 12:54:04.000,69.4,30,25.5
2023-12-30 13:04:04.000,68.3,30.2,25.5
2023-12-30 13:14:04.000,70.1,30.3,25.9
2023-12-30 13:24:04.000,69.3,30.4,25.9
2023-12-30 13:34:04.000,72.2,30.5,26.4
2023-12-30 13:44:04.000,71.9,30.4,26.2
2023-12-30 13:54:04.000,71.5,30.5,26.3
2023-12-30 14:04:04.000,72.3,30.4,26.4
2023-12-30 14:14:04.000,70.8,30.4,26.1
2023-12-30 14:24:04.000,71.8,30.4,26.2
2023-12-30 14:34:04.000,72,30.3,26.2
2023-12-30 14:44:04.000,72,30.3,26.2
2023-12-30 14:54:04.000,71.7,30.3,26.1
2023-12-30 15:04:04.000,71.3,30.3,26.1
2023-12-30 15:14:04.000,70.8,30.3,26
2023-12-30 15:24:04.000,70.2,30.4,26
2023-12-30 15:34:04.000,70.6,30.4,26.1
2023-12-30 15:44:04.000,69.9,30.4,25.9
2023-12-30 15:54:04.000,69.2,30.4,25.9
2023-12-30 16:04:04.000,68.1,30.4,25.7
2023-12-30 16:14:04.000,68.5,30.4,25.7
2023-12-30 16:24:04.000,67.8,30.4,25.6
2023-12-30 16:34:04.000,67.2,30.4,25.5
2023-12-30 16:44:04.000,68.3,30.3,25.6
2023-12-30 16:54:04.000,69.7,30.2,25.7
2023-12-30 17:04:04.000,71.4,30.1,25.9
2023-12-30 17:14:04.000,71.9,29.9,25.8
2023-12-30 17:24:04.000,69.8,30,25.6
2023-12-30 17:34:04.000,69.4,29.9,25.4
2023-12-30 17:44:04.000,71.9,29.8,25.7
2023-12-30 17:54:04.000,69.3,29.8,25.3
2023-12-30 18:04:04.000,69.7,29.9,25.5
2023-12-30 18:14:04.000,66.5,30,25.1
2023-12-30 18:24:04.000,64.4,30.2,24.9
2023-12-30 18:34:04.000,61.7,30.3,24.6
2023-12-30 18:44:04.000,61,30.3,24.4
2023-12-30 18:54:04.000,60.4,30.4,24.4
2023-12-30 19:04:04.000,58.8,30.5,24.2
2023-12-30 19:14:04.000,58.4,30.4,24.1
2023-12-30 19:24:04.000,58.3,30.4,24
2023-12-30 19:34:04.000,57.1,30.5,24
2023-12-30 19:44:04.000,55.8,30.7,23.9
2023-12-30 19:54:04.000,55.3,30.6,23.8
2023-12-30 20:04:04.000,55.4,30.6,23.8
2023-12-30 20:14:04.000,54.9,30.7,23.8
2023-12-30 20:24:04.000,55.2,30.8,23.9
2023-12-30 20:34:04.000,55.8,30.6,23.8
2023-12-30 20:44:04.000,56.2,30.6,23.9
2023-12-30 20:54:04.000,55.8,30.5,23.8
2023-12-30 21:04:04.000,56.4,30.5,23.8
2023-12-30 21:14:04.000,56.8,30.5,23.9
2023-12-30 21:24:04.000,56.8,30.5,23.9
2023-12-30 21:34:04.000,58.1,30.3,24
2023-12-30 21:44:04.000,58.2,30.2,23.9
2023-12-30 21:54:04.000,56.9,30.5,23.9
2023-12-30 22:04:04.000,56.7,30.5,23.9
2023-12-30 22:14:04.000,56.8,30.5,23.9
2023-12-30 22:24:04.000,57.6,30.3,23.9
2023-12-30 22:34:04.000,57.6,30.3,23.8
2023-12-30 22:44:04.000,57.2,30.4,23.9
2023-12-30 22:54:04.000,56.8,30.5,23.9
2023-12-30 23:04:04.000,57.1,30.4,23.8
2023-12-30 23:14:04.000,57.1,30.4,23.8
2023-12-30 23:24:04.000,57.7,30.3,23.9
2023-12-30 23:34:04.000,58.4,30.2,23.9
2023-12-30 23:44:04.000,59,30.1,23.9
2023-12-30 23:54:04.000,59.3,30,23.9
2023-12-31 00:04:04.000,59.4,30,23.9
2023-12-31 00:14:04.000,59.9,29.8,23.8
2023-12-31 00:24:04.000,60.2,29.7,23.8
2023-12-31 00:34:04.000,60.4,29.7,23.8
2023-12-31 00:44:04.000,60.5,29.7,23.8
2023-12-31 00:54:04.000,60.8,29.6,23.8
2023-12-31 01:04:04.000,61,29.5,23.8
2023-12-31 01:14:04.000,61.3,29.5,23.8
2023-12-31 01:24:04.000,61.5,29.5,23.8
2023-12-31 01:34:04.000,61.9,29.4,23.8
2023-12-31 01:44:04.000,61.7,29.4,23.8
2023-12-31 01:54:05.000,61.5,29.4,23.7
2023-12-31 02:04:05.000,61.5,29.4,23.7
2023-12-31 02:14:05.000,61.4,29.4,23.7
2023-12-31 02:24:05.000,61.6,29.4,23.7
2023-12-31 02:34:05.000,61.8,29.4,23.7
2023-12-31 02:44:05.000,61.8,29.3,23.7
2023-12-31 02:54:05.000,62.1,29.2,23.6
2023-12-31 03:04:04.000,62.6,29.1,23.6
2023-12-31 03:14:04.000,62.5,29.1,23.6
2023-12-31 03:24:05.000,62.5,29.1,23.6
2023-12-31 03:34:05.000,62.9,29,23.6
2023-12-31 03:44:05.000,62.9,29,23.5
2023-12-31 03:54:05.000,63,28.9,23.5
2023-12-31 04:04:05.000,62.6,29,23.5
2023-12-31 04:14:05.000,62.3,29,23.5
2023-12-31 04:24:05.000,62.5,29,23.5
2023-12-31 04:34:05.000,62.2,29,23.5
2023-12-31 04:44:05.000,62.4,29,23.4
2023-12-31 04:54:05.000,62.7,29,23.5
2023-12-31 05:04:05.000,62.7,28.9,23.5
2023-12-31 05:14:05.000,63.4,28.8,23.5
2023-12-31 05:24:05.000,63.4,28.8,23.5
2023-12-31 05:34:05.000,63.3,28.8,23.4
2023-12-31 05:44:05.000,63.7,28.7,23.4
2023-12-31 05:54:05.000,63.8,28.7,23.4
2023-12-31 06:04:05.000,63.9,28.7,23.4
2023-12-31 06:14:05.000,64.3,28.6,23.4
2023-12-31 06:24:05.000,64.4,28.6,23.4
2023-12-31 06:34:05.000,64.7,28.4,23.3
2023-12-31 06:44:05.000,65,28.4,23.3
2023-12-31 06:54:05.000,65.2,28.3,23.2
2023-12-31 07:04:05.000,65,28.3,23.2
2023-12-31 07:14:05.000,64.2,28.3,23.1
2023-12-31 07:24:05.000,63.9,28.4,23.2
2023-12-31 07:34:05.000,62.5,28.5,23.1
2023-12-31 07:44:05.000,62.3,28.6,23.1
2023-12-31 07:54:05.000,61.5,28.7,23.1
2023-12-31 08:04:05.000,61.1,28.9,23.2
2023-12-31 08:14:05.000,60.6,29.1,23.3
2023-12-31 08:24:05.000,61.5,29.3,23.7
2023-12-31 08:34:05.000,63.4,29.3,23.9
2023-12-31 08:44:05.000,62.9,29.5,24.1
2023-12-31 08:54:05.000,62.4,29.7,24.1
2023-12-31 09:04:05.000,61.4,29.7,23.9
2023-12-31 09:14:05.000,65.1,29.7,24.5
2023-12-31 09:24:05.000,62.3,29.9,24.3
2023-12-31 09:34:05.000,66.4,30,25
2023-12-31 09:44:05.000,68.4,30,25.3
2023-12-31 09:54:05.000,67.2,30.1,25.2
2023-12-31 10:04:05.000,67.3,30.1,25.3
2023-12-31 10:14:05.000,68.3,30.2,25.5
2023-12-31 10:24:05.000,68.5,30.2,25.6
2023-12-31 10:34:05.000,69,30.3,25.7
2023-12-31 10:44:05.000,68.8,30.3,25.7
2023-12-31 10:54:05.000,69.4,30.4,25.9
2023-12-31 11:04:05.000,70,30.4,26
2023-12-31 11:14:05.000,70.9,30.5,26.2
2023-12-31 11:24:05.000,71.2,30.5,26.3
2023-12-31 11:34:05.000,71.7,30.5,26.3
2023-12-31 11:44:05.000,71.5,30.5,26.3
2023-12-31 11:54:05.000,71.9,30.5,26.4
2023-12-31 12:04:05.000,71.4,30.5,26.3
2023-12-31 12:14:05.000,71.2,30.6,26.3
2023-12-31 12:24:05.000,72.4,30.7,26.6
2023-12-31 12:34:05.000,71.6,30.8,26.6
2023-12-31 12:44:05.000,71.4,30.8,26.6
2023-12-31 12:54:05.000,69.8,30.9,26.4
2023-12-31 13:04:05.000,72.2,31,26.9
2023-12-31 13:14:05.000,70.7,31,26.7
2023-12-31 13:24:05.000,70.3,31,26.6
2023-12-31 13:34:05.000,70.1,31,26.6
2023-12-31 13:44:05.000,69.5,31,26.5
2023-12-31 13:54:05.000,69.1,31,26.4
2023-12-31 14:04:05.000,70.8,31,26.7
2023-12-31 14:14:05.000,71.2,30.9,26.6
2023-12-31 14:24:05.000,72.4,30.6,26.5
2023-12-31 14:34:05.000,72.5,30.4,26.4
2023-12-31 14:44:05.000,73.8,30.5,26.7
2023-12-31 14:54:05.000,73.7,30.4,26.5
2023-12-31 15:04:05.000,74.8,30.4,26.7
2023-12-31 15:14:05.000,73.4,30.4,26.5
2023-12-31 15:24:05.000,73.8,30.3,26.5
2023-12-31 15:34:05.000,74.3,30.2,26.5
2023-12-31 15:44:05.000,74.5,30.2,26.5
2023-12-31 15:54:05.000,73.8,30.3,26.4
2023-12-31 16:04:06.000,74.5,30.2,26.5
2023-12-31 16:14:06.000,75,30.2,26.6
2023-12-31 16:24:06.000,75.7,30.1,26.6
2023-12-31 16:34:06.000,76.4,30.1,26.7
2023-12-31 16:44:06.000,74.4,30.1,26.4
2023-12-31 16:54:06.000,73.7,30,26.2
2023-12-31 17:04:06.000,74.5,30,26.3
2023-12-31 17:14:06.000,73.2,29.9,26
2023-12-31 17:24:06.000,70.4,29.9,25.6
2023-12-31 17:34:06.000,71.3,30,25.8
2023-12-31 17:44:06.000,69.6,30,25.5
2023-12-31 17:54:06.000,66.6,30,25.1
2023-12-31 18:04:06.000,66,30.1,25.1
2023-12-31 18:14:06.000,64.5,30.2,24.9
2023-12-31 18:24:06.000,62.3,30.2,24.5
2023-12-31 18:34:06.000,61.5,30.1,24.3
2023-12-31 18:44:06.000,63.7,29.9,24.5
2023-12-31 18:54:06.000,59,30,23.8
2023-12-31 19:04:06.000,58.6,30,23.8
2023-12-31 19:14:06.000,59.4,30.3,24.2
2023-12-31 19:24:06.000,59.6,30.2,24.1
2023-12-31 19:34:06.000,60.4,30.1,24.2
2023-12-31 19:44:06.000,62,30.1,24.4
2023-12-31 19:54:06.000,62.3,29.9,24.3
2023-12-31 20:04:06.000,63.2,29.8,24.4
2023-12-31 20:14:06.000,63.8,29.9,24.6
2023-12-31 20:24:06.000,63.2,30,24.6
2023-12-31 20:34:06.000,62.4,30,24.4
2023-12-31 20:44:06.000,62.4,30.1,24.5
2023-12-31 20:54:06.000,61.3,30.1,24.3
2023-12-31 21:04:06.000,60.6,30.1,24.2
2023-12-31 21:14:06.000,61.2,30,24.2
2023-12-31 21:24:06.000,60.9,29.9,24
2023-12-31 21:34:06.000,61.9,29.6,24
2023-12-31 21:44:06.000,60.8,29.8,24
2023-12-31 21:54:06.000,61.5,29.7,24
2023-12-31 22:04:07.000,61.6,29.6,23.9
2023-12-31 22:14:07.000,60.8,29.7,23.8
2023-12-31 22:24:07.000,61.1,29.6,23.9
2023-12-31 22:34:07.000,60.9,29.8,23.9
2023-12-31 22:44:07.000,61.2,29.8,24
2023-12-31 22:54:07.000,61,29.8,24
2023-12-31 23:04:07.000,61,29.7,23.9
2023-12-31 23:14:07.000,61.2,29.7,23.9
2023-12-31 23:24:07.000,60.8,29.7,23.9
2023-12-31 23:34:07.000,60,29.8,23.9
2023-12-31 23:44:07.000,59.7,29.9,23.8
2023-12-31 23:54:07.000,59.4,29.9,23.8
