,Time,RT,kW_Tot,kW_RT,CH Load,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,DateTime,RH [%],Temperature [°C],WBT_C,Time_Difference
704,2024-08-05 21:40:00,227.7,212.5,0.933,42.4,143.9,21.0,0,29.3,18.3,1301.0,4.2,44.4,48.6,4.4,85.7,81.3,72.7,-8.6,46,0,46,47,67.7,9.9,13.8,8.6,2024-08-05 21:44:18,74.3,31.1,27.3,258.0
705,2024-08-05 21:50:00,216.2,210.9,0.975,41.8,141.9,21.0,0,29.4,18.6,1297.4,4.0,45.0,49.0,4.0,85.6,81.6,72.7,-8.9,46,0,46,47,67.3,10.0,13.9,8.8,2024-08-05 21:54:18,73.7,31.0,27.1,258.0
706,2024-08-05 22:00:00,237.9,215.9,0.908,43.3,146.9,20.9,0,29.6,18.4,1297.4,4.4,44.5,48.9,4.1,85.6,81.5,72.7,-8.8,46,0,46,47,68.1,9.7,13.7,8.5,2024-08-05 22:04:18,73.0,31.2,27.2,258.0
707,2024-08-05 22:10:00,184.7,207.1,1.121,41.2,139.8,19.5,0,29.4,18.3,1266.8,3.5,45.0,48.5,3.8,85.0,81.2,72.7,-8.5,45,0,46,47,67.5,9.4,14.2,8.8,2024-08-05 22:14:18,72.7,31.1,27.1,258.0
708,2024-08-05 22:20:00,196.8,196.3,0.997,37.9,128.7,19.6,0,29.4,18.6,1276.7,3.7,44.8,48.5,3.8,84.4,80.6,72.7,-7.9,45,0,46,47,65.6,10.0,15.0,9.5,2024-08-05 22:24:18,70.0,31.3,26.8,258.0
709,2024-08-05 22:30:00,190.6,195.2,1.024,37.6,127.7,19.7,0,29.5,18.4,1270.5,3.6,44.9,48.5,3.9,83.9,80.0,72.7,-7.3,45,0,46,47,65.4,10.1,15.1,9.4,2024-08-05 22:34:18,71.6,31.2,27.0,258.0
710,2024-08-05 22:40:00,224.1,190.9,0.852,36.3,123.4,19.7,0,29.4,18.5,1280.4,4.2,44.6,48.8,3.9,84.0,80.1,72.7,-7.4,45,0,46,47,64.6,10.3,15.4,9.7,2024-08-05 22:44:18,73.6,31.2,27.3,258.0
711,2024-08-05 22:50:00,220.0,206.3,0.938,40.8,138.4,19.7,0,29.5,18.6,1287.7,4.1,44.6,48.7,4.0,84.5,80.5,72.7,-7.8,45,0,46,47,67.1,9.6,14.3,9.0,2024-08-05 22:54:18,72.6,31.1,27.1,258.0
712,2024-08-05 23:00:00,218.7,205.3,0.939,40.5,137.5,19.7,0,29.5,18.6,1280.4,4.1,44.6,48.7,4.0,84.5,80.5,72.7,-7.8,45,0,46,47,67.0,9.6,14.4,9.1,2024-08-05 23:04:18,71.6,31.1,26.9,258.0
713,2024-08-05 23:10:00,208.9,201.7,0.966,40.0,135.9,19.7,0,27.5,18.6,1285.2,3.9,44.8,48.7,4.1,84.4,80.3,72.7,-7.6,45,0,45,47,67.4,9.8,13.7,9.2,2024-08-05 23:14:18,71.3,31.1,26.8,258.0
714,2024-08-05 23:20:00,213.8,206.2,0.965,41.0,140.3,19.7,0,27.6,18.6,1282.8,4.0,44.6,48.6,4.3,84.2,79.9,72.7,-7.2,45,0,45,47,68.0,9.6,13.4,9.0,2024-08-05 23:24:18,71.3,31.0,26.8,258.0
715,2024-08-05 23:30:00,208.5,202.8,0.973,40.1,137.0,19.7,0,27.5,18.6,1282.8,3.9,44.8,48.7,4.3,84.1,79.8,72.7,-7.1,45,0,45,47,67.6,9.7,13.6,9.2,2024-08-05 23:34:18,70.5,30.9,26.5,258.0
716,2024-08-05 23:40:00,168.4,188.4,1.119,36.2,122.9,19.5,0,27.5,18.5,1263.1,3.2,44.8,48.0,3.5,83.0,79.5,72.7,-6.8,45,0,45,47,65.2,10.4,14.6,9.8,2024-08-05 23:44:18,70.2,30.8,26.3,258.0
717,2024-08-05 23:50:00,156.0,178.6,1.145,33.3,113.0,19.7,0,27.5,18.4,1248.1,3.0,44.5,47.5,3.3,82.2,78.9,72.7,-6.2,45,0,45,47,63.3,11.0,15.4,10.3,2024-08-05 23:54:18,70.1,30.7,26.3,258.0
718,2024-08-06 00:00:00,147.8,184.5,1.248,35.0,119.0,19.5,0,27.4,18.6,1266.8,2.8,44.9,47.7,3.4,81.9,78.5,72.7,-5.8,45,0,45,47,64.5,10.6,14.8,10.1,2024-08-06 00:04:18,70.0,30.7,26.2,258.0
719,2024-08-06 00:10:00,160.6,188.5,1.174,36.2,122.9,19.4,0,27.5,18.8,1243.1,3.1,44.8,47.9,3.4,81.6,78.2,72.7,-5.5,45,0,45,47,65.2,10.3,14.6,10.0,2024-08-06 00:14:18,70.2,30.6,26.2,258.0
720,2024-08-06 00:20:00,161.2,187.0,1.16,35.8,121.4,19.6,0,27.4,18.6,1248.1,3.1,44.5,47.6,3.1,81.2,78.1,72.7,-5.4,45,0,45,47,65.0,10.5,14.6,9.9,2024-08-06 00:24:18,70.5,30.5,26.2,258.0
721,2024-08-06 00:30:00,0.0,66.0,0.0,0.0,0.2,19.6,0,27.6,18.6,0.0,2.9,44.7,47.6,3.1,81.0,77.9,72.7,-5.2,45,0,45,47,0.3,29.7,41.8,28.3,2024-08-06 00:34:18,71.0,30.4,26.2,258.0
722,2024-08-06 00:40:00,174.0,188.0,1.08,36.0,122.3,19.5,0,27.5,18.7,1265.6,3.3,44.6,47.9,3.2,81.2,78.0,72.7,-5.3,45,0,45,47,65.0,10.4,14.6,10.0,2024-08-06 00:44:18,71.6,30.5,26.3,258.0
723,2024-08-06 00:50:00,167.8,189.5,1.13,36.4,123.5,19.7,0,27.6,18.7,1258.1,3.2,44.5,47.7,3.3,81.3,78.0,72.7,-5.3,45,0,45,47,65.2,10.4,14.6,9.8,2024-08-06 00:54:18,71.9,30.4,26.3,258.0
724,2024-08-06 01:00:00,171.6,192.2,1.12,37.3,126.5,19.6,0,27.7,18.4,1248.1,3.3,44.5,47.8,3.3,81.3,78.0,72.7,-5.3,45,0,45,47,65.8,10.2,14.4,9.6,2024-08-06 01:04:18,72.2,30.4,26.3,258.0
725,2024-08-06 01:10:00,163.0,187.3,1.149,35.8,121.7,19.5,0,27.4,18.7,1261.9,3.1,44.6,47.7,3.1,81.2,78.1,72.7,-5.4,45,0,45,47,65.0,10.4,14.6,10.0,2024-08-06 01:14:18,72.4,30.4,26.4,258.0
726,2024-08-06 01:20:00,145.0,187.0,1.29,35.8,121.6,19.5,0,27.3,18.6,1243.1,2.8,44.7,47.5,3.0,81.2,78.2,72.7,-5.5,45,0,45,47,65.0,10.4,14.6,9.9,2024-08-06 01:24:18,72.9,30.3,26.3,258.0
727,2024-08-06 01:30:00,141.7,188.8,1.333,36.0,123.3,19.6,0,27.5,18.4,1259.4,2.7,44.8,47.5,3.0,81.1,78.1,72.7,-5.4,45,0,45,47,65.3,10.4,14.6,9.7,2024-08-06 01:34:18,72.6,30.3,26.3,258.0
728,2024-08-06 01:40:00,166.4,187.5,1.127,35.6,122.0,19.5,0,27.5,18.6,1248.1,3.2,44.7,47.9,3.1,81.1,78.0,72.7,-5.3,45,0,45,47,65.1,10.4,14.6,9.9,2024-08-06 01:44:18,72.4,30.3,26.2,258.0
729,2024-08-06 01:50:00,129.8,186.8,1.44,35.7,121.1,19.4,0,27.5,18.8,1245.6,2.5,44.9,47.4,3.1,81.2,78.1,72.7,-5.4,45,0,45,47,64.8,10.4,14.7,10.1,2024-08-06 01:54:19,72.5,30.2,26.1,259.0
730,2024-08-06 02:00:00,144.9,186.2,1.285,35.5,120.6,19.5,0,27.6,18.5,1241.8,2.8,44.6,47.4,3.1,81.0,77.9,72.7,-5.2,45,0,45,47,64.8,10.5,14.8,9.9,2024-08-06 02:04:19,72.4,30.2,26.2,259.0
731,2024-08-06 02:10:00,141.4,184.7,1.306,35.1,119.2,19.5,0,27.5,18.5,1256.9,2.7,44.9,47.6,3.0,80.8,77.8,72.7,-5.1,45,0,45,47,64.5,10.5,14.9,10.0,2024-08-06 02:14:19,72.6,30.1,26.1,259.0
732,2024-08-06 02:20:00,145.9,186.0,1.274,35.5,120.5,19.5,0,27.3,18.6,1250.6,2.8,45.0,47.8,3.2,80.9,77.7,72.7,-5.0,45,0,45,47,64.8,10.5,14.7,10.0,2024-08-06 02:24:19,72.7,30.1,26.1,259.0
733,2024-08-06 02:30:00,150.5,184.5,1.226,35.0,118.8,19.6,0,27.5,18.5,1245.6,2.9,45.0,47.9,3.1,81.0,77.9,72.7,-5.2,45,0,45,47,64.4,10.6,14.9,10.0,2024-08-06 02:34:19,72.8,30.0,26.1,259.0
734,2024-08-06 02:40:00,152.0,187.3,1.232,35.8,121.4,19.6,0,27.6,18.7,1258.1,2.9,44.9,47.8,3.0,80.7,77.7,72.7,-5.0,45,0,45,47,64.8,10.5,14.7,10.0,2024-08-06 02:44:19,73.6,29.9,26.1,259.0
735,2024-08-06 02:50:00,140.4,187.7,1.337,36.0,122.1,19.5,0,27.6,18.5,1248.1,2.7,44.8,47.5,3.0,80.7,77.7,72.7,-5.0,45,0,45,47,65.0,10.4,14.7,9.9,2024-08-06 02:54:19,74.0,29.8,26.1,259.0
736,2024-08-06 03:00:00,145.0,185.8,1.281,35.4,120.1,19.5,0,27.6,18.6,1243.1,2.8,44.8,47.6,3.1,80.8,77.7,72.7,-5.0,45,0,45,47,64.6,10.5,14.9,10.0,2024-08-06 03:04:19,73.9,29.9,26.1,259.0
737,2024-08-06 03:10:00,120.7,184.7,1.531,35.1,119.1,19.5,0,27.4,18.7,1259.4,2.3,44.8,47.1,2.9,80.6,77.7,72.7,-5.0,45,0,45,47,64.5,10.6,14.8,10.1,2024-08-06 03:14:19,73.8,29.7,26.0,259.0
738,2024-08-06 03:20:00,140.0,185.9,1.328,35.4,120.3,19.5,0,27.6,18.5,1244.4,2.7,44.7,47.4,2.9,80.4,77.5,72.7,-4.8,45,0,45,47,64.7,10.5,14.8,10.0,2024-08-06 03:24:19,73.7,29.9,26.1,259.0
739,2024-08-06 03:30:00,130.4,182.1,1.396,34.3,116.3,19.4,0,27.7,18.6,1251.9,2.5,45.0,47.5,3.0,80.5,77.5,72.7,-4.8,45,0,45,47,63.9,10.7,15.2,10.2,2024-08-06 03:34:20,74.0,29.8,26.0,260.0
740,2024-08-06 03:40:00,0.0,66.2,0.0,0.0,0.2,19.4,0,27.8,18.8,0.0,2.3,44.8,47.1,3.0,80.6,77.6,72.7,-4.9,45,0,45,47,0.3,29.4,42.0,28.3,2024-08-06 03:44:20,73.8,29.8,26.0,260.0
741,2024-08-06 03:50:00,151.3,182.9,1.209,34.6,117.5,19.4,0,27.5,18.5,1251.9,2.9,44.5,47.4,2.9,80.4,77.5,72.7,-4.8,45,0,45,47,64.2,10.6,15.0,10.1,2024-08-06 03:54:20,74.0,29.8,26.0,260.0
742,2024-08-06 04:00:00,109.1,181.8,1.666,34.3,116.3,19.5,0,27.5,18.5,1246.9,2.1,44.8,46.9,3.0,80.4,77.4,72.7,-4.7,45,0,45,47,64.0,10.7,15.1,10.2,2024-08-06 04:04:20,74.7,29.6,26.0,260.0
743,2024-08-06 04:10:00,119.9,184.2,1.537,34.9,118.6,19.4,0,27.6,18.6,1250.6,2.3,44.6,46.9,2.9,80.4,77.5,72.7,-4.8,45,0,45,47,64.4,10.5,15.0,10.1,2024-08-06 04:14:20,74.7,29.6,26.0,260.0
744,2024-08-06 04:20:00,87.9,219.2,2.495,45.2,153.6,19.4,0,27.5,18.7,1240.6,1.7,45.1,46.8,2.6,80.1,77.5,72.7,-4.8,45,0,45,47,70.0,8.9,12.6,8.5,2024-08-06 04:24:20,74.2,29.7,26.0,260.0
745,2024-08-06 04:30:00,136.4,223.7,1.64,46.3,158.1,19.5,0,27.6,18.6,1259.4,2.6,44.4,47.0,3.1,80.5,77.4,72.7,-4.7,45,0,45,47,70.7,8.7,12.3,8.3,2024-08-06 04:34:20,75.4,29.5,25.9,260.0
746,2024-08-06 04:40:00,187.8,168.8,0.899,30.1,103.1,19.6,0,27.5,18.6,1251.9,3.6,43.7,47.3,3.4,81.0,77.6,72.7,-4.9,45,0,45,47,61.1,11.6,16.3,11.0,2024-08-06 04:44:20,75.0,29.6,26.0,260.0
747,2024-08-06 04:50:00,130.8,147.6,1.129,23.9,82.1,19.6,0,27.5,18.5,1255.6,2.5,44.5,47.0,3.1,80.9,77.8,72.7,-5.1,45,0,45,47,55.6,13.2,18.6,12.5,2024-08-06 04:54:20,75.6,29.6,26.1,260.0
748,2024-08-06 05:00:00,147.8,190.6,1.29,36.8,125.1,19.5,0,27.5,18.5,1266.8,2.8,45.0,47.8,3.1,81.0,77.9,72.7,-5.2,45,0,45,47,65.6,10.2,14.4,9.7,2024-08-06 05:04:20,76.7,29.3,26.0,260.0
749,2024-08-06 05:10:00,218.7,219.4,1.003,45.0,152.6,20.9,0,27.4,18.5,1280.4,4.1,44.1,48.2,4.1,82.0,77.9,72.7,-5.2,46,0,45,47,69.6,9.5,12.5,8.4,2024-08-06 05:14:20,76.6,29.3,26.0,260.0
750,2024-08-06 05:20:00,167.0,202.6,1.213,40.0,135.6,21.0,0,27.5,18.4,1292.5,3.1,44.4,47.5,3.6,81.8,78.2,72.7,-5.5,46,0,45,47,67.0,10.4,13.6,9.1,2024-08-06 05:24:20,76.5,29.4,26.0,260.0
751,2024-08-06 05:30:00,129.7,179.1,1.381,33.0,112.0,21.0,0,27.6,18.6,1297.4,2.4,45.3,47.7,3.3,81.5,78.2,72.7,-5.5,46,0,45,47,62.5,11.7,15.4,10.4,2024-08-06 05:34:20,76.8,29.3,26.0,260.0
752,2024-08-06 05:40:00,187.8,172.6,0.919,31.0,105.4,20.8,0,27.7,18.7,1287.7,3.5,44.6,48.1,3.9,82.1,78.2,72.7,-5.5,46,0,45,47,61.1,12.1,16.0,10.9,2024-08-06 05:44:20,77.0,29.3,26.0,260.0
753,2024-08-06 05:50:00,202.3,179.3,0.886,33.1,112.3,20.9,0,27.5,18.6,1277.9,3.8,44.3,48.1,3.9,82.3,78.4,72.7,-5.7,46,0,45,47,62.6,11.7,15.3,10.4,2024-08-06 05:54:20,76.7,29.4,26.1,260.0
754,2024-08-06 06:00:00,171.9,245.5,1.428,52.7,178.8,20.9,0,27.3,18.5,1288.9,3.2,44.9,48.1,3.7,82.2,78.5,72.7,-5.8,46,0,45,47,72.8,8.5,11.1,7.5,2024-08-06 06:04:20,77.0,29.3,26.1,260.0
755,2024-08-06 06:10:00,178.7,215.5,1.206,43.7,148.3,21.0,0,27.7,18.5,1299.8,3.3,45.3,48.6,3.8,82.2,78.4,72.7,-5.7,46,0,45,47,68.8,9.7,12.8,8.6,2024-08-06 06:14:20,76.1,29.3,25.9,260.0
756,2024-08-06 06:20:00,228.3,210.6,0.923,42.3,143.5,21.1,0,27.6,18.4,1304.6,4.2,45.0,49.2,4.5,83.1,78.6,72.7,-5.9,46,0,45,47,68.1,10.0,13.1,8.7,2024-08-06 06:24:20,76.3,29.3,25.9,260.0
757,2024-08-06 06:30:00,249.8,210.6,0.843,42.2,143.4,21.1,0,27.6,18.5,1303.4,4.6,44.6,49.2,4.6,83.8,79.2,72.7,-6.5,46,0,45,47,68.1,10.0,13.1,8.8,2024-08-06 06:34:20,75.4,29.5,26.0,260.0
758,2024-08-06 06:40:00,239.4,206.2,0.862,41.0,139.2,21.0,0,27.5,18.6,1305.8,4.4,44.7,49.1,4.5,83.7,79.2,72.7,-6.5,46,0,45,47,67.5,10.2,13.3,9.0,2024-08-06 06:44:20,75.0,29.5,25.9,260.0
759,2024-08-06 06:50:00,239.6,216.6,0.904,44.2,149.9,21.1,0,27.3,18.4,1307.0,4.4,44.7,49.1,4.6,83.9,79.3,72.7,-6.6,46,0,45,47,69.2,9.7,12.6,8.5,2024-08-06 06:54:20,73.3,29.8,25.9,260.0
760,2024-08-06 07:00:00,231.2,214.1,0.926,43.3,146.8,21.1,0,27.5,18.7,1321.3,4.2,45.0,49.2,4.5,83.7,79.2,72.7,-6.5,46,0,45,47,68.6,9.9,12.8,8.7,2024-08-06 07:04:20,73.5,29.8,26.0,260.0
761,2024-08-06 07:10:00,299.0,253.5,0.848,53.9,183.0,22.4,0,29.7,18.5,1354.1,5.3,44.3,49.6,5.0,84.5,79.5,72.7,-6.8,47,0,46,47,72.2,8.8,11.7,7.3,2024-08-06 07:14:20,73.0,30.0,26.1,260.0
762,2024-08-06 07:20:00,253.2,227.2,0.897,46.1,156.6,22.8,0,29.5,18.4,1350.6,4.5,44.9,49.4,4.7,84.5,79.8,72.7,-7.1,47,0,46,47,68.9,10.0,13.0,8.1,2024-08-06 07:24:20,71.5,30.1,25.9,260.0
763,2024-08-06 07:30:00,265.4,244.1,0.92,50.8,173.5,22.6,0,29.4,18.6,1355.3,4.7,44.5,49.2,5.1,84.8,79.7,72.7,-7.0,47,0,46,47,71.1,9.3,12.1,7.6,2024-08-06 07:34:20,71.3,30.2,26.0,260.0
764,2024-08-06 07:40:00,230.7,233.8,1.013,47.7,163.0,22.6,0,29.5,18.7,1350.6,4.1,44.9,49.0,4.8,84.5,79.7,72.7,-7.0,47,0,46,47,69.7,9.7,12.6,8.0,2024-08-06 07:44:20,70.7,30.3,26.0,260.0
765,2024-08-06 07:50:00,276.2,236.4,0.856,48.8,165.7,22.7,0,29.5,18.6,1353.0,4.9,45.2,50.1,4.9,84.8,79.9,72.7,-7.2,47,0,46,47,70.1,9.6,12.5,7.9,2024-08-06 07:54:20,71.3,30.5,26.3,260.0
766,2024-08-06 08:00:00,295.1,257.1,0.871,54.9,186.4,22.6,0,29.6,18.6,1362.2,5.2,44.8,50.0,4.7,86.8,82.1,72.7,-9.4,47,0,46,47,72.5,8.8,11.5,7.2,2024-08-06 08:04:20,70.7,30.6,26.2,260.0
767,2024-08-06 08:10:00,288.7,259.3,0.898,55.1,186.9,22.6,0,31.6,18.3,1358.7,5.1,44.9,50.0,4.8,88.8,84.0,72.7,-11.3,47,0,47,48,72.1,8.7,12.2,7.0,2024-08-06 08:14:20,70.1,30.7,26.3,260.0
768,2024-08-06 08:20:00,295.9,280.9,0.949,61.4,208.5,22.6,0,31.6,18.2,1365.6,5.2,44.8,50.0,5.8,87.8,82.0,72.7,-9.3,47,0,47,48,74.2,8.0,11.3,6.5,2024-08-06 08:24:20,69.9,30.8,26.3,260.0
769,2024-08-06 08:30:00,292.9,262.6,0.897,56.1,190.4,22.6,0,31.5,18.0,1378.2,5.1,44.7,49.8,5.5,87.0,81.5,72.7,-8.8,47,0,47,48,72.5,8.6,12.0,6.9,2024-08-06 08:34:20,69.4,31.0,26.4,260.0
770,2024-08-06 08:40:00,279.3,267.6,0.958,57.6,195.5,22.8,0,31.3,18.1,1367.9,4.9,45.1,50.0,5.3,86.6,81.3,72.7,-8.6,47,0,47,48,73.0,8.5,11.7,6.8,2024-08-06 08:44:20,69.4,31.2,26.6,260.0
771,2024-08-06 08:50:00,302.3,267.5,0.885,57.5,195.2,22.6,0,31.6,18.0,1369.1,5.3,44.9,50.2,5.6,87.0,81.4,72.7,-8.7,47,0,47,48,73.0,8.5,11.8,6.7,2024-08-06 08:54:20,66.1,31.2,26.1,260.0
772,2024-08-06 09:00:00,311.4,263.5,0.846,56.3,190.9,22.7,0,31.7,18.1,1358.7,5.5,44.6,50.1,5.4,86.8,81.4,72.7,-8.7,47,0,47,48,72.5,8.6,12.0,6.9,2024-08-06 09:04:20,67.6,31.6,26.7,260.0
773,2024-08-06 09:10:00,280.9,283.4,1.009,60.8,206.2,24.1,0,33.9,19.2,1375.9,4.9,45.0,49.9,5.1,87.1,82.0,72.7,-9.3,48,0,48,49,72.7,8.5,12.0,6.8,2024-08-06 09:14:20,67.8,31.7,26.8,260.0
774,2024-08-06 09:20:00,291.4,289.2,0.993,62.5,212.2,24.1,0,33.7,19.4,1398.5,5.0,45.2,50.2,5.2,87.2,82.0,72.7,-9.3,48,0,48,49,73.4,8.3,11.6,6.7,2024-08-06 09:24:20,67.0,31.7,26.7,260.0
775,2024-08-06 09:30:00,287.8,278.0,0.966,59.3,201.4,24.0,0,33.5,19.1,1381.6,5.0,45.0,50.0,5.2,87.6,82.4,72.7,-9.7,48,0,48,49,72.4,8.6,12.1,6.9,2024-08-06 09:34:20,66.4,32.0,26.8,260.0
776,2024-08-06 09:40:00,318.2,277.7,0.873,59.2,200.7,24.2,0,33.5,19.3,1388.4,5.5,45.4,50.9,5.6,88.0,82.4,72.7,-9.7,48,0,48,49,72.3,8.7,12.1,6.9,2024-08-06 09:44:20,66.1,32.0,26.8,260.0
777,2024-08-06 09:50:00,330.6,281.4,0.851,60.4,205.0,24.0,0,33.3,19.1,1391.8,5.7,44.9,50.6,5.7,88.5,82.8,72.7,-10.1,48,0,48,49,72.9,8.5,11.8,6.8,2024-08-06 09:54:20,67.0,32.0,27.0,260.0
778,2024-08-06 10:00:00,310.6,289.3,0.931,62.6,212.2,24.2,0,33.8,19.1,1380.5,5.4,45.4,50.8,5.6,88.6,83.0,72.7,-10.3,48,0,48,49,73.4,8.4,11.7,6.6,2024-08-06 10:04:20,67.1,32.2,27.2,260.0
779,2024-08-06 10:10:00,306.4,308.8,1.008,68.5,232.2,24.3,0,33.3,19.0,1387.3,5.3,45.4,50.7,5.7,89.0,83.3,72.7,-10.6,48,0,48,49,75.2,7.9,10.8,6.2,2024-08-06 10:14:20,65.8,32.6,27.3,260.0
780,2024-08-06 10:20:00,347.7,298.3,0.858,65.3,221.4,24.2,0,33.5,19.1,1390.7,6.0,44.9,50.9,6.3,89.6,83.3,72.7,-10.6,48,0,48,49,74.2,8.1,11.2,6.4,2024-08-06 10:24:20,66.5,32.6,27.4,260.0
781,2024-08-06 10:30:00,323.2,284.0,0.879,60.8,207.3,24.0,0,33.6,19.0,1385.0,5.6,44.8,50.4,5.9,89.5,83.6,72.7,-10.9,48,0,48,49,73.0,8.5,11.8,6.7,2024-08-06 10:34:20,65.6,32.7,27.4,260.0
782,2024-08-06 10:40:00,335.3,305.5,0.911,67.1,228.6,24.0,0,33.8,19.0,1387.3,5.8,45.2,51.0,5.9,89.3,83.4,72.7,-10.7,48,0,48,49,74.8,7.9,11.1,6.2,2024-08-06 10:44:20,65.8,32.6,27.3,260.0
783,2024-08-06 10:50:00,348.2,295.2,0.848,64.3,218.2,24.1,0,33.8,19.1,1392.9,6.0,44.9,50.9,6.0,89.5,83.5,72.7,-10.8,48,0,48,49,73.9,8.2,11.4,6.5,2024-08-06 10:54:20,64.6,32.6,27.1,260.0
784,2024-08-06 11:00:00,328.9,288.0,0.875,62.2,211.1,24.1,0,33.6,19.1,1385.0,5.7,45.0,50.7,6.0,89.3,83.3,72.7,-10.6,48,0,48,49,73.3,8.4,11.7,6.6,2024-08-06 11:04:20,64.0,32.9,27.3,260.0
785,2024-08-06 11:10:00,334.2,311.1,0.931,68.0,230.9,24.3,0,35.8,20.2,1382.8,5.8,44.9,50.7,5.7,89.2,83.5,72.7,-10.8,48,0,49,50,74.2,7.8,11.5,6.5,2024-08-06 11:14:20,63.4,33.1,27.4,260.0
786,2024-08-06 11:20:00,331.1,280.6,0.847,59.2,200.8,24.0,0,35.6,20.1,1394.0,5.7,45.0,50.7,5.4,88.8,83.4,72.7,-10.7,48,0,49,50,71.6,8.6,12.7,7.2,2024-08-06 11:24:20,63.9,33.1,27.4,260.0
787,2024-08-06 11:30:00,323.7,282.3,0.872,59.6,202.3,24.1,0,35.8,20.1,1387.3,5.6,45.0,50.6,5.6,89.4,83.8,72.7,-11.1,48,0,49,50,71.6,8.5,12.7,7.1,2024-08-06 11:34:20,64.7,33.0,27.5,260.0
788,2024-08-06 11:40:00,354.3,310.7,0.877,68.0,230.6,24.1,0,35.9,20.3,1394.0,6.1,44.8,50.9,5.7,89.4,83.7,72.7,-11.0,48,0,49,50,74.2,7.7,11.5,6.5,2024-08-06 11:44:20,66.8,33.0,27.9,260.0
789,2024-08-06 11:50:00,336.6,294.7,0.875,63.3,214.7,24.2,0,35.6,20.2,1392.9,5.8,44.8,50.6,5.8,89.5,83.7,72.7,-11.0,48,0,49,50,72.9,8.2,12.1,6.9,2024-08-06 11:54:20,65.5,33.2,27.8,260.0
790,2024-08-06 12:00:00,329.7,309.7,0.939,67.6,229.5,24.3,0,35.7,20.2,1388.4,5.7,45.0,50.7,5.6,89.7,84.1,72.7,-11.4,48,0,49,50,74.1,7.8,11.5,6.5,2024-08-06 12:04:20,64.5,33.3,27.7,260.0
791,2024-08-06 12:10:00,354.3,304.5,0.859,66.1,224.4,24.3,0,35.7,20.1,1394.0,6.1,44.9,51.0,5.8,89.8,84.0,72.7,-11.3,48,0,49,50,73.7,8.0,11.7,6.6,2024-08-06 12:14:20,65.2,33.6,28.1,260.0
792,2024-08-06 12:20:00,342.1,284.4,0.831,60.3,204.5,24.1,0,35.6,20.2,1391.8,5.9,45.1,51.0,5.7,90.0,84.3,72.7,-11.6,48,0,49,50,71.9,8.5,12.5,7.1,2024-08-06 12:24:20,65.8,33.8,28.4,260.0
793,2024-08-06 12:30:00,332.4,293.7,0.883,63.1,214.2,24.1,0,35.3,20.2,1399.7,5.7,44.9,50.6,5.6,89.8,84.2,72.7,-11.5,48,0,49,50,72.9,8.2,12.0,6.9,2024-08-06 12:34:20,65.8,33.0,27.7,260.0
794,2024-08-06 12:40:00,343.0,303.9,0.886,65.9,223.7,24.2,0,35.7,20.4,1395.2,5.9,44.7,50.6,5.9,89.5,83.6,72.7,-10.9,48,0,49,50,73.6,8.0,11.8,6.7,2024-08-06 12:44:20,66.9,32.3,27.2,260.0
795,2024-08-06 12:50:00,339.9,298.7,0.879,64.5,218.9,24.1,0,35.5,20.2,1382.8,5.9,44.9,50.8,5.8,89.6,83.8,72.7,-11.1,48,0,49,50,73.3,8.1,11.9,6.8,2024-08-06 12:54:20,63.5,33.2,27.5,260.0
796,2024-08-06 13:00:00,330.6,308.9,0.935,67.5,229.2,24.2,0,35.5,20.1,1391.8,5.7,44.7,50.4,5.7,89.3,83.6,72.7,-10.9,48,0,49,50,74.2,7.8,11.5,6.5,2024-08-06 13:04:20,63.9,33.3,27.6,260.0
797,2024-08-06 13:10:00,347.9,294.4,0.846,63.3,214.6,24.1,0,35.6,20.1,1391.8,6.0,44.4,50.4,5.6,89.5,83.9,72.7,-11.2,48,0,49,50,72.9,8.2,12.1,6.8,2024-08-06 13:14:20,64.5,33.8,28.2,260.0
798,2024-08-06 13:20:00,346.3,301.8,0.872,65.3,221.6,24.2,0,35.9,20.2,1385.0,6.0,45.2,51.2,5.7,89.7,84.0,72.7,-11.3,48,0,49,50,73.4,8.0,11.9,6.7,2024-08-06 13:24:20,65.0,33.6,28.1,260.0
799,2024-08-06 13:30:00,369.9,313.5,0.847,68.8,233.4,24.1,0,35.8,20.2,1387.3,6.4,45.2,51.6,6.1,90.1,84.0,72.7,-11.3,48,0,49,50,74.5,7.7,11.4,6.5,2024-08-06 13:34:20,67.4,33.5,28.4,260.0
800,2024-08-06 13:40:00,361.6,321.0,0.888,70.7,240.8,24.0,0,36.0,20.1,1399.7,6.2,45.1,51.3,6.1,90.2,84.1,72.7,-11.4,48,0,49,50,75.0,7.5,11.2,6.3,2024-08-06 13:44:20,67.2,32.8,27.7,260.0
801,2024-08-06 13:50:00,402.7,339.7,0.843,76.3,259.8,24.0,0,35.6,20.2,1400.8,6.9,44.5,51.4,6.6,90.7,84.1,72.7,-11.4,48,0,49,50,76.5,7.1,10.5,6.0,2024-08-06 13:54:20,66.4,33.4,28.1,260.0
