,Time,RT,kW_Tot,kW_RT,CH Load,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,DateTime,RH [%],Temperature [°C],WBT_C,Time_Difference
2056,2024-03-15 11:00:00,423.6,333.2,0.787,73.4,248.9,26.6,0,37.2,20.5,1431.8,7.1,45.5,52.6,7.5,90.0,82.5,72.7,-9.8,50,0,50,50,74.7,8.0,11.2,6.2,2024-03-15 10:56:41,58.5,32.6,26.1,199.0
2057,2024-03-15 11:10:00,429.5,339.3,0.79,75.1,254.9,26.6,0,37.1,20.6,1431.8,7.2,45.4,52.6,7.4,90.2,82.8,72.7,-10.1,50,0,50,50,75.1,7.9,10.9,6.1,2024-03-15 11:06:41,57.2,32.7,25.9,199.0
2058,2024-03-15 11:20:00,415.7,331.7,0.798,72.9,247.3,26.8,0,37.3,20.4,1445.9,6.9,45.5,52.4,7.3,90.1,82.8,72.7,-10.1,50,0,50,50,74.6,8.1,11.2,6.1,2024-03-15 11:16:41,55.9,33.0,26.0,199.0
2059,2024-03-15 11:30:00,419.5,334.6,0.798,73.8,250.3,26.6,0,37.0,20.7,1438.3,7.0,45.5,52.5,7.4,90.1,82.7,72.7,-10.0,50,0,50,50,74.8,7.9,11.1,6.2,2024-03-15 11:26:41,56.5,33.2,26.3,199.0
2060,2024-03-15 11:40:00,403.5,328.5,0.814,72.0,244.1,26.7,0,37.2,20.4,1424.1,6.8,45.6,52.4,7.2,90.1,82.9,72.7,-10.2,50,0,50,50,74.3,8.1,11.3,6.2,2024-03-15 11:36:41,52.9,33.4,25.7,199.0
2061,2024-03-15 12:00:00,401.2,335.3,0.836,73.9,250.7,26.7,0,37.2,20.7,1437.2,6.7,45.2,51.9,7.1,88.8,81.7,72.7,-9.0,50,0,50,50,74.8,8.0,11.1,6.2,2024-03-15 11:56:41,52.9,33.3,25.6,199.0
2062,2024-03-15 12:10:00,396.1,319.9,0.808,69.5,235.9,26.6,0,36.8,20.6,1440.5,6.6,45.6,52.2,6.8,88.4,81.6,72.7,-8.9,50,0,50,50,73.7,8.3,11.5,6.4,2024-03-15 12:06:41,50.9,33.4,25.4,199.0
2063,2024-03-15 12:20:00,414.1,344.1,0.831,76.7,260.1,26.7,0,36.9,20.4,1419.7,7.0,45.5,52.5,7.3,89.7,82.4,72.7,-9.7,50,0,50,50,75.6,7.8,10.7,5.9,2024-03-15 12:16:41,55.4,33.5,26.3,199.0
2064,2024-03-15 12:30:00,411.9,329.6,0.8,72.4,245.5,26.6,0,37.1,20.5,1432.9,6.9,45.5,52.4,7.1,90.0,82.9,72.7,-10.2,50,0,50,50,74.5,8.1,11.3,6.2,2024-03-15 12:26:41,56.3,33.5,26.4,199.0
2065,2024-03-15 12:40:00,428.5,329.0,0.768,72.2,244.9,26.6,0,37.0,20.5,1428.5,7.2,45.4,52.6,7.3,91.3,84.0,72.7,-11.3,50,0,50,50,74.4,8.1,11.2,6.2,2024-03-15 12:36:41,58.3,33.7,27.0,199.0
2066,2024-03-15 12:50:00,456.2,365.1,0.8,82.7,280.4,26.7,0,37.5,20.6,1440.5,7.6,45.2,52.8,7.6,91.8,84.2,72.7,-11.5,50,0,50,50,76.8,7.3,10.3,5.6,2024-03-15 12:46:41,58.3,33.8,27.1,199.0
2067,2024-03-15 13:00:00,434.5,353.0,0.812,79.1,268.5,26.8,0,37.3,20.4,1428.5,7.3,45.4,52.7,7.5,92.3,84.8,72.7,-12.1,50,0,50,50,76.1,7.6,10.6,5.8,2024-03-15 12:56:41,61.9,34.0,27.9,199.0
2068,2024-03-15 13:10:00,430.2,360.4,0.838,81.4,276.1,26.6,0,37.3,20.3,1433.9,7.2,45.4,52.6,7.3,92.4,85.1,72.7,-12.4,50,0,50,50,76.6,7.4,10.4,5.6,2024-03-15 13:06:41,62.9,33.9,28.1,199.0
2069,2024-03-15 13:20:00,424.5,357.9,0.843,80.4,273.8,26.5,0,37.2,20.4,1435.0,7.1,45.6,52.7,7.3,92.4,85.1,72.7,-12.4,50,0,50,50,76.5,7.4,10.4,5.7,2024-03-15 13:16:41,64.4,33.9,28.3,199.0
2070,2024-03-15 13:30:00,440.1,362.3,0.823,81.7,278.2,26.6,0,37.0,20.5,1427.4,7.4,45.7,53.1,7.3,93.1,85.8,72.7,-13.1,50,0,50,50,76.8,7.3,10.2,5.6,2024-03-15 13:26:41,64.9,33.9,28.3,199.0
2071,2024-03-15 13:40:00,0.0,84.2,0.0,0.0,0.2,26.6,0,37.1,20.3,0.0,7.4,45.8,53.2,7.5,93.5,86.0,72.7,-13.3,50,0,50,50,0.2,31.6,44.0,24.1,2024-03-15 13:36:41,64.6,34.1,28.5,199.0
2072,2024-03-15 13:50:00,443.5,362.0,0.816,81.9,278.0,26.7,0,36.9,20.4,1438.3,7.4,46.0,53.4,7.7,93.8,86.1,72.7,-13.4,50,0,50,50,76.8,7.4,10.2,5.6,2024-03-15 13:46:41,65.7,34.0,28.6,199.0
2073,2024-03-15 14:00:00,448.1,369.3,0.824,84.2,285.5,26.6,0,37.0,20.3,1433.9,7.5,46.1,53.6,7.6,93.6,86.0,72.7,-13.3,50,0,50,50,77.3,7.2,10.0,5.5,2024-03-15 13:56:41,64.4,34.0,28.4,199.0
2074,2024-03-15 14:10:00,437.0,369.1,0.844,84.0,284.9,26.4,0,37.3,20.4,1417.5,7.4,46.1,53.5,7.5,93.7,86.2,72.7,-13.5,50,0,50,50,77.2,7.2,10.1,5.5,2024-03-15 14:06:41,66.1,34.2,28.8,199.0
2075,2024-03-15 14:20:00,448.4,362.2,0.808,82.0,278.2,26.8,0,36.9,20.3,1435.0,7.5,46.3,53.8,7.7,94.5,86.8,72.7,-14.1,50,0,50,50,76.8,7.4,10.2,5.6,2024-03-15 14:16:41,67.1,34.0,28.8,199.0
2076,2024-03-15 14:30:00,452.7,369.5,0.816,84.2,285.6,26.6,0,36.9,20.3,1429.6,7.6,46.3,53.9,7.6,94.3,86.7,72.7,-14.0,50,0,50,50,77.3,7.2,10.0,5.5,2024-03-15 14:26:41,67.6,34.2,29.1,199.0
2077,2024-03-15 14:40:00,465.0,379.7,0.817,87.2,295.8,26.6,0,37.0,20.3,1430.7,7.8,46.4,54.2,7.6,94.7,87.1,72.7,-14.4,50,0,50,50,77.9,7.0,9.7,5.3,2024-03-15 14:36:41,68.6,34.0,29.1,199.0
2078,2024-03-15 14:50:00,445.0,369.1,0.829,84.1,285.2,26.5,0,37.0,20.4,1424.1,7.5,46.7,54.2,7.6,94.4,86.8,72.7,-14.1,50,0,50,50,77.3,7.2,10.0,5.5,2024-03-15 14:46:41,68.0,33.9,28.9,199.0
2079,2024-03-15 15:00:00,443.5,366.8,0.827,83.4,282.8,26.7,0,37.0,20.3,1438.3,7.4,46.7,54.1,7.5,94.3,86.8,72.7,-14.1,50,0,50,50,77.1,7.3,10.1,5.5,2024-03-15 14:56:41,69.5,34.0,29.3,199.0
2080,2024-03-15 15:10:00,450.5,371.3,0.824,84.7,287.3,26.6,0,37.1,20.3,1441.6,7.5,47.0,54.5,7.7,94.8,87.1,72.7,-14.4,50,0,50,50,77.4,7.2,10.0,5.5,2024-03-15 15:06:41,68.7,34.1,29.2,199.0
2081,2024-03-15 15:20:00,447.1,374.4,0.838,85.6,290.4,26.6,0,37.2,20.2,1430.7,7.5,47.3,54.8,7.7,94.9,87.2,72.7,-14.5,50,0,50,50,77.6,7.1,9.9,5.4,2024-03-15 15:16:41,69.9,33.9,29.2,199.0
2082,2024-03-15 15:30:00,455.1,379.7,0.834,87.2,295.6,26.6,0,37.2,20.3,1437.2,7.6,47.6,55.2,7.8,95.1,87.3,72.7,-14.6,50,0,50,50,77.9,7.0,9.8,5.3,2024-03-15 15:26:41,72.4,33.7,29.5,199.0
2083,2024-03-15 15:40:00,440.8,379.1,0.86,87.0,295.1,26.6,0,37.1,20.3,1429.6,7.4,48.0,55.4,7.8,95.4,87.6,72.7,-14.9,50,0,50,50,77.8,7.0,9.8,5.3,2024-03-15 15:36:41,72.9,33.7,29.5,199.0
2084,2024-03-15 15:50:00,447.4,382.1,0.854,87.8,298.0,26.7,0,37.2,20.2,1431.8,7.5,48.2,55.7,7.9,95.3,87.4,72.7,-14.7,50,0,50,50,78.0,7.0,9.7,5.3,2024-03-15 15:46:41,71.6,33.6,29.2,199.0
2085,2024-03-15 16:00:00,449.8,378.1,0.841,86.7,294.0,26.6,0,37.2,20.2,1439.4,7.5,48.4,55.9,7.8,95.4,87.6,72.7,-14.9,50,0,50,50,77.8,7.0,9.8,5.4,2024-03-15 15:56:41,72.2,33.7,29.4,199.0
2086,2024-03-15 16:10:00,457.2,381.7,0.835,87.8,297.8,26.7,0,37.1,20.1,1443.7,7.6,49.0,56.6,7.8,95.7,87.9,72.7,-15.2,50,0,50,50,78.0,7.0,9.7,5.3,2024-03-15 16:06:54,74.2,33.4,29.5,186.0
2087,2024-03-15 16:20:00,460.3,379.7,0.825,87.1,295.5,26.8,0,37.2,20.2,1453.5,7.6,48.9,56.5,7.9,95.8,87.9,72.7,-15.2,50,0,50,50,77.8,7.1,9.8,5.3,2024-03-15 16:16:41,73.6,33.7,29.7,199.0
2088,2024-03-15 16:30:00,459.4,379.8,0.827,87.2,295.9,26.5,0,37.2,20.3,1431.8,7.7,49.2,56.9,8.0,95.9,87.9,72.7,-15.2,50,0,50,50,77.9,7.0,9.8,5.3,2024-03-15 16:26:41,72.0,33.8,29.4,199.0
2089,2024-03-15 16:40:00,473.4,380.4,0.804,87.4,296.4,26.6,0,37.1,20.3,1438.3,7.9,49.1,57.0,8.0,95.9,87.9,72.7,-15.2,50,0,50,50,77.9,7.0,9.8,5.3,2024-03-15 16:36:41,72.4,33.6,29.3,199.0
2090,2024-03-15 16:50:00,444.8,381.0,0.857,87.5,296.9,26.8,0,37.1,20.3,1442.7,7.4,49.3,56.7,8.0,95.8,87.8,72.7,-15.1,50,0,50,50,77.9,7.0,9.7,5.3,2024-03-15 16:46:41,72.6,33.5,29.2,199.0
2091,2024-03-15 17:00:00,462.9,380.5,0.822,87.1,296.5,26.7,0,37.1,20.3,1442.7,7.7,48.9,56.6,7.9,95.6,87.7,72.7,-15.0,50,0,50,50,77.9,7.0,9.7,5.3,2024-03-15 16:56:41,72.2,33.7,29.4,199.0
2092,2024-03-15 17:10:00,450.2,380.8,0.846,87.1,296.5,26.8,0,37.1,20.4,1440.5,7.5,49.2,56.7,8.2,96.3,88.1,72.7,-15.4,50,0,50,50,77.9,7.0,9.8,5.3,2024-03-15 17:06:41,72.9,33.6,29.4,199.0
2093,2024-03-15 17:20:00,455.1,390.6,0.858,90.1,306.4,26.9,0,37.1,20.2,1437.2,7.6,48.8,56.4,8.0,95.6,87.6,72.7,-14.9,50,0,50,50,78.5,6.9,9.5,5.2,2024-03-15 17:16:41,73.0,33.3,29.2,199.0
2094,2024-03-15 17:30:00,449.5,384.0,0.854,88.4,299.9,26.7,0,37.3,20.2,1438.3,7.5,48.7,56.2,8.2,95.9,87.7,72.7,-15.0,50,0,50,50,78.1,6.9,9.7,5.3,2024-03-15 17:26:41,73.6,33.2,29.1,199.0
2095,2024-03-15 17:40:00,455.1,382.8,0.841,87.9,298.3,26.8,0,37.5,20.1,1437.2,7.6,48.4,56.0,8.1,95.8,87.7,72.7,-15.0,50,0,50,50,77.9,7.0,9.8,5.2,2024-03-15 17:36:41,75.5,33.1,29.4,199.0
2096,2024-03-15 17:50:00,438.5,383.9,0.875,88.4,300.0,26.7,0,37.1,20.2,1441.6,7.3,48.5,55.8,7.9,95.6,87.7,72.7,-15.0,50,0,50,50,78.1,6.9,9.7,5.3,2024-03-15 17:46:41,75.1,33.0,29.2,199.0
2097,2024-03-15 18:00:00,449.6,376.8,0.838,87.4,296.5,25.3,0,34.9,20.2,1419.7,7.6,48.4,56.0,8.2,95.9,87.7,72.7,-15.0,49,0,49,50,78.7,6.7,9.3,5.4,2024-03-15 17:56:41,73.9,32.9,29.0,199.0
2098,2024-03-15 18:10:00,454.5,376.6,0.829,87.2,295.6,25.1,0,35.4,20.4,1398.5,7.8,48.4,56.2,8.1,95.8,87.7,72.7,-15.0,49,0,49,50,78.5,6.7,9.4,5.4,2024-03-15 18:06:41,74.5,32.9,29.0,199.0
2099,2024-03-15 18:20:00,436.0,371.2,0.851,85.7,290.6,25.1,0,35.2,20.3,1414.1,7.4,48.4,55.8,8.2,95.7,87.5,72.7,-14.8,49,0,49,50,78.3,6.8,9.5,5.5,2024-03-15 18:16:41,73.9,32.7,28.8,199.0
2100,2024-03-15 18:30:00,440.5,372.9,0.847,86.3,292.6,25.1,0,35.0,20.3,1409.7,7.5,48.2,55.7,8.1,95.3,87.2,72.7,-14.5,49,0,49,50,78.5,6.7,9.4,5.4,2024-03-15 18:26:41,74.2,32.6,28.7,199.0
2101,2024-03-15 18:40:00,435.0,367.6,0.845,84.6,287.1,25.2,0,34.8,20.5,1410.8,7.4,47.4,54.8,8.1,95.2,87.1,72.7,-14.4,49,0,49,50,78.1,6.9,9.5,5.6,2024-03-15 18:36:41,75.1,32.6,28.8,199.0
2102,2024-03-15 18:50:00,441.2,373.9,0.847,86.6,293.7,25.0,0,34.8,20.4,1411.9,7.5,47.4,54.9,8.1,95.1,87.0,72.7,-14.3,49,0,49,50,78.6,6.7,9.3,5.5,2024-03-15 18:46:41,74.9,32.5,28.8,199.0
2103,2024-03-15 19:00:00,423.3,361.0,0.853,83.8,284.1,23.7,0,32.8,20.3,1391.8,7.3,47.2,54.5,8.2,95.6,87.4,72.7,-14.7,48,0,48,50,78.7,6.6,9.1,5.6,2024-03-15 18:56:41,75.0,32.5,28.7,199.0
2104,2024-03-15 19:10:00,403.0,353.0,0.876,81.5,276.3,23.6,0,32.9,20.2,1362.2,7.1,47.1,54.2,7.9,94.8,86.9,72.7,-14.2,48,0,48,50,78.3,6.7,9.3,5.7,2024-03-15 19:06:41,73.9,32.3,28.4,199.0
2105,2024-03-15 19:20:00,406.4,342.8,0.843,78.4,265.8,23.7,0,32.9,20.4,1373.7,7.1,46.6,53.7,7.7,94.5,86.8,72.7,-14.1,48,0,48,50,77.6,6.9,9.6,6.0,2024-03-15 19:16:41,75.7,32.3,28.7,199.0
2106,2024-03-15 19:30:00,412.4,345.7,0.838,79.3,268.9,23.5,0,33.0,20.3,1374.8,7.2,46.3,53.5,7.5,94.0,86.5,72.7,-13.8,48,0,48,50,77.8,6.8,9.5,5.9,2024-03-15 19:26:41,74.9,32.4,28.6,199.0
2107,2024-03-15 19:40:00,387.6,339.9,0.877,77.5,263.0,23.5,0,33.0,20.4,1367.9,6.8,46.0,52.8,7.6,94.0,86.4,72.7,-13.7,48,0,48,50,77.4,6.9,9.7,6.0,2024-03-15 19:36:41,74.0,32.3,28.4,199.0
2108,2024-03-15 19:50:00,395.3,333.3,0.843,75.6,256.4,23.7,0,33.0,20.3,1374.8,6.9,45.4,52.3,7.3,93.2,85.9,72.7,-13.2,48,0,48,50,76.9,7.1,9.9,6.1,2024-03-15 19:46:41,72.2,32.3,28.1,199.0
2109,2024-03-15 20:00:00,357.5,334.2,0.935,75.8,257.1,23.7,0,33.1,20.4,1383.9,6.2,45.9,52.1,6.7,92.3,85.6,72.7,-12.9,48,0,48,50,76.9,7.1,9.9,6.1,2024-03-15 19:56:41,71.2,32.2,27.9,199.0
2110,2024-03-15 20:10:00,360.6,295.6,0.82,64.4,218.6,23.7,0,32.8,20.4,1373.7,6.3,45.7,52.0,6.8,92.1,85.3,72.7,-12.6,48,0,48,50,74.0,8.0,11.1,6.9,2024-03-15 20:06:41,72.4,32.3,28.1,199.0
2111,2024-03-15 20:20:00,367.2,299.5,0.816,65.6,222.4,23.6,0,33.0,20.5,1377.1,6.4,45.6,52.0,7.0,92.3,85.3,72.7,-12.6,48,0,48,50,74.3,7.9,11.0,6.9,2024-03-15 20:16:41,71.4,32.1,27.8,199.0
2112,2024-03-15 20:30:00,342.3,299.2,0.874,65.5,222.3,23.6,0,33.1,20.3,1369.1,6.0,45.7,51.7,6.5,91.4,84.9,72.7,-12.2,48,0,48,50,74.3,7.9,11.1,6.8,2024-03-15 20:26:41,72.0,32.1,27.9,199.0
2113,2024-03-15 20:40:00,354.9,298.4,0.841,65.2,221.3,23.6,0,33.1,20.5,1373.7,6.2,45.8,52.0,6.6,91.5,84.9,72.7,-12.2,48,0,48,50,74.2,7.9,11.1,6.9,2024-03-15 20:36:41,72.1,32.0,27.8,199.0
2114,2024-03-15 20:50:00,349.4,298.3,0.854,65.2,221.2,23.7,0,32.9,20.6,1374.8,6.1,45.7,51.8,6.5,91.2,84.7,72.7,-12.0,48,0,48,50,74.1,7.9,11.0,6.9,2024-03-15 20:46:41,72.5,32.0,27.9,199.0
2115,2024-03-15 21:00:00,371.4,292.2,0.787,64.3,218.2,22.2,0,32.6,19.2,1350.6,6.6,45.6,52.2,6.5,91.2,84.7,72.7,-12.0,47,0,48,49,74.7,7.6,11.2,6.6,2024-03-15 20:56:41,73.4,32.0,28.0,199.0
2116,2024-03-15 21:10:00,339.7,295.9,0.871,65.2,221.3,22.2,0,33.2,19.3,1336.7,6.1,45.2,51.3,6.3,91.1,84.8,72.7,-12.1,47,0,48,49,74.8,7.5,11.2,6.5,2024-03-15 21:06:41,72.4,32.0,27.8,199.0
2117,2024-03-15 21:20:00,295.4,265.8,0.9,56.4,191.4,22.1,0,33.0,19.3,1337.8,5.3,45.7,51.0,5.8,90.3,84.5,72.7,-11.8,47,0,48,49,72.0,8.3,12.4,7.3,2024-03-15 21:16:42,73.3,32.0,28.0,198.0
2118,2024-03-15 21:30:00,311.1,270.1,0.868,57.4,195.8,22.1,0,33.1,19.1,1333.1,5.6,45.5,51.1,5.8,90.0,84.2,72.7,-11.5,47,0,48,49,72.5,8.2,12.2,7.1,2024-03-15 21:26:42,74.8,32.0,28.2,198.0
2119,2024-03-15 21:40:00,294.9,277.5,0.941,59.6,203.2,22.1,0,33.0,19.2,1335.5,5.3,46.2,51.5,5.6,89.9,84.3,72.7,-11.6,47,0,48,49,73.2,7.9,11.9,6.9,2024-03-15 21:36:42,75.0,31.9,28.1,198.0
2120,2024-03-15 21:50:00,292.1,276.5,0.947,59.6,202.2,22.1,0,32.8,19.4,1322.5,5.3,46.1,51.4,5.4,89.5,84.1,72.7,-11.4,47,0,48,49,73.1,8.0,11.9,7.0,2024-03-15 21:46:42,74.5,31.8,28.0,198.0
2121,2024-03-15 22:00:00,292.7,277.7,0.949,60.4,204.9,20.6,0,32.9,19.3,1301.0,5.4,46.3,51.7,5.3,89.3,84.0,72.7,-11.3,46,0,48,49,73.8,7.4,11.8,6.9,2024-03-15 21:56:42,73.4,31.8,27.8,198.0
2122,2024-03-15 22:10:00,277.2,275.5,0.994,59.7,202.6,20.6,0,33.0,19.3,1304.6,5.1,46.5,51.6,5.4,89.4,84.0,72.7,-11.3,46,0,48,49,73.5,7.5,12.0,7.0,2024-03-15 22:06:42,75.5,31.9,28.2,198.0
2123,2024-03-15 22:20:00,266.6,249.9,0.937,52.2,177.3,20.6,0,32.7,19.3,1305.8,4.9,46.6,51.5,5.0,89.1,84.1,72.7,-11.4,46,0,48,49,70.9,8.3,13.1,7.7,2024-03-15 22:16:42,76.1,31.8,28.3,198.0
2124,2024-03-15 22:30:00,292.2,277.6,0.95,60.3,204.7,20.5,0,33.2,19.2,1298.6,5.4,46.2,51.6,5.5,89.3,83.8,72.7,-11.1,46,0,48,49,73.7,7.4,12.0,6.9,2024-03-15 22:26:42,76.2,31.8,28.3,198.0
2125,2024-03-15 22:40:00,271.3,249.0,0.918,51.9,176.0,20.7,0,33.1,19.3,1302.2,5.0,46.4,51.4,5.2,89.1,83.9,72.7,-11.2,46,0,48,49,70.7,8.3,13.3,7.7,2024-03-15 22:36:42,76.5,31.8,28.3,198.0
2126,2024-03-15 22:50:00,241.9,226.4,0.936,51.4,174.6,0.0,0,32.5,19.3,1290.1,4.5,46.6,51.1,4.8,88.6,83.8,72.7,-11.1,0,0,48,49,77.1,0.0,14.4,8.5,2024-03-15 22:46:42,75.1,31.8,28.1,198.0
2127,2024-03-15 23:00:00,274.9,251.7,0.915,53.1,180.1,20.7,0,32.6,18.3,1293.8,5.1,46.4,51.5,5.3,88.8,83.5,72.7,-10.8,46,0,48,48,71.5,8.2,13.0,7.3,2024-03-15 22:56:42,75.4,31.7,28.1,198.0
2128,2024-03-15 23:10:00,284.9,263.2,0.924,56.4,191.5,20.6,0,33.1,18.0,1290.1,5.3,46.2,51.5,5.2,88.7,83.5,72.7,-10.8,46,0,48,48,72.8,7.8,12.6,6.8,2024-03-15 23:06:42,75.3,31.7,28.1,198.0
2129,2024-03-15 23:20:00,249.1,251.7,1.01,53.1,180.0,20.7,0,32.8,18.2,1299.8,4.6,46.3,50.9,5.0,88.6,83.6,72.7,-10.9,46,0,48,48,71.5,8.2,13.0,7.2,2024-03-15 23:16:42,75.6,31.7,28.1,198.0
2130,2024-03-15 23:30:00,254.8,254.6,0.999,54.0,183.2,20.6,0,32.6,18.1,1301.0,4.7,46.5,51.2,5.0,88.5,83.5,72.7,-10.8,46,0,48,48,72.0,8.1,12.8,7.1,2024-03-15 23:26:42,74.9,31.6,27.9,198.0
2131,2024-03-15 23:40:00,241.9,249.3,1.031,52.4,177.8,20.5,0,32.9,18.1,1290.1,4.5,46.4,50.9,5.0,88.6,83.6,72.7,-10.9,46,0,48,48,71.3,8.2,13.2,7.3,2024-03-15 23:36:42,75.5,31.6,28.0,198.0
2132,2024-03-15 23:50:00,204.7,242.7,1.186,50.4,171.0,20.6,0,33.1,18.1,1292.5,3.8,46.3,50.1,4.8,88.0,83.2,72.7,-10.5,46,0,48,48,70.4,8.5,13.6,7.4,2024-03-15 23:46:42,76.5,31.6,28.1,198.0
2133,2024-03-16 00:00:00,190.2,211.2,1.11,41.1,139.6,20.6,0,32.7,18.2,1268.1,3.6,46.7,50.3,4.1,87.2,83.1,72.7,-10.4,46,0,48,48,66.1,9.8,15.5,8.6,2024-03-15 23:56:42,77.4,31.6,28.2,198.0
2134,2024-03-16 00:10:00,193.5,230.1,1.189,46.7,158.5,20.6,0,32.9,18.1,1290.1,3.6,46.4,50.0,4.1,87.0,82.9,72.7,-10.2,46,0,48,48,68.9,8.9,14.3,7.9,2024-03-16 00:06:42,78.0,31.5,28.3,198.0
2135,2024-03-16 00:20:00,206.0,221.0,1.073,44.0,149.4,20.5,0,32.9,18.3,1301.0,3.8,46.5,50.3,4.0,86.8,82.8,72.7,-10.1,46,0,48,48,67.6,9.3,14.9,8.3,2024-03-16 00:16:42,78.4,31.5,28.3,198.0
2136,2024-03-16 00:30:00,211.0,222.2,1.053,44.3,150.3,20.7,0,33.0,18.3,1298.6,3.9,46.5,50.4,4.3,87.2,82.9,72.7,-10.2,46,0,48,48,67.6,9.3,14.8,8.2,2024-03-16 00:26:42,78.4,31.4,28.3,198.0
2137,2024-03-16 00:40:00,193.2,210.0,1.087,40.8,138.4,20.5,0,32.8,18.3,1287.7,3.6,46.2,49.8,4.1,87.0,82.9,72.7,-10.2,46,0,48,48,65.9,9.8,15.6,8.7,2024-03-16 00:36:42,77.2,31.4,28.0,198.0
2138,2024-03-16 00:50:00,203.7,228.9,1.124,46.3,157.0,20.6,0,33.2,18.2,1286.5,3.8,46.2,50.0,4.1,86.9,82.8,72.7,-10.1,46,0,48,48,68.6,9.0,14.5,8.0,2024-03-16 00:46:42,78.0,31.4,28.2,198.0
2139,2024-03-16 01:00:00,211.5,208.3,0.984,40.6,137.7,19.2,0,32.9,18.4,1269.3,4.0,46.3,50.3,4.0,86.7,82.7,72.7,-10.0,45,0,48,48,66.1,9.2,15.8,8.8,2024-03-16 00:56:42,78.4,31.3,28.2,198.0
2140,2024-03-16 01:10:00,199.6,243.6,1.22,51.0,173.1,19.3,0,33.0,18.2,1260.6,3.8,46.4,50.2,4.1,86.6,82.5,72.7,-9.8,45,0,48,48,71.0,7.9,13.6,7.5,2024-03-16 01:06:42,78.4,31.3,28.1,198.0
2141,2024-03-16 01:20:00,209.7,199.4,0.951,37.9,128.8,19.3,0,33.0,18.4,1258.1,4.0,46.5,50.5,4.1,86.9,82.8,72.7,-10.1,45,0,48,48,64.6,9.7,16.5,9.2,2024-03-16 01:16:42,79.7,31.2,28.2,198.0
2142,2024-03-16 01:30:00,205.3,258.7,1.26,55.5,188.3,19.2,0,32.9,18.4,1263.1,3.9,46.3,50.2,4.1,86.8,82.7,72.7,-10.0,45,0,48,48,72.8,7.4,12.7,7.1,2024-03-16 01:26:42,80.1,31.1,28.2,198.0
2143,2024-03-16 01:40:00,184.7,249.4,1.35,52.5,179.2,19.1,0,33.0,18.2,1266.8,3.5,46.6,50.1,3.8,86.4,82.6,72.7,-9.9,45,0,48,48,71.8,7.7,13.2,7.3,2024-03-16 01:36:42,80.5,31.0,28.2,198.0
2144,2024-03-16 01:50:00,227.4,215.4,0.947,42.5,145.1,19.2,0,32.8,18.2,1269.3,4.3,46.1,50.4,4.2,86.9,82.7,72.7,-10.0,45,0,48,48,67.4,8.9,15.2,8.5,2024-03-16 01:46:42,80.6,30.9,28.1,198.0
2145,2024-03-16 02:00:00,217.0,242.2,1.116,56.3,191.2,0.0,0,32.9,18.1,1270.5,4.1,46.1,50.2,4.1,86.7,82.6,72.7,-9.9,0,0,48,48,78.9,0.0,13.6,7.5,2024-03-16 01:56:42,80.1,30.9,28.0,198.0
2146,2024-03-16 02:10:00,202.8,175.3,0.864,30.9,105.0,19.2,0,33.0,18.2,1248.1,3.9,46.1,50.0,3.8,86.1,82.3,72.7,-9.6,45,0,48,48,59.9,10.9,18.8,10.4,2024-03-16 02:06:42,80.4,30.8,28.0,198.0
2147,2024-03-16 02:20:00,190.7,189.4,0.993,35.1,119.2,19.1,0,32.8,18.2,1236.8,3.7,46.3,50.0,3.9,86.2,82.3,72.7,-9.6,45,0,48,48,63.0,10.1,17.3,9.6,2024-03-16 02:16:42,79.8,30.8,27.9,198.0
2148,2024-03-16 02:30:00,178.8,260.3,1.456,55.9,189.6,19.1,0,33.3,18.3,1261.9,3.4,46.6,50.0,3.6,85.7,82.1,72.7,-9.4,45,0,48,48,72.9,7.3,12.8,7.0,2024-03-16 02:26:42,79.5,30.9,27.9,198.0
2149,2024-03-16 02:40:00,206.1,274.3,1.331,60.2,204.3,19.0,0,32.8,18.2,1268.1,3.9,46.2,50.1,4.1,86.1,82.0,72.7,-9.3,45,0,48,48,74.5,6.9,12.0,6.6,2024-03-16 02:36:42,79.3,30.8,27.8,198.0
2150,2024-03-16 02:50:00,216.8,191.1,0.881,35.6,120.7,19.2,0,32.8,18.4,1269.3,4.1,46.2,50.3,4.3,86.3,82.0,72.7,-9.3,45,0,48,48,63.2,10.1,17.2,9.6,2024-03-16 02:46:42,78.8,30.7,27.7,198.0
2151,2024-03-16 03:00:00,215.8,188.3,0.873,34.7,117.7,19.2,0,33.2,18.2,1263.1,4.1,46.2,50.3,4.3,86.2,81.9,72.7,-9.2,45,0,48,48,62.5,10.2,17.6,9.7,2024-03-16 02:56:42,78.4,30.7,27.6,198.0
2152,2024-03-16 03:10:00,201.8,272.4,1.35,59.5,201.8,19.1,0,33.1,18.3,1274.2,3.8,46.4,50.2,4.0,85.9,81.9,72.7,-9.2,45,0,48,48,74.1,7.0,12.2,6.7,2024-03-16 03:06:42,77.9,30.7,27.5,198.0
