Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,year,month,day,hour,minute,second
2023-12-04 22:30:00,222.0,262.2,1.181,55.0,1,0,0,0,186.6,24.0,0,31.6,20.0,1332.0,4.0,47.5,51.5,4.3,85.2,80.9,75.6,-5.3,48,0,47,48.0,71.1,9.2,12.1,7.6,2023,12,4,22,30,0
2023-12-04 22:40:00,211.5,191.6,0.906,34.1,1,0,0,0,115.7,24.1,0,31.6,20.3,1335.5,3.8,47.7,51.5,4.1,84.9,80.8,75.6,-5.2,48,0,47,48.0,60.4,12.6,16.5,10.6,2023,12,4,22,40,0
2023-12-04 22:50:00,237.4,262.7,1.107,55.2,1,0,0,0,187.2,24.0,0,31.5,20.0,1324.9,4.3,47.2,51.5,4.5,85.0,80.5,75.6,-4.9,48,0,47,48.0,71.2,9.1,12.0,7.6,2023,12,4,22,50,0
2023-12-04 23:00:00,245.1,254.9,1.04,52.6,1,0,0,0,179.4,24.1,0,31.5,19.9,1336.7,4.4,47.1,51.5,4.5,85.2,80.7,76.1,-4.6,48,0,47,48.0,70.4,9.5,12.3,7.8,2023,12,4,23,0,0
2023-12-04 23:10:00,237.4,203.6,0.858,37.7,1,0,0,0,129.2,24.1,0,31.5,18.8,1324.9,4.3,47.2,51.5,4.2,85.0,80.8,76.1,-4.7,48,0,47,47.0,63.4,11.9,15.5,9.2,2023,12,4,23,10,0
2023-12-04 23:20:00,222.8,262.8,1.18,55.6,1,0,0,0,188.6,24.0,0,31.5,18.8,1336.7,4.0,47.3,51.3,4.4,85.2,80.8,76.1,-4.7,48,0,47,47.0,71.8,9.1,12.0,7.2,2023,12,4,23,20,0
2023-12-04 23:30:00,226.7,211.4,0.933,40.3,1,0,0,0,137.0,24.1,0,31.5,18.8,1327.2,4.1,47.3,51.4,4.3,85.3,81.0,76.1,-4.9,48,0,47,47.0,64.8,11.4,14.9,8.9,2023,12,4,23,30,0
2023-12-04 23:40:00,177.1,247.5,1.398,51.1,1,0,0,0,173.3,23.9,0,31.5,18.7,1328.4,3.2,47.5,50.7,4.1,85.0,80.9,76.1,-4.8,48,0,47,47.0,70.0,9.7,12.7,7.6,2023,12,4,23,40,0
2023-12-04 23:50:00,193.2,199.6,1.033,36.9,1,0,0,0,125.3,24.0,0,31.5,18.8,1324.9,3.5,47.5,51.0,3.8,84.5,80.7,76.1,-4.6,48,0,47,47.0,62.8,12.0,15.8,9.4,2023,12,4,23,50,0
2023-12-05 00:00:00,199.3,212.2,1.065,40.7,1,0,0,0,138.3,23.9,0,31.4,18.6,1328.4,3.6,47.2,50.8,3.8,84.3,80.5,75.2,-5.3,48,0,47,47.0,65.1,11.3,14.8,8.8,2023,12,5,0,0,0
2023-12-05 00:10:00,176.2,246.1,1.397,50.6,1,0,0,0,171.8,24.0,0,31.5,18.8,1321.3,3.2,47.3,50.5,4.0,84.3,80.3,75.2,-5.1,48,0,47,47.0,69.8,9.8,12.8,7.6,2023,12,5,0,10,0
2023-12-05 00:20:00,165.2,244.4,1.48,50.2,1,0,0,0,170.3,24.1,0,31.4,18.7,1321.3,3.0,47.4,50.4,3.8,84.0,80.2,75.2,-5.0,48,0,47,47.0,69.7,9.8,12.8,7.7,2023,12,5,0,20,0
2023-12-05 00:30:00,192.7,175.7,0.912,29.8,1,0,0,0,101.3,24.1,0,31.4,19.0,1321.3,3.5,46.8,50.3,3.8,83.9,80.1,75.2,-4.9,48,0,47,47.0,57.6,13.7,17.9,10.8,2023,12,5,0,30,0
2023-12-05 00:40:00,197.3,244.1,1.237,50.1,1,0,0,0,170.0,24.0,0,31.4,18.7,1315.4,3.6,46.8,50.4,3.8,83.8,80.0,75.2,-4.8,48,0,47,47.0,69.6,9.8,12.9,7.7,2023,12,5,0,40,0
2023-12-05 00:50:00,209.2,175.1,0.837,29.5,1,0,0,0,100.3,24.1,0,31.7,19.0,1321.3,3.8,46.8,50.6,3.8,83.6,79.8,75.2,-4.6,48,0,47,47.0,57.3,13.7,18.1,10.9,2023,12,5,0,50,0
2023-12-05 01:00:00,187.2,242.7,1.297,49.6,1,0,0,0,168.4,23.9,0,31.6,18.8,1321.3,3.4,47.1,50.5,3.7,83.4,79.7,74.7,-5.0,48,0,47,47.0,69.4,9.9,13.0,7.8,2023,12,5,1,0,0
2023-12-05 01:10:00,198.2,165.6,0.836,27.1,1,0,0,0,92.1,23.9,0,31.9,17.7,1321.3,3.6,47.0,50.6,3.6,83.4,79.8,74.7,-5.1,48,0,47,46.0,55.6,14.5,19.2,10.7,2023,12,5,1,10,0
2023-12-05 01:20:00,219.8,222.6,1.013,44.1,1,0,0,0,149.6,23.9,0,31.4,17.8,1318.9,4.0,46.8,50.8,3.9,83.7,79.8,74.7,-5.1,48,0,47,46.0,67.2,10.7,14.1,8.0,2023,12,5,1,20,0
2023-12-05 01:30:00,202.8,183.1,0.903,32.3,1,0,0,0,109.7,24.1,0,31.6,17.7,1315.4,3.7,46.8,50.5,3.9,83.7,79.8,74.7,-5.1,48,0,47,46.0,59.9,13.2,17.2,9.7,2023,12,5,1,30,0
2023-12-05 01:40:00,199.3,173.4,0.87,29.5,1,0,0,0,100.3,24.2,0,31.5,17.5,1328.4,3.6,47.0,50.6,3.8,83.4,79.6,74.7,-4.9,48,0,47,46.0,57.8,13.9,18.2,10.1,2023,12,5,1,40,0
2023-12-05 01:50:00,187.7,225.6,1.202,44.9,1,0,0,0,152.5,23.9,0,31.5,17.7,1324.9,3.4,47.1,50.5,3.7,83.3,79.6,74.7,-4.9,48,0,47,46.0,67.6,10.6,13.9,7.9,2023,12,5,1,50,0
2023-12-05 02:00:00,175.4,173.0,0.987,29.4,1,0,0,0,99.7,24.2,0,31.3,17.8,1315.4,3.2,47.0,50.2,3.7,83.4,79.7,76.8,-2.9,48,0,47,46.0,57.6,14.0,18.1,10.3,2023,12,5,2,0,0
2023-12-05 02:10:00,196.9,215.0,1.092,41.6,1,0,0,0,142.2,23.8,0,31.4,17.6,1313.0,3.6,46.9,50.5,3.7,83.3,79.6,76.8,-2.8,48,0,47,46.0,66.1,11.1,14.6,8.2,2023,12,5,2,10,0
2023-12-05 02:20:00,196.9,191.9,0.974,34.7,1,0,0,0,118.8,23.8,0,31.5,17.8,1313.0,3.6,47.0,50.6,3.6,83.3,79.7,76.8,-2.9,48,0,47,46.0,61.9,12.4,16.4,9.3,2023,12,5,2,20,0
2023-12-05 02:30:00,203.5,230.3,1.131,46.0,1,0,0,0,157.1,24.1,0,31.4,17.8,1320.1,3.7,46.8,50.5,3.8,83.4,79.6,76.8,-2.8,48,0,47,46.0,68.2,10.5,13.6,7.7,2023,12,5,2,30,0
2023-12-05 02:40:00,191.5,170.3,0.89,28.6,1,0,0,0,97.2,23.9,0,31.6,17.6,1313.0,3.5,46.7,50.2,3.8,83.4,79.6,76.8,-2.8,48,0,47,46.0,57.1,14.0,18.6,10.3,2023,12,5,2,40,0
2023-12-05 02:50:00,209.4,220.6,1.054,43.4,1,0,0,0,147.4,24.2,0,31.3,17.7,1322.5,3.8,46.9,50.7,3.7,83.4,79.7,76.8,-2.9,48,0,47,46.0,66.8,11.0,14.2,8.0,2023,12,5,2,50,0
2023-12-05 03:00:00,203.7,211.5,1.038,40.8,1,0,0,0,138.4,23.9,0,31.8,17.4,1321.3,3.7,46.9,50.6,3.7,83.4,79.7,76.5,-3.2,48,0,47,46.0,65.4,11.3,15.0,8.2,2023,12,5,3,0,0
2023-12-05 03:10:00,197.3,190.7,0.967,34.6,1,0,0,0,117.5,24.1,0,31.4,17.7,1315.4,3.6,46.9,50.5,3.8,83.5,79.7,76.5,-3.2,48,0,47,46.0,61.6,12.6,16.4,9.3,2023,12,5,3,10,0
2023-12-05 03:20:00,191.5,196.2,1.025,36.3,1,0,0,0,123.3,23.8,0,31.3,17.7,1313.0,3.5,46.9,50.4,3.6,83.3,79.7,76.5,-3.2,48,0,47,46.0,62.9,12.1,16.0,9.0,2023,12,5,3,20,0
2023-12-05 03:30:00,194.1,245.5,1.265,50.7,1,0,0,0,172.1,23.8,0,31.7,17.9,1330.8,3.5,47.0,50.5,3.7,83.2,79.5,76.5,-3.0,48,0,47,46.0,70.1,9.7,12.9,7.3,2023,12,5,3,30,0
2023-12-05 03:40:00,161.8,182.2,1.126,32.0,1,0,0,0,108.8,24.1,0,31.5,17.8,1339.0,2.9,47.3,50.2,3.5,83.1,79.6,76.5,-3.1,48,0,47,46.0,59.7,13.3,17.3,9.8,2023,12,5,3,40,0
2023-12-05 03:50:00,176.6,235.6,1.334,47.9,1,0,0,0,162.6,24.0,0,31.5,17.6,1324.9,3.2,47.3,50.5,3.7,83.2,79.5,76.5,-3.0,48,0,47,46.0,69.0,10.2,13.4,7.5,2023,12,5,3,50,0
2023-12-05 04:00:00,171.4,187.6,1.094,33.7,1,0,0,0,114.6,23.9,0,31.5,17.6,1327.2,3.1,47.5,50.6,3.5,83.2,79.7,75.7,-4.0,48,0,47,46.0,61.1,12.8,16.8,9.4,2023,12,5,4,0,0
2023-12-05 04:10:00,164.4,238.1,1.448,48.5,1,0,0,0,164.7,24.0,0,31.7,17.6,1315.4,3.0,47.6,50.6,3.6,83.2,79.6,75.7,-3.9,48,0,47,46.0,69.2,10.1,13.3,7.4,2023,12,5,4,10,0
2023-12-05 04:20:00,176.5,190.1,1.077,34.4,1,0,0,0,116.9,24.1,0,31.5,17.7,1323.7,3.2,47.6,50.8,3.6,83.2,79.6,75.7,-3.9,48,0,47,46.0,61.5,12.7,16.5,9.3,2023,12,5,4,20,0
2023-12-05 04:30:00,182.0,209.9,1.153,40.2,1,0,0,0,136.4,24.1,0,31.6,17.8,1323.7,3.3,47.5,50.8,3.5,83.1,79.6,75.7,-3.9,48,0,47,46.0,65.0,11.5,15.1,8.5,2023,12,5,4,30,0
2023-12-05 04:40:00,176.3,217.2,1.232,42.4,1,0,0,0,144.0,23.9,0,31.6,17.7,1322.5,3.2,47.3,50.5,3.9,83.5,79.6,75.7,-3.9,48,0,47,46.0,66.3,11.0,14.5,8.1,2023,12,5,4,40,0
2023-12-05 04:50:00,204.6,187.3,0.916,33.6,1,0,0,0,114.1,24.1,0,31.5,17.6,1327.2,3.7,47.1,50.8,3.7,83.4,79.7,75.7,-4.0,48,0,47,46.0,60.9,12.8,16.8,9.4,2023,12,5,4,50,0
2023-12-05 05:00:00,219.9,244.3,1.111,50.4,1,0,0,0,171.0,24.3,0,31.4,17.6,1353.0,3.9,47.2,51.1,3.8,83.5,79.7,75.2,-4.5,48,0,47,46.0,70.0,9.9,12.9,7.2,2023,12,5,5,0,0
2023-12-05 05:10:00,237.6,246.2,1.036,50.9,1,0,0,0,172.8,24.3,0,31.4,17.7,1357.6,4.2,47.4,51.6,4.4,84.5,80.1,75.2,-4.9,48,0,47,46.0,70.2,9.9,12.7,7.2,2023,12,5,5,10,0
2023-12-05 05:20:00,243.0,226.7,0.933,45.0,1,0,0,0,153.6,24.1,0,31.5,17.5,1356.4,4.3,47.3,51.6,4.5,85.0,80.5,75.2,-5.3,48,0,47,46.0,67.8,10.7,13.9,7.7,2023,12,5,5,20,0
2023-12-05 05:30:00,264.5,231.1,0.874,46.1,1,0,0,0,157.6,24.3,0,31.6,17.7,1350.6,4.7,47.3,52.0,4.6,85.3,80.7,75.2,-5.5,48,0,47,46.0,68.2,10.5,13.7,7.6,2023,12,5,5,30,0
2023-12-05 05:40:00,247.6,228.3,0.922,45.5,1,0,0,0,154.4,24.3,0,31.8,17.7,1350.6,4.4,47.4,51.8,4.4,85.3,80.9,75.2,-5.7,48,0,47,46.0,67.7,10.7,13.9,7.8,2023,12,5,5,40,0
2023-12-05 05:50:00,271.5,233.6,0.86,47.1,1,0,0,0,160.0,24.4,0,31.5,17.7,1357.6,4.8,47.2,52.0,4.8,85.6,80.8,75.2,-5.6,48,0,47,46.0,68.5,10.5,13.5,7.6,2023,12,5,5,50,0
2023-12-05 06:00:00,276.0,231.4,0.838,46.6,1,0,0,0,158.1,24.2,0,31.3,17.7,1351.8,4.9,47.2,52.1,4.7,85.6,80.9,75.7,-5.2,48,0,47,46.0,68.3,10.5,13.5,7.7,2023,12,5,6,0,0
2023-12-05 06:10:00,300.3,234.5,0.781,47.4,1,0,0,0,161.0,24.3,0,31.5,17.7,1359.9,5.3,47.1,52.4,5.0,85.9,80.9,75.7,-5.2,48,0,47,46.0,68.7,10.4,13.4,7.5,2023,12,5,6,10,0
2023-12-05 06:20:00,282.8,243.2,0.86,50.0,1,0,0,0,169.9,24.3,0,31.3,17.7,1357.6,5.0,47.2,52.2,5.0,86.1,81.1,75.7,-5.4,48,0,47,46.0,69.8,10.0,12.9,7.3,2023,12,5,6,20,0
2023-12-05 06:30:00,281.1,237.6,0.845,48.4,1,0,0,0,164.2,24.3,0,31.5,17.6,1349.5,5.0,47.4,52.4,4.8,86.0,81.2,75.7,-5.5,48,0,47,46.0,69.1,10.2,13.2,7.4,2023,12,5,6,30,0
2023-12-05 06:40:00,284.0,240.9,0.848,49.3,1,0,0,0,167.3,24.3,0,31.6,17.7,1363.4,5.0,47.3,52.3,5.0,86.0,81.0,75.7,-5.3,48,0,47,46.0,69.4,10.1,13.1,7.3,2023,12,5,6,40,0
2023-12-05 06:50:00,289.5,232.8,0.804,46.9,1,0,0,0,159.3,24.4,0,31.6,17.6,1362.2,5.1,47.1,52.2,5.2,86.2,81.0,75.7,-5.3,48,0,47,46.0,68.4,10.5,13.6,7.5,2023,12,5,6,50,0
2023-12-05 07:00:00,289.2,244.8,0.846,50.6,1,0,0,0,171.8,24.2,0,31.3,17.6,1361.1,5.1,47.2,52.3,5.2,86.4,81.2,75.7,-5.5,48,0,47,46.0,70.2,9.9,12.8,7.2,2023,12,5,7,0,0
2023-12-05 07:10:00,289.0,235.4,0.814,46.7,1,0,0,0,158.6,24.3,0,33.6,18.8,1359.9,5.1,47.0,52.1,4.8,86.0,81.2,75.7,-5.5,48,0,48,47.0,67.4,10.3,14.3,8.0,2023,12,5,7,10,0
2023-12-05 07:20:00,282.6,237.4,0.84,47.4,1,0,0,0,160.7,24.2,0,33.7,18.8,1356.4,5.0,47.3,52.3,4.8,85.9,81.1,75.7,-5.4,48,0,48,47.0,67.7,10.2,14.2,7.9,2023,12,5,7,20,0
2023-12-05 07:30:00,318.7,237.6,0.746,47.4,1,0,0,0,161.0,24.4,0,33.5,18.7,1365.6,5.6,46.8,52.4,5.1,86.1,81.0,75.7,-5.3,48,0,48,47.0,67.8,10.2,14.1,7.9,2023,12,5,7,30,0
2023-12-05 07:40:00,313.0,262.9,0.84,54.8,1,0,0,0,186.1,24.3,0,33.8,18.8,1365.6,5.5,47.1,52.6,5.2,86.5,81.3,75.7,-5.6,48,0,48,47.0,70.8,9.2,12.8,7.1,2023,12,5,7,40,0
2023-12-05 07:50:00,352.8,295.7,0.838,64.6,1,0,0,0,219.2,24.4,0,33.3,18.8,1365.6,6.2,46.5,52.7,6.0,87.5,81.5,75.7,-5.8,48,0,48,47.0,74.1,8.2,11.3,6.4,2023,12,5,7,50,0
2023-12-05 08:00:00,309.1,276.8,0.895,59.0,1,0,0,0,200.1,24.2,0,33.5,18.9,1373.7,5.4,46.4,51.8,5.7,87.8,82.1,76.3,-5.8,48,0,48,47.0,72.3,8.8,12.1,6.8,2023,12,5,8,0,0
2023-12-05 08:10:00,300.1,280.7,0.935,59.3,1,0,0,0,201.4,24.4,0,36.0,18.9,1358.7,5.3,46.4,51.7,5.5,87.6,82.1,76.3,-5.8,48,0,49,47.0,71.7,8.7,12.8,6.7,2023,12,5,8,10,0
2023-12-05 08:20:00,292.6,269.7,0.922,56.1,1,0,0,0,191.2,24.3,0,35.5,18.7,1377.1,5.1,46.5,51.6,5.2,87.1,81.9,76.3,-5.6,48,0,49,47.0,70.9,9.0,13.2,6.9,2023,12,5,8,20,0
2023-12-05 08:30:00,325.7,262.9,0.807,54.0,1,0,0,0,184.3,24.3,0,35.6,18.7,1371.4,5.7,46.1,51.8,5.2,87.1,81.9,76.3,-5.6,48,0,49,47.0,70.1,9.2,13.5,7.1,2023,12,5,8,30,0
2023-12-05 08:40:00,297.9,292.0,0.98,62.9,1,0,0,0,213.5,24.2,0,35.6,18.7,1374.8,5.2,46.6,51.8,5.2,87.1,81.9,76.3,-5.6,48,0,49,47.0,73.1,8.3,12.2,6.4,2023,12,5,8,40,0
2023-12-05 08:50:00,285.5,257.2,0.901,52.6,1,0,0,0,178.6,24.5,0,35.5,18.6,1370.2,5.0,46.6,51.6,5.2,86.9,81.7,76.3,-5.4,48,0,49,47.0,69.4,9.5,13.8,7.2,2023,12,5,8,50,0
2023-12-05 09:00:00,308.3,281.3,0.912,59.6,1,0,0,0,202.3,24.4,0,35.8,18.8,1370.2,5.4,46.5,51.9,5.1,87.1,82.0,75.2,-6.8,48,0,49,47.0,71.9,8.7,12.7,6.7,2023,12,5,9,0,0
2023-12-05 09:10:00,331.4,267.4,0.807,55.6,1,0,0,0,188.6,24.5,0,35.7,18.7,1371.4,5.8,46.5,52.3,5.6,87.5,81.9,75.2,-6.7,48,0,49,47.0,70.5,9.1,13.3,7.0,2023,12,5,9,10,0
2023-12-05 09:20:00,340.5,282.9,0.831,60.1,1,0,0,0,203.8,24.4,0,35.9,18.9,1385.0,5.9,46.5,52.4,5.5,87.8,82.3,75.2,-7.1,48,0,49,47.0,72.0,8.6,12.7,6.7,2023,12,5,9,20,0
2023-12-05 09:30:00,324.3,287.5,0.886,61.4,1,0,0,0,208.4,24.5,0,35.9,18.7,1365.6,5.7,46.5,52.2,5.7,88.1,82.4,75.2,-7.2,48,0,49,47.0,72.5,8.5,12.5,6.5,2023,12,5,9,30,0
2023-12-05 09:40:00,334.2,294.7,0.882,63.6,1,0,0,0,215.9,24.4,0,35.9,18.5,1382.8,5.8,46.5,52.3,5.8,88.4,82.6,75.2,-7.4,48,0,49,47.0,73.3,8.3,12.2,6.3,2023,12,5,9,40,0
2023-12-05 09:50:00,347.1,294.9,0.849,63.8,1,0,0,0,216.4,24.3,0,35.7,18.6,1365.6,6.1,46.3,52.4,5.7,88.6,82.9,75.2,-7.7,48,0,49,47.0,73.4,8.2,12.1,6.3,2023,12,5,9,50,0
2023-12-05 10:00:00,340.5,291.7,0.857,62.8,1,0,0,0,213.1,24.4,0,35.5,18.6,1385.0,5.9,46.5,52.4,5.6,88.8,83.2,77.0,-6.2,48,0,49,47.0,73.1,8.4,12.2,6.4,2023,12,5,10,0,0
2023-12-05 10:10:00,356.3,301.6,0.847,65.3,1,0,0,0,221.4,24.5,0,35.8,19.8,1379.4,6.2,46.6,52.8,5.9,89.1,83.2,77.0,-6.2,48,0,49,48.0,73.4,8.1,11.9,6.6,2023,12,5,10,10,0
2023-12-05 10:20:00,363.6,315.2,0.867,69.4,1,0,0,0,235.3,24.5,0,35.8,19.7,1385.0,6.3,46.5,52.8,6.2,89.5,83.3,77.0,-6.3,48,0,49,48.0,74.6,7.8,11.4,6.2,2023,12,5,10,20,0
2023-12-05 10:30:00,369.0,294.0,0.797,63.1,1,0,0,0,214.2,24.4,0,35.7,19.7,1383.9,6.4,46.4,52.8,6.1,89.6,83.5,77.0,-6.5,48,0,49,48.0,72.9,8.3,12.2,6.7,2023,12,5,10,30,0
2023-12-05 10:40:00,375.7,297.6,0.792,64.2,1,0,0,0,217.9,24.3,0,35.6,19.8,1387.3,6.5,46.6,53.1,6.3,90.0,83.7,77.0,-6.7,48,0,49,48.0,73.2,8.2,12.0,6.7,2023,12,5,10,40,0
2023-12-05 10:50:00,352.6,292.8,0.831,62.9,1,0,0,0,213.3,24.4,0,35.5,19.7,1387.3,6.1,46.6,52.7,6.0,89.9,83.9,77.0,-6.9,48,0,49,48.0,72.8,8.3,12.1,6.7,2023,12,5,10,50,0
2023-12-05 11:00:00,382.1,297.4,0.778,64.1,1,0,0,0,217.5,24.4,0,35.7,19.7,1389.5,6.6,46.6,53.2,6.0,89.9,83.9,76.3,-7.6,48,0,49,48.0,73.1,8.2,12.0,6.6,2023,12,5,11,0,0
2023-12-05 11:10:00,366.1,299.9,0.819,65.2,1,0,0,0,221.3,23.0,0,35.7,19.9,1351.8,6.5,46.6,53.1,6.0,89.7,83.7,76.3,-7.4,47,0,49,48.0,73.8,7.7,11.9,6.6,2023,12,5,11,10,0
2023-12-05 11:20:00,380.3,318.1,0.836,70.6,1,0,0,0,239.6,22.9,0,35.9,19.8,1362.2,6.7,46.3,53.0,6.4,90.4,84.0,76.3,-7.7,47,0,49,48.0,75.3,7.2,11.3,6.2,2023,12,5,11,20,0
2023-12-05 11:30:00,343.9,291.3,0.847,62.5,1,0,0,0,212.9,23.0,0,35.8,19.6,1353.0,6.1,46.8,52.9,5.9,90.1,84.2,76.3,-7.9,47,0,49,48.0,73.1,7.9,12.3,6.7,2023,12,5,11,30,0
2023-12-05 11:40:00,391.3,319.8,0.817,70.9,1,0,0,0,241.4,23.0,0,35.7,19.7,1361.1,6.9,46.3,53.2,6.5,90.4,83.9,76.3,-7.6,47,0,49,48.0,75.5,7.2,11.1,6.2,2023,12,5,11,40,0
2023-12-05 11:50:00,374.6,304.3,0.812,66.5,1,0,0,0,225.6,22.9,0,36.0,19.9,1362.2,6.6,46.3,52.9,6.3,90.3,84.0,76.3,-7.7,47,0,49,48.0,74.1,7.5,11.8,6.5,2023,12,5,11,50,0
2023-12-05 12:00:00,374.0,319.6,0.854,71.0,1,0,0,0,240.9,23.1,0,35.8,19.8,1359.9,6.6,46.6,53.2,6.4,90.5,84.1,78.8,-5.3,47,0,49,48.0,75.4,7.2,11.2,6.2,2023,12,5,12,0,0
2023-12-05 12:10:00,378.7,318.7,0.842,70.5,1,0,0,0,239.0,22.9,0,35.7,21.0,1356.4,6.7,46.3,53.0,6.4,90.5,84.1,78.8,-5.3,47,0,49,49.0,75.0,7.2,11.2,6.6,2023,12,5,12,10,0
2023-12-05 12:20:00,366.4,292.2,0.798,62.6,1,0,0,0,212.5,22.9,0,35.8,21.0,1353.0,6.5,46.6,53.1,6.1,90.4,84.3,78.8,-5.5,47,0,49,49.0,72.7,7.8,12.2,7.2,2023,12,5,12,20,0
2023-12-05 12:30:00,357.3,306.2,0.857,66.8,1,0,0,0,226.8,22.8,0,35.7,21.0,1361.1,6.3,46.7,53.0,6.3,90.3,84.0,78.8,-5.2,47,0,49,49.0,74.0,7.4,11.7,6.8,2023,12,5,12,30,0
2023-12-05 12:40:00,396.0,320.1,0.808,71.0,1,0,0,0,240.7,22.9,0,35.6,20.9,1357.6,7.0,46.3,53.3,6.5,90.8,84.3,78.8,-5.5,47,0,49,49.0,75.2,7.1,11.1,6.5,2023,12,5,12,40,0
2023-12-05 12:50:00,354.8,318.4,0.897,70.4,1,0,0,0,238.8,22.9,0,35.9,20.9,1351.8,6.3,46.5,52.8,6.2,90.5,84.3,78.8,-5.5,47,0,49,49.0,75.0,7.2,11.3,6.6,2023,12,5,12,50,0
2023-12-05 13:00:00,354.2,317.8,0.897,70.2,1,0,0,0,238.2,23.0,0,35.7,20.9,1349.5,6.3,46.6,52.9,6.2,90.4,84.2,78.6,-5.6,47,0,49,49.0,74.9,7.2,11.2,6.6,2023,12,5,13,0,0
2023-12-05 13:10:00,345.6,299.0,0.865,64.6,1,0,0,0,219.2,23.0,0,35.9,20.9,1359.9,6.1,46.8,52.9,6.1,90.4,84.3,78.6,-5.7,47,0,49,49.0,73.3,7.7,12.0,7.0,2023,12,5,13,10,0
2023-12-05 13:20:00,356.7,295.0,0.827,63.5,1,0,0,0,215.4,23.0,0,35.6,20.9,1358.7,6.3,46.9,53.2,6.0,90.8,84.8,78.6,-6.2,47,0,49,49.0,73.0,7.8,12.1,7.1,2023,12,5,13,20,0
2023-12-05 13:30:00,380.9,294.8,0.774,63.4,1,0,0,0,215.3,22.9,0,35.7,21.0,1364.5,6.7,46.8,53.5,6.5,91.1,84.6,78.6,-6.0,47,0,49,49.0,73.0,7.8,12.1,7.1,2023,12,5,13,30,0
2023-12-05 13:40:00,371.4,321.9,0.867,71.4,1,0,0,0,242.2,22.9,0,35.7,21.1,1350.6,6.6,46.6,53.2,6.5,91.1,84.6,78.6,-6.0,47,0,49,49.0,75.2,7.1,11.1,6.6,2023,12,5,13,40,0
2023-12-05 13:50:00,360.8,334.4,0.927,75.2,1,0,0,0,255.1,22.9,0,35.5,20.8,1353.0,6.4,46.8,53.2,6.1,90.9,84.8,78.6,-6.2,47,0,49,49.0,76.3,6.8,10.6,6.2,2023,12,5,13,50,0
2023-12-05 14:00:00,380.7,323.7,0.85,72.0,1,0,0,0,244.1,22.9,0,35.8,20.9,1343.7,6.8,46.8,53.6,6.7,91.4,84.7,80.1,-4.6,47,0,49,49.0,75.4,7.1,11.1,6.5,2023,12,5,14,0,0
2023-12-05 14:10:00,401.3,318.1,0.793,70.5,1,0,0,0,239.2,22.9,0,35.3,20.8,1356.4,7.1,46.5,53.6,6.7,91.3,84.6,80.1,-4.5,47,0,49,49.0,75.2,7.2,11.1,6.5,2023,12,5,14,10,0
2023-12-05 14:20:00,402.0,326.8,0.813,72.9,1,0,0,0,247.2,23.0,0,35.5,21.1,1358.7,7.1,46.4,53.5,6.6,91.2,84.6,80.1,-4.5,47,0,49,49.0,75.6,7.0,10.9,6.5,2023,12,5,14,20,0
2023-12-05 14:30:00,364.9,293.7,0.805,63.0,1,0,0,0,213.9,23.0,0,35.8,21.1,1347.2,6.5,47.1,53.6,6.3,90.9,84.6,80.1,-4.5,47,0,49,49.0,72.8,7.8,12.2,7.2,2023,12,5,14,30,0
2023-12-05 14:40:00,420.6,362.0,0.861,83.0,1,0,0,0,282.5,22.9,0,35.6,21.1,1346.0,7.5,46.3,53.8,6.9,91.6,84.7,80.1,-4.6,47,0,49,49.0,78.0,6.3,9.8,5.8,2023,12,5,14,40,0
2023-12-05 14:50:00,377.4,318.3,0.844,70.0,1,0,0,0,238.5,22.9,0,35.8,21.1,1351.8,6.7,46.7,53.4,6.7,91.4,84.7,80.1,-4.6,47,0,49,49.0,74.9,7.2,11.3,6.6,2023,12,5,14,50,0
2023-12-05 15:00:00,394.6,316.7,0.803,69.6,1,0,0,0,237.0,22.9,0,35.8,21.0,1353.0,7.0,46.6,53.6,6.6,91.3,84.7,79.5,-5.2,47,0,49,49.0,74.8,7.2,11.3,6.6,2023,12,5,15,0,0
2023-12-05 15:10:00,381.0,321.6,0.844,71.4,1,0,0,0,242.2,22.9,0,35.7,20.8,1344.8,6.8,46.5,53.3,6.7,91.5,84.8,79.5,-5.3,47,0,49,49.0,75.3,7.1,11.1,6.5,2023,12,5,15,10,0
2023-12-05 15:20:00,382.0,326.1,0.854,72.7,1,0,0,0,246.6,22.8,0,35.9,20.8,1348.3,6.8,46.6,53.4,6.7,91.6,84.9,79.5,-5.4,47,0,49,49.0,75.6,7.0,11.0,6.4,2023,12,5,15,20,0
2023-12-05 15:30:00,354.5,313.0,0.883,68.9,1,0,0,0,233.7,22.9,0,35.5,20.8,1350.6,6.3,47.1,53.4,6.2,91.1,84.9,79.5,-5.4,47,0,49,49.0,74.7,7.3,11.4,6.7,2023,12,5,15,30,0
2023-12-05 15:40:00,400.3,332.7,0.831,74.7,1,0,0,0,253.5,23.0,0,35.5,20.7,1353.0,7.1,46.5,53.6,6.7,91.5,84.8,79.5,-5.3,47,0,49,49.0,76.2,6.9,10.7,6.2,2023,12,5,15,40,0
