Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,year,month,day,hour,minute,second
2024-08-16 18:30:00,361.9,313.6,0.867,68.6,1,0,0,0,232.6,24.2,0,35.3,21.6,1400.8,6.2,45.6,51.8,6.8,90.4,83.6,72.7,-10.9,48,0,49,50,74.2,7.7,11.2,6.9,2024,8,16,18,30,0
2024-08-16 18:40:00,403.7,337.8,0.837,75.6,1,0,0,0,256.5,24.1,0,35.4,21.7,1404.1,6.9,44.6,51.5,6.8,90.3,83.5,72.7,-10.8,48,0,49,50,75.9,7.1,10.5,6.4,2024,8,16,18,40,0
2024-08-16 18:50:00,377.9,330.2,0.874,73.5,1,0,0,0,249.5,24.2,0,35.1,21.4,1395.2,6.5,45.1,51.6,6.5,90.0,83.5,72.7,-10.8,48,0,49,50,75.6,7.3,10.6,6.5,2024,8,16,18,50,0
2024-08-16 19:00:00,331.1,279.0,0.843,58.4,1,0,0,0,198.2,24.2,0,34.9,21.7,1394.0,5.7,45.5,51.2,6.0,89.1,83.1,72.7,-10.4,48,0,49,50,71.0,8.7,12.5,7.8,2024,8,16,19,0,0
2024-08-16 19:20:00,327.1,285.5,0.873,66.6,1,0,0,0,226.8,19.9,0,27.4,11.4,1308.2,6.0,46.2,52.2,5.0,87.8,82.8,72.7,-10.1,45,0,45,40,79.4,7.0,9.6,4.0,2024,8,16,19,20,0
2024-08-16 19:30:00,341.2,282.8,0.829,66.1,1,0,0,0,224.3,19.9,0,27.3,11.3,1299.8,6.3,45.8,52.1,6.9,90.2,83.3,72.7,-10.6,45,0,45,40,79.3,7.1,9.6,4.0,2024,8,16,19,30,0
2024-08-16 19:40:00,321.0,253.0,0.788,57.3,1,0,0,0,194.5,19.9,0,27.3,11.4,1305.8,5.9,45.2,51.1,6.3,90.1,83.8,72.7,-11.1,45,0,45,40,76.9,7.9,10.8,4.5,2024,8,16,19,40,0
2024-08-16 19:50:00,281.9,251.5,0.892,56.9,1,0,0,0,193.1,19.8,0,27.2,11.3,1301.0,5.2,45.4,50.6,5.8,89.4,83.6,72.7,-10.9,45,0,45,40,76.8,7.9,10.8,4.5,2024,8,16,19,50,0
2024-08-16 20:00:00,274.9,241.5,0.878,54.0,1,0,0,0,183.2,19.8,0,27.2,11.3,1293.8,5.1,45.2,50.3,5.6,89.1,83.5,72.7,-10.8,45,0,45,40,75.8,8.2,11.3,4.7,2024,8,16,20,0,0
2024-08-16 20:10:00,270.6,256.6,0.948,54.1,1,0,0,0,183.7,22.6,0,31.0,19.2,1353.0,4.8,45.2,50.0,5.4,88.9,83.5,72.7,-10.8,47,0,47,48,71.6,8.8,12.1,7.5,2024,8,16,20,10,0
2024-08-16 20:20:00,271.7,262.9,0.967,55.9,1,0,0,0,189.7,22.6,0,31.3,19.3,1358.7,4.8,45.2,50.0,5.2,88.0,82.8,72.7,-10.1,47,0,47,48,72.2,8.6,11.9,7.3,2024,8,16,20,20,0
2024-08-16 20:30:00,253.9,239.8,0.945,49.2,1,0,0,0,166.9,22.6,0,31.0,19.3,1354.1,4.5,45.4,49.9,4.9,87.3,82.4,72.7,-9.7,47,0,47,48,69.6,9.4,12.9,8.0,2024,8,16,20,30,0
2024-08-16 20:40:00,287.5,263.8,0.917,56.3,1,0,0,0,191.0,22.7,0,31.0,19.1,1353.0,5.1,45.0,50.1,5.3,87.7,82.4,72.7,-9.7,47,0,47,48,72.4,8.6,11.7,7.2,2024,8,16,20,40,0
2024-08-16 20:50:00,269.7,243.5,0.903,50.3,1,0,0,0,170.7,22.5,0,31.1,19.1,1348.3,4.8,45.1,49.9,5.0,87.2,82.2,72.7,-9.5,47,0,47,48,70.1,9.3,12.8,7.8,2024,8,16,20,50,0
2024-08-16 21:00:00,270.6,246.4,0.91,51.1,1,0,0,0,173.4,22.5,0,31.1,19.3,1353.0,4.8,45.2,50.0,5.1,87.2,82.1,72.7,-9.4,47,0,47,48,70.4,9.2,12.6,7.8,2024,8,16,21,0,0
2024-08-16 21:10:00,246.0,230.6,0.938,47.8,1,0,0,0,162.2,21.0,0,29.2,18.2,1311.8,4.5,45.5,50.0,4.8,87.1,82.3,72.7,-9.6,46,0,46,47,70.3,9.1,12.6,7.9,2024,8,16,21,10,0
2024-08-16 21:20:00,266.4,227.2,0.853,46.8,1,0,0,0,158.9,21.0,0,29.2,18.1,1304.6,4.9,45.0,49.9,4.9,87.1,82.2,72.7,-9.5,46,0,46,47,69.9,9.3,12.9,8.0,2024,8,16,21,20,0
2024-08-16 21:30:00,258.5,238.2,0.922,50.0,1,0,0,0,169.8,21.1,0,29.2,18.1,1320.1,4.7,44.8,49.5,4.6,86.8,82.2,72.7,-9.5,46,0,46,47,71.3,8.8,12.3,7.6,2024,8,16,21,30,0
2024-08-16 21:40:00,261.4,236.4,0.904,49.5,1,0,0,0,167.9,21.0,0,29.2,18.3,1307.0,4.8,44.9,49.7,4.6,86.5,81.9,72.7,-9.2,46,0,46,47,71.0,8.9,12.4,7.7,2024,8,16,21,40,0
2024-08-16 21:50:00,229.6,213.1,0.928,42.6,1,0,0,0,144.6,21.1,0,29.2,18.2,1311.8,4.2,45.4,49.6,4.3,86.2,81.9,72.7,-9.2,46,0,46,47,67.8,9.9,13.7,8.5,2024,8,16,21,50,0
2024-08-16 22:00:00,251.9,231.4,0.919,47.7,1,0,0,0,163.0,21.1,0,29.1,18.3,1314.2,4.6,45.1,49.7,4.6,86.4,81.8,72.7,-9.1,46,0,46,47,70.4,9.1,12.6,7.9,2024,8,16,22,0,0
2024-08-16 22:10:00,238.7,214.0,0.896,43.0,1,0,0,0,146.9,19.8,0,29.1,18.2,1273.0,4.5,45.2,49.7,4.4,86.2,81.8,72.7,-9.1,45,0,46,47,68.6,9.2,13.6,8.5,2024,8,16,22,10,0
2024-08-16 22:20:00,235.4,215.5,0.915,43.7,1,0,0,0,148.4,19.7,0,29.3,18.1,1284.0,4.4,45.1,49.5,4.3,86.0,81.7,72.7,-9.0,45,0,46,47,68.9,9.2,13.6,8.4,2024,8,16,22,20,0
2024-08-16 22:30:00,253.1,236.2,0.933,49.8,1,0,0,0,169.0,19.7,0,29.1,18.3,1292.5,4.7,44.9,49.6,4.5,86.4,81.9,72.7,-9.2,45,0,46,47,71.6,8.4,12.3,7.8,2024,8,16,22,30,0
2024-08-16 22:40:00,230.3,206.0,0.895,40.9,1,0,0,0,138.9,19.9,0,29.0,18.2,1285.2,4.3,45.1,49.4,4.1,86.0,81.9,72.7,-9.2,45,0,46,47,67.4,9.7,14.1,8.8,2024,8,16,22,40,0
2024-08-16 22:50:00,258.3,214.4,0.83,43.5,1,0,0,0,147.6,19.8,0,28.9,18.2,1291.3,4.8,45.1,49.9,4.3,86.1,81.8,72.7,-9.1,45,0,46,47,68.8,9.2,13.5,8.5,2024,8,16,22,50,0
2024-08-16 23:00:00,258.8,223.8,0.865,46.2,1,0,0,0,156.8,19.8,0,29.1,18.2,1293.8,4.8,45.2,50.0,4.5,86.5,82.0,72.7,-9.3,45,0,46,47,70.1,8.8,13.0,8.1,2024,8,16,23,0,0
2024-08-16 23:10:00,275.4,241.8,0.878,52.0,1,0,0,0,176.6,19.8,0,27.2,18.2,1296.2,5.1,44.8,49.9,4.7,86.6,81.9,72.7,-9.2,45,0,45,47,73.0,8.2,11.3,7.5,2024,8,16,23,10,0
2024-08-16 23:20:00,203.1,180.8,0.89,34.0,1,0,0,0,115.6,19.7,0,27.3,18.2,1282.8,3.8,45.8,49.6,4.0,85.9,81.9,72.7,-9.2,45,0,45,47,63.9,10.9,15.1,10.1,2024,8,16,23,20,0
2024-08-16 23:30:00,176.2,243.5,1.382,52.5,1,0,0,0,178.1,19.8,0,27.3,18.3,1281.6,3.3,46.3,49.6,3.6,85.2,81.6,72.7,-8.9,45,0,45,47,73.2,8.1,11.2,7.5,2024,8,16,23,30,0
2024-08-16 23:40:00,164.0,234.0,1.427,49.7,1,0,0,0,168.8,19.6,0,27.2,18.3,1269.3,3.1,46.3,49.4,3.7,85.0,81.3,72.7,-8.6,45,0,45,47,72.1,8.4,11.6,7.8,2024,8,16,23,40,0
2024-08-16 23:50:00,200.6,152.8,0.762,25.8,1,0,0,0,87.8,19.5,0,27.3,18.2,1266.8,3.8,45.3,49.1,3.5,84.6,81.1,72.7,-8.4,45,0,45,47,57.4,12.8,17.8,11.9,2024,8,16,23,50,0
2024-08-17 00:00:00,199.8,163.6,0.819,29.0,1,0,0,0,98.6,19.5,0,27.3,18.2,1261.9,3.8,45.8,49.6,3.5,84.5,81.0,72.7,-8.3,45,0,45,47,60.2,11.9,16.7,11.1,2024,8,17,0,0,0
2024-08-17 00:10:00,157.7,242.0,1.534,52.0,1,0,0,0,176.5,19.6,0,27.5,18.3,1261.9,3.0,46.3,49.3,3.5,84.6,81.1,72.7,-8.4,45,0,45,47,73.0,8.1,11.4,7.6,2024,8,17,0,10,0
2024-08-17 00:20:00,184.7,239.4,1.296,51.3,1,0,0,0,174.2,19.6,0,27.3,18.3,1266.8,3.5,45.4,48.9,3.5,84.6,81.1,72.7,-8.4,45,0,45,47,72.8,8.2,11.4,7.7,2024,8,17,0,20,0
2024-08-17 00:30:00,195.1,177.3,0.909,33.0,1,0,0,0,112.2,19.7,0,27.1,18.3,1265.6,3.7,45.7,49.4,3.3,84.1,80.8,72.7,-8.1,45,0,45,47,63.3,11.1,15.3,10.3,2024,8,17,0,30,0
2024-08-17 00:40:00,139.0,178.1,1.282,33.3,1,0,0,0,113.0,19.6,0,27.2,18.3,1282.8,2.6,46.5,49.1,3.3,84.1,80.8,72.7,-8.1,45,0,45,47,63.5,11.0,15.3,10.3,2024,8,17,0,40,0
2024-08-17 00:50:00,174.7,201.0,1.15,40.0,1,0,0,0,135.9,19.6,0,27.2,18.2,1270.5,3.3,46.1,49.4,3.3,84.1,80.8,72.7,-8.1,45,0,45,47,67.6,9.8,13.5,9.1,2024,8,17,0,50,0
2024-08-17 01:00:00,189.3,238.2,1.259,51.0,1,0,0,0,173.2,19.5,0,27.2,18.4,1261.9,3.6,45.8,49.4,3.3,84.1,80.8,72.7,-8.1,45,0,45,47,72.7,8.2,11.4,7.7,2024,8,17,1,0,0
2024-08-17 01:10:00,169.1,181.7,1.075,34.0,1,0,0,0,116.4,19.6,0,27.2,18.4,1268.1,3.2,45.7,48.9,3.4,84.1,80.7,72.7,-8.0,45,0,45,47,64.1,10.8,15.0,10.1,2024,8,17,1,10,0
2024-08-17 01:20:00,194.9,162.7,0.835,28.5,1,0,0,0,97.7,19.6,0,27.2,18.1,1264.3,3.7,45.5,49.2,3.2,83.8,80.6,72.7,-7.9,45,0,45,47,60.1,12.1,16.7,11.1,2024,8,17,1,20,0
2024-08-17 01:30:00,147.8,236.6,1.601,50.4,1,0,0,0,171.2,19.7,0,27.5,18.2,1266.8,2.8,46.3,49.1,3.2,83.8,80.6,72.7,-7.9,45,0,45,47,72.3,8.3,11.6,7.7,2024,8,17,1,30,0
2024-08-17 01:40:00,216.8,236.2,1.089,50.4,1,0,0,0,171.0,19.6,0,27.2,18.3,1269.3,4.1,45.3,49.4,3.3,83.9,80.6,72.7,-7.9,45,0,45,47,72.4,8.3,11.5,7.7,2024,8,17,1,40,0
2024-08-17 01:50:00,210.1,195.2,0.929,38.3,1,0,0,0,130.1,19.6,0,27.2,18.3,1260.6,4.0,45.4,49.4,3.4,84.0,80.6,72.7,-7.9,45,0,45,47,66.7,10.0,13.9,9.4,2024,8,17,1,50,0
2024-08-17 02:00:00,165.7,176.0,1.062,32.7,1,0,0,0,111.0,19.7,0,27.2,18.2,1243.1,3.2,46.2,49.4,3.2,83.7,80.5,72.7,-7.8,45,0,45,47,63.1,11.2,15.4,10.3,2024,8,17,2,0,0
2024-08-17 02:10:00,179.5,181.2,1.009,34.2,1,0,0,0,116.0,19.7,0,27.3,18.2,1266.8,3.4,46.1,49.5,3.5,83.9,80.4,72.7,-7.7,45,0,45,47,64.1,10.9,15.0,10.0,2024,8,17,2,10,0
2024-08-17 02:20:00,188.5,216.1,1.146,44.5,1,0,0,0,150.9,19.8,0,27.3,18.1,1256.9,3.6,45.6,49.2,3.4,83.5,80.1,72.7,-7.4,45,0,45,47,69.8,9.2,12.6,8.4,2024,8,17,2,20,0
2024-08-17 02:30:00,171.6,218.1,1.271,45.0,1,0,0,0,152.9,19.6,0,27.4,18.2,1248.1,3.3,45.6,48.9,3.6,83.7,80.1,72.7,-7.4,45,0,45,47,70.1,9.0,12.5,8.4,2024,8,17,2,30,0
2024-08-17 02:40:00,155.9,173.7,1.115,32.0,1,0,0,0,108.5,19.6,0,27.4,18.2,1246.9,3.0,45.9,48.9,3.3,83.4,80.1,72.7,-7.4,45,0,45,47,62.5,11.3,15.8,10.5,2024,8,17,2,40,0
2024-08-17 02:50:00,188.7,191.3,1.014,37.2,1,0,0,0,126.3,19.5,0,27.3,18.2,1258.1,3.6,45.7,49.3,3.2,83.4,80.2,72.7,-7.5,45,0,45,47,66.0,10.2,14.3,9.5,2024,8,17,2,50,0
2024-08-17 03:00:00,194.5,239.4,1.23,51.4,1,0,0,0,174.4,19.5,0,27.3,18.1,1261.9,3.7,45.5,49.2,3.3,83.3,80.0,72.7,-7.3,45,0,45,47,72.9,8.2,11.4,7.6,2024,8,17,3,0,0
2024-08-17 03:10:00,188.5,186.1,0.987,35.7,1,0,0,0,121.1,19.5,0,27.3,18.2,1256.9,3.6,45.7,49.3,3.3,83.3,80.0,72.7,-7.3,45,0,45,47,65.1,10.5,14.6,9.8,2024,8,17,3,10,0
2024-08-17 03:20:00,162.8,174.9,1.074,32.4,1,0,0,0,110.0,19.6,0,27.3,18.0,1260.6,3.1,46.2,49.3,3.3,83.2,79.9,72.7,-7.2,45,0,45,47,62.9,11.2,15.6,10.3,2024,8,17,3,20,0
2024-08-17 03:30:00,142.0,161.0,1.134,28.3,1,0,0,0,96.0,19.6,0,27.2,18.2,1261.9,2.7,45.8,48.5,3.2,83.1,79.9,72.7,-7.2,45,0,45,47,59.6,12.2,16.9,11.3,2024,8,17,3,30,0
2024-08-17 03:40:00,203.4,167.5,0.823,30.2,1,0,0,0,102.4,19.6,0,27.3,18.2,1251.9,3.9,45.1,49.0,3.3,82.9,79.6,72.7,-6.9,45,0,45,47,61.2,11.7,16.3,10.8,2024,8,17,3,40,0
2024-08-17 03:50:00,121.0,229.0,1.891,48.3,1,0,0,0,163.9,19.5,0,27.3,18.3,1263.1,2.3,46.2,48.5,3.0,82.8,79.8,72.7,-7.1,45,0,45,47,71.6,8.5,11.9,8.0,2024,8,17,3,50,0
2024-08-17 04:00:00,168.6,218.4,1.296,45.2,1,0,0,0,153.3,19.6,0,27.4,18.1,1264.3,3.2,46.1,49.3,3.3,82.9,79.6,72.7,-6.9,45,0,45,47,70.2,9.0,12.6,8.3,2024,8,17,4,0,0
2024-08-17 04:10:00,172.8,149.4,0.864,24.5,1,0,0,0,84.2,19.5,0,27.5,18.2,1256.9,3.3,45.4,48.7,3.3,83.0,79.7,72.7,-7.0,45,0,45,47,56.4,13.0,18.4,12.2,2024,8,17,4,10,0
2024-08-17 04:20:00,171.4,146.6,0.855,23.7,1,0,0,0,81.5,19.5,0,27.3,18.3,1246.9,3.3,45.8,49.1,3.0,82.8,79.8,72.7,-7.1,45,0,45,47,55.6,13.3,18.6,12.5,2024,8,17,4,20,0
2024-08-17 04:30:00,159.0,206.6,1.3,41.7,1,0,0,0,141.6,19.7,0,27.3,18.1,1271.8,3.0,45.8,48.8,3.3,82.9,79.6,72.7,-6.9,45,0,45,47,68.5,9.5,13.2,8.8,2024,8,17,4,30,0
2024-08-17 04:40:00,195.7,243.8,1.246,52.6,1,0,0,0,178.6,19.7,0,27.5,18.0,1269.3,3.7,45.4,49.1,3.6,83.3,79.7,72.7,-7.0,45,0,45,47,73.3,8.1,11.3,7.4,2024,8,17,4,40,0
2024-08-17 04:50:00,195.5,175.1,0.896,32.3,1,0,0,0,109.8,19.7,0,27.3,18.3,1268.1,3.7,45.8,49.5,3.7,83.4,79.7,72.7,-7.0,45,0,45,47,62.7,11.3,15.6,10.4,2024,8,17,4,50,0
2024-08-17 05:00:00,175.0,171.3,0.979,31.2,1,0,0,0,106.0,19.7,0,27.3,18.3,1273.0,3.3,45.8,49.1,3.8,83.7,79.9,72.7,-7.2,45,0,45,47,61.9,11.5,15.9,10.7,2024,8,17,5,0,0
2024-08-17 05:10:00,135.3,245.1,1.812,52.6,1,0,0,0,178.5,21.0,0,27.4,18.3,1298.6,2.5,46.1,48.6,3.7,83.5,79.8,72.7,-7.1,46,0,45,47,72.8,8.6,11.2,7.5,2024,8,17,5,10,0
2024-08-17 05:20:00,216.4,229.8,1.062,48.2,1,0,0,0,163.5,21.0,0,27.2,18.1,1298.6,4.0,45.8,49.8,4.0,83.7,79.7,72.7,-7.0,46,0,45,47,71.2,9.1,11.8,7.9,2024,8,17,5,20,0
2024-08-17 05:30:00,195.5,165.5,0.846,29.1,1,0,0,0,98.9,21.0,0,27.3,18.2,1303.4,3.6,45.7,49.3,4.0,83.7,79.7,72.7,-7.0,46,0,45,47,59.8,12.7,16.5,11.0,2024,8,17,5,30,0
2024-08-17 05:40:00,204.5,177.9,0.87,32.9,1,0,0,0,111.6,21.0,0,27.1,18.2,1291.3,3.8,45.8,49.6,3.8,83.5,79.7,72.7,-7.0,46,0,45,47,62.7,11.8,15.3,10.2,2024,8,17,5,40,0
2024-08-17 05:50:00,188.1,256.8,1.365,56.0,1,0,0,0,190.2,21.0,0,27.3,18.3,1290.1,3.5,46.5,50.0,4.1,84.0,79.9,72.7,-7.2,46,0,45,47,74.1,8.2,10.6,7.1,2024,8,17,5,50,0
2024-08-17 06:00:00,222.7,242.9,1.091,51.9,1,0,0,0,176.2,21.0,0,27.5,18.2,1303.4,4.1,46.0,50.1,4.3,84.3,80.0,72.7,-7.3,46,0,45,47,72.5,8.7,11.3,7.5,2024,8,17,6,0,0
2024-08-17 06:10:00,214.1,224.3,1.047,49.3,1,0,0,0,167.3,21.1,0,27.4,8.4,1317.8,3.9,46.2,50.1,4.1,84.2,80.1,72.7,-7.4,46,0,45,47,74.6,9.4,12.2,3.8,2024,8,17,6,10,0
2024-08-17 06:20:00,234.8,259.8,1.106,56.9,1,0,0,0,193.1,21.1,0,27.2,18.3,1310.6,4.3,46.2,50.5,4.7,84.7,80.0,72.7,-7.3,46,0,45,47,74.3,8.1,10.5,7.0,2024,8,17,6,20,0
2024-08-17 06:30:00,230.0,216.2,0.94,44.1,1,0,0,0,149.7,21.1,0,27.2,18.2,1314.2,4.2,46.3,50.5,4.9,85.2,80.3,72.7,-7.6,46,0,45,47,69.2,9.8,12.6,8.4,2024,8,17,6,30,0
2024-08-17 06:40:00,279.8,211.3,0.755,42.6,1,0,0,0,144.5,21.2,0,27.2,18.3,1316.6,5.1,45.9,51.0,5.0,85.5,80.5,72.7,-7.8,46,0,45,47,68.4,10.0,12.9,8.7,2024,8,17,6,40,0
2024-08-17 06:50:00,307.8,244.6,0.795,52.4,1,0,0,0,177.9,21.1,0,27.3,18.4,1318.9,5.6,45.4,51.0,5.3,85.9,80.6,72.7,-7.9,46,0,45,47,72.7,8.6,11.1,7.5,2024,8,17,6,50,0
2024-08-17 07:00:00,274.8,221.0,0.804,45.5,1,0,0,0,154.4,21.2,0,27.1,18.2,1318.9,5.0,45.6,50.6,5.0,85.6,80.6,72.7,-7.9,46,0,45,47,69.9,9.6,12.3,8.3,2024,8,17,7,0,0
2024-08-17 07:10:00,255.6,237.7,0.93,49.4,1,0,0,0,167.5,22.8,0,29.2,18.2,1363.4,4.5,46.2,50.7,5.2,85.8,80.6,72.7,-7.9,47,0,46,47,70.5,9.6,12.3,7.7,2024,8,17,7,10,0
2024-08-17 07:20:00,323.8,278.0,0.859,60.9,1,0,0,0,207.7,22.8,0,29.3,18.3,1363.4,5.7,45.8,51.5,5.1,85.7,80.6,72.7,-7.9,47,0,46,47,74.7,8.2,10.5,6.6,2024,8,17,7,20,0
2024-08-17 07:30:00,277.9,272.8,0.982,59.5,1,0,0,0,203.0,22.8,0,29.0,18.0,1361.1,4.9,46.4,51.3,5.6,86.7,81.1,72.7,-8.4,47,0,46,47,74.4,8.4,10.6,6.6,2024,8,17,7,30,0
2024-08-17 07:40:00,300.6,256.3,0.853,54.9,1,0,0,0,186.2,22.7,0,29.1,18.2,1361.1,5.3,46.2,51.5,5.8,86.9,81.1,72.7,-8.4,47,0,46,47,72.6,8.9,11.4,7.1,2024,8,17,7,40,0
2024-08-17 07:50:00,342.3,285.9,0.835,63.6,1,0,0,0,215.9,22.8,0,29.1,18.0,1369.1,6.0,45.2,51.2,6.6,87.9,81.3,72.7,-8.6,47,0,46,47,75.5,8.0,10.2,6.3,2024,8,17,7,50,0
2024-08-17 08:00:00,348.0,281.2,0.808,62.3,1,0,0,0,211.3,22.8,0,29.1,18.1,1369.1,6.1,44.7,50.8,6.5,88.4,81.9,72.7,-9.2,47,0,46,47,75.1,8.1,10.4,6.4,2024,8,17,8,0,0
2024-08-17 08:10:00,325.4,271.6,0.835,58.4,1,0,0,0,198.3,22.7,0,31.1,19.5,1370.2,5.7,44.6,50.3,5.9,88.0,82.1,72.7,-9.4,47,0,47,48,73.0,8.4,11.5,7.2,2024,8,17,8,10,0
2024-08-17 08:20:00,339.1,273.4,0.806,58.9,1,0,0,0,200.0,22.8,0,31.3,19.4,1379.4,5.9,44.2,50.1,6.2,88.2,82.0,72.7,-9.3,47,0,47,48,73.1,8.3,11.4,7.1,2024,8,17,8,20,0
2024-08-17 08:30:00,329.5,265.3,0.805,56.6,1,0,0,0,192.2,22.7,0,31.1,19.3,1363.4,5.8,44.1,49.9,5.8,87.8,82.0,72.7,-9.3,47,0,47,48,72.4,8.6,11.7,7.3,2024,8,17,8,30,0
2024-08-17 08:40:00,310.7,276.9,0.891,60.2,1,0,0,0,204.1,22.1,0,31.2,19.4,1308.2,5.7,44.3,50.0,5.9,88.0,82.1,72.7,-9.4,47,0,47,48,73.7,8.0,11.3,7.0,2024,8,17,8,40,0
2024-08-17 08:50:00,327.9,287.5,0.877,63.4,1,0,0,0,215.0,21.8,0,31.2,19.5,1311.8,6.0,43.9,49.9,6.1,88.1,82.0,72.7,-9.3,47,0,47,48,74.8,7.6,10.9,6.8,2024,8,17,8,50,0
2024-08-17 09:00:00,311.0,287.9,0.926,63.6,1,0,0,0,215.7,21.9,0,31.0,19.2,1309.4,5.7,44.3,50.0,5.9,88.2,82.3,72.7,-9.6,47,0,47,48,74.9,7.6,10.8,6.7,2024,8,17,9,0,0
2024-08-17 09:10:00,293.1,267.7,0.913,56.3,1,0,0,0,190.9,23.3,0,33.3,20.3,1327.2,5.3,44.5,49.8,5.6,87.9,82.3,72.7,-9.6,48,0,48,49,71.3,8.7,12.4,7.6,2024,8,17,9,10,0
2024-08-17 09:20:00,343.0,292.5,0.853,63.5,1,0,0,0,215.4,23.5,0,33.1,20.6,1349.5,6.1,44.5,50.6,6.1,88.6,82.5,72.7,-9.8,48,0,48,49,73.6,8.0,11.3,7.0,2024,8,17,9,20,0
2024-08-17 09:30:00,347.7,289.0,0.831,62.4,1,0,0,0,211.6,23.5,0,33.3,20.6,1346.0,6.2,44.3,50.5,6.3,89.0,82.7,72.7,-10.0,48,0,48,49,73.2,8.1,11.5,7.1,2024,8,17,9,30,0
2024-08-17 09:40:00,381.0,289.4,0.759,62.5,1,0,0,0,211.9,23.6,0,33.5,20.4,1344.8,6.8,44.5,51.3,6.2,89.1,82.9,72.7,-10.2,48,0,48,49,73.2,8.1,11.6,7.0,2024,8,17,9,40,0
2024-08-17 09:50:00,391.2,312.5,0.799,69.5,1,0,0,0,235.6,23.5,0,33.0,20.5,1341.3,7.0,44.4,51.4,6.5,89.6,83.1,72.7,-10.4,48,0,48,49,75.4,7.5,10.5,6.5,2024,8,17,9,50,0
2024-08-17 10:00:00,403.4,350.1,0.868,80.5,1,0,0,0,273.2,23.4,0,33.0,20.5,1344.8,7.2,44.5,51.7,6.6,90.2,83.6,72.7,-10.9,48,0,48,49,78.0,6.7,9.4,5.9,2024,8,17,10,0,0
2024-08-17 10:10:00,398.2,306.2,0.769,67.5,1,0,0,0,229.0,23.3,0,33.3,20.5,1346.0,7.1,44.4,51.5,6.5,90.4,83.9,72.7,-11.2,48,0,48,49,74.8,7.6,10.9,6.7,2024,8,17,10,10,0
2024-08-17 10:20:00,379.4,313.5,0.826,69.3,1,0,0,0,236.1,23.5,0,33.5,20.5,1339.0,6.8,44.5,51.3,6.9,90.4,83.5,72.7,-10.8,48,0,48,49,75.3,7.5,10.7,6.5,2024,8,17,10,20,0
2024-08-17 10:30:00,402.0,302.8,0.753,66.2,1,0,0,0,225.6,23.4,0,33.3,20.5,1340.2,7.2,43.9,51.1,6.4,90.2,83.8,72.7,-11.1,48,0,48,49,74.5,7.7,11.0,6.8,2024,8,17,10,30,0
2024-08-17 10:40:00,371.7,304.3,0.819,66.7,1,0,0,0,226.4,23.7,0,33.6,20.7,1351.8,6.6,44.8,51.4,6.3,90.0,83.7,72.7,-11.0,48,0,48,49,74.4,7.8,11.1,6.8,2024,8,17,10,40,0
2024-08-17 10:50:00,385.6,311.2,0.807,68.9,1,0,0,0,233.7,23.7,0,33.4,20.4,1341.3,6.9,44.5,51.4,6.5,90.6,84.1,72.7,-11.4,48,0,48,49,75.1,7.6,10.7,6.6,2024,8,17,10,50,0
2024-08-17 11:00:00,365.8,326.1,0.891,73.4,1,0,0,0,248.9,23.5,0,33.3,20.4,1350.6,6.5,44.9,51.4,6.7,90.7,84.0,72.7,-11.3,48,0,48,49,76.3,7.2,10.2,6.3,2024,8,17,11,0,0
2024-08-17 11:10:00,394.3,305.0,0.774,66.2,1,0,0,0,224.5,23.6,0,35.5,21.5,1351.8,7.0,44.8,51.8,6.6,90.9,84.3,72.7,-11.6,48,0,49,50,73.6,7.7,11.6,7.0,2024,8,17,11,10,0
2024-08-17 11:20:00,380.7,339.5,0.892,76.4,1,0,0,0,259.1,23.6,0,35.4,21.4,1343.7,6.8,44.3,51.1,6.6,90.9,84.3,72.7,-11.6,48,0,49,50,76.3,7.0,10.4,6.3,2024,8,17,11,20,0
2024-08-17 11:30:00,348.6,321.1,0.921,70.9,1,0,0,0,240.5,23.6,0,35.4,21.5,1349.5,6.2,44.8,51.0,6.2,91.0,84.8,72.7,-12.1,48,0,49,50,74.9,7.3,11.0,6.7,2024,8,17,11,30,0
2024-08-17 11:40:00,368.3,343.6,0.933,77.6,1,0,0,0,263.3,23.5,0,35.3,21.5,1359.9,6.5,45.0,51.5,6.5,91.5,85.0,72.7,-12.3,48,0,49,50,76.6,6.8,10.3,6.2,2024,8,17,11,40,0
2024-08-17 11:50:00,398.2,325.2,0.817,72.1,1,0,0,0,244.5,23.7,0,35.5,21.5,1346.0,7.1,44.7,51.8,6.4,91.5,85.1,72.7,-12.4,48,0,49,50,75.2,7.3,10.9,6.6,2024,8,17,11,50,0
2024-08-17 12:00:00,410.1,315.1,0.768,69.2,1,0,0,0,234.7,23.5,0,35.5,21.5,1348.3,7.3,44.7,52.0,6.8,91.7,84.9,72.7,-12.2,48,0,49,50,74.5,7.5,11.3,6.8,2024,8,17,12,0,0
2024-08-17 12:10:00,398.2,319.6,0.803,70.5,1,0,0,0,239.2,23.5,0,35.3,21.6,1346.0,7.1,44.8,51.9,6.6,91.6,85.0,72.7,-12.3,48,0,49,50,74.8,7.4,11.0,6.8,2024,8,17,12,10,0
