Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,year,month,day,hour,minute,second
2024-03-04 10:50:00,418.7,370.5,0.885,86.1,1,0,0,0,292.2,23.0,0,35.0,20.2,1415.2,7.1,45.4,52.5,7.6,93.8,86.2,72.7,-13.5,47,0,49,50,78.9,6.2,9.5,5.5,2024,3,4,10,50,0
2024-03-04 11:00:00,415.1,353.9,0.853,81.4,1,0,0,0,276.0,22.8,0,34.9,20.2,1403.0,7.1,45.6,52.7,7.4,94.0,86.6,72.7,-13.9,47,0,49,50,78.0,6.4,9.9,5.7,2024,3,4,11,0,0
2024-03-04 11:10:00,417.7,349.9,0.838,80.1,1,0,0,0,271.8,22.8,0,35.0,20.2,1411.9,7.1,45.7,52.8,7.4,94.0,86.6,72.7,-13.9,47,0,49,50,77.7,6.5,10.0,5.8,2024,3,4,11,10,0
2024-03-04 11:20:00,410.5,353.8,0.862,81.2,1,0,0,0,275.4,22.8,0,35.2,20.5,1407.5,7.0,45.9,52.9,7.2,93.7,86.5,72.7,-13.8,47,0,49,50,77.8,6.4,9.9,5.8,2024,3,4,11,20,0
2024-03-04 11:30:00,412.1,347.0,0.842,79.4,1,0,0,0,269.2,22.7,0,34.8,20.3,1413.0,7.0,45.9,52.9,7.3,93.9,86.6,72.7,-13.9,47,0,49,50,77.6,6.5,10.0,5.8,2024,3,4,11,30,0
2024-03-04 11:40:00,417.0,350.5,0.84,80.4,1,0,0,0,272.7,22.8,0,34.8,20.2,1409.7,7.1,45.7,52.8,7.3,93.9,86.6,72.7,-13.9,47,0,49,50,77.8,6.5,9.9,5.8,2024,3,4,11,40,0
2024-03-04 11:50:00,405.0,345.6,0.853,78.8,1,0,0,0,267.3,22.8,0,35.2,20.2,1408.6,6.9,45.8,52.7,7.3,93.7,86.4,72.7,-13.7,47,0,49,50,77.4,6.6,10.2,5.9,2024,3,4,11,50,0
2024-03-04 12:00:00,420.2,374.4,0.891,87.4,1,0,0,0,296.5,22.9,0,34.9,20.2,1400.8,7.2,45.8,53.0,7.7,94.6,86.9,72.7,-14.2,47,0,49,50,79.2,6.1,9.3,5.4,2024,3,4,12,0,0
2024-03-04 12:10:00,412.9,342.7,0.83,77.6,1,0,0,0,263.2,24.2,0,35.0,20.2,1436.1,6.9,45.7,52.6,7.3,93.9,86.6,72.7,-13.9,48,0,49,50,76.8,7.1,10.2,5.9,2024,3,4,12,10,0
2024-03-04 12:20:00,405.0,346.3,0.855,78.7,1,0,0,0,266.9,24.4,0,34.8,20.2,1429.6,6.8,45.8,52.6,7.3,94.1,86.8,72.7,-14.1,48,0,49,50,77.1,7.0,10.1,5.8,2024,3,4,12,20,0
2024-03-04 12:30:00,407.5,348.7,0.856,79.3,1,0,0,0,269.2,24.2,0,35.1,20.2,1438.3,6.8,45.8,52.6,7.1,94.2,87.1,72.7,-14.4,48,0,49,50,77.2,6.9,10.1,5.8,2024,3,4,12,30,0
2024-03-04 12:40:00,405.0,351.0,0.867,80.0,1,0,0,0,271.4,24.4,0,34.9,20.2,1429.6,6.8,46.0,52.8,7.3,94.5,87.2,72.7,-14.5,48,0,49,50,77.3,7.0,10.0,5.8,2024,3,4,12,40,0
2024-03-04 12:50:00,393.4,349.7,0.889,79.6,1,0,0,0,270.2,24.4,0,34.9,20.3,1430.7,6.6,46.1,52.7,7.4,94.6,87.2,72.7,-14.5,48,0,49,50,77.3,7.0,10.0,5.8,2024,3,4,12,50,0
2024-03-04 13:00:00,419.4,353.5,0.843,80.0,1,0,0,0,272.2,25.8,0,35.2,20.2,1458.9,6.9,46.3,53.2,7.3,94.8,87.5,72.7,-14.8,49,0,49,50,77.0,7.3,10.0,5.7,2024,3,4,13,0,0
2024-03-04 13:10:00,424.9,375.0,0.883,86.2,1,0,0,0,293.5,25.9,0,35.3,20.4,1456.7,7.0,46.1,53.1,7.5,94.5,87.0,72.7,-14.3,49,0,49,50,78.3,6.9,9.4,5.4,2024,3,4,13,10,0
2024-03-04 13:20:00,430.3,374.6,0.871,86.5,1,0,0,0,293.4,25.8,0,35.3,20.2,1454.6,7.1,46.2,53.3,7.9,94.9,87.0,72.7,-14.3,49,0,49,50,78.3,6.9,9.4,5.4,2024,3,4,13,20,0
2024-03-04 13:30:00,423.1,359.8,0.85,82.3,1,0,0,0,279.0,25.7,0,34.9,20.1,1471.7,6.9,46.5,53.4,7.5,94.7,87.2,72.7,-14.5,49,0,49,50,77.6,7.1,9.7,5.6,2024,3,4,13,30,0
2024-03-04 13:40:00,432.5,355.3,0.821,80.9,1,0,0,0,274.4,25.8,0,35.1,20.0,1462.1,7.1,46.3,53.4,7.6,94.8,87.2,72.7,-14.5,49,0,49,50,77.2,7.3,9.9,5.6,2024,3,4,13,40,0
2024-03-04 13:50:00,444.4,382.5,0.861,88.8,1,0,0,0,301.2,25.9,0,35.1,20.3,1461.0,7.3,46.3,53.6,7.7,95.1,87.4,72.7,-14.7,49,0,49,50,78.7,6.8,9.2,5.3,2024,3,4,13,50,0
2024-03-04 14:00:00,422.8,377.7,0.893,87.5,1,0,0,0,296.8,25.7,0,35.0,20.2,1470.6,6.9,46.5,53.4,7.7,95.0,87.3,72.7,-14.6,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,14,0,0
2024-03-04 14:10:00,425.5,365.8,0.86,83.9,1,0,0,0,284.7,25.8,0,35.1,20.2,1458.9,7.0,46.3,53.3,7.6,94.9,87.3,72.7,-14.6,49,0,49,50,77.8,7.1,9.6,5.5,2024,3,4,14,10,0
2024-03-04 14:20:00,436.0,365.5,0.838,83.8,1,0,0,0,284.3,25.9,0,34.9,20.4,1453.5,7.2,46.8,54.0,7.6,94.9,87.3,72.7,-14.6,49,0,49,50,77.8,7.1,9.6,5.6,2024,3,4,14,20,0
2024-03-04 14:30:00,437.7,371.0,0.848,85.4,1,0,0,0,289.8,25.9,0,35.2,20.2,1458.9,7.2,46.8,54.0,7.8,94.9,87.1,72.7,-14.4,49,0,49,50,78.1,7.0,9.5,5.4,2024,3,4,14,30,0
2024-03-04 14:40:00,463.3,380.8,0.822,88.4,1,0,0,0,299.7,25.9,0,34.8,20.3,1463.2,7.6,47.0,54.6,8.0,95.3,87.3,72.7,-14.6,49,0,49,50,78.7,6.8,9.1,5.3,2024,3,4,14,40,0
2024-03-04 14:50:00,444.1,378.6,0.853,87.7,1,0,0,0,297.5,25.8,0,35.4,19.9,1459.9,7.3,47.1,54.4,7.9,95.2,87.3,72.7,-14.6,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,14,50,0
2024-03-04 15:00:00,454.2,372.9,0.821,86.0,1,0,0,0,291.7,26.0,0,35.1,20.1,1453.5,7.5,47.3,54.8,7.9,95.4,87.5,72.7,-14.8,49,0,49,50,78.2,7.0,9.4,5.4,2024,3,4,15,0,0
2024-03-04 15:10:00,442.4,378.7,0.856,87.7,1,0,0,0,297.5,25.8,0,35.2,20.2,1454.6,7.3,47.3,54.6,7.9,95.4,87.5,72.7,-14.8,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,15,10,0
2024-03-04 15:20:00,440.1,377.9,0.859,87.5,1,0,0,0,296.9,25.9,0,35.2,20.0,1447.0,7.3,47.3,54.6,7.9,95.4,87.5,72.7,-14.8,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,15,20,0
2024-03-04 15:30:00,0.0,82.3,0.0,0.0,0,0,0,0,1.0,25.8,0,35.1,20.4,0.0,1.7,53.2,54.9,3.4,90.9,87.5,72.7,-14.8,49,0,49,50,1.2,31.3,42.7,24.8,2024,3,4,15,30,0
2024-03-04 15:40:00,392.8,288.4,0.734,61.1,1,0,0,0,207.4,25.8,0,35.0,20.2,1450.2,6.5,51.2,57.7,6.1,91.8,85.7,72.7,-13.0,49,0,49,50,71.9,9.0,12.1,7.0,2024,3,4,15,40,0
2024-03-04 15:50:00,384.1,286.6,0.746,60.6,1,0,0,0,205.5,25.9,0,35.1,20.1,1463.2,6.3,51.6,57.9,6.2,92.3,86.1,72.7,-13.4,49,0,49,50,71.7,9.0,12.2,7.0,2024,3,4,15,50,0
2024-03-04 16:00:00,380.1,286.5,0.754,60.5,1,0,0,0,205.4,25.9,0,34.9,20.3,1448.1,6.3,52.3,58.6,6.4,92.9,86.5,72.7,-13.8,49,0,49,50,71.7,9.0,12.2,7.1,2024,3,4,16,0,0
2024-03-04 16:10:00,486.6,379.5,0.78,87.9,1,0,0,0,298.0,26.0,0,35.2,20.2,1459.9,8.0,50.3,58.3,8.2,95.1,86.9,72.7,-14.2,49,0,49,50,78.5,6.9,9.3,5.3,2024,3,4,16,10,0
2024-03-04 16:20:00,485.9,379.5,0.781,88.0,1,0,0,0,298.6,25.8,0,35.1,20.0,1457.8,8.0,49.4,57.4,8.4,96.0,87.6,72.7,-14.9,49,0,49,50,78.7,6.8,9.3,5.3,2024,3,4,16,20,0
2024-03-04 16:30:00,470.5,377.9,0.803,87.4,1,0,0,0,296.6,25.8,0,35.3,20.3,1466.4,7.7,49.2,56.9,8.3,96.3,88.0,72.7,-15.3,49,0,49,50,78.5,6.8,9.3,5.4,2024,3,4,16,30,0
2024-03-04 16:40:00,453.2,377.4,0.833,87.2,1,0,0,0,296.8,25.7,0,34.8,20.1,1450.2,7.5,48.6,56.1,8.4,96.0,87.6,72.7,-14.9,49,0,49,50,78.7,6.8,9.2,5.3,2024,3,4,16,40,0
2024-03-04 16:50:00,454.2,376.3,0.828,86.8,1,0,0,0,295.2,25.9,0,35.0,20.2,1453.5,7.5,48.2,55.7,8.2,95.8,87.6,72.7,-14.9,49,0,49,50,78.5,6.9,9.3,5.4,2024,3,4,16,50,0
2024-03-04 17:00:00,476.6,379.1,0.795,87.8,1,0,0,0,298.0,25.9,0,35.1,20.1,1466.4,7.8,47.9,55.7,8.5,96.1,87.6,72.7,-14.9,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,17,0,0
2024-03-04 17:10:00,468.4,377.6,0.806,87.4,1,0,0,0,296.3,25.9,0,35.1,20.3,1459.9,7.7,47.6,55.3,8.3,95.7,87.4,72.7,-14.7,49,0,49,50,78.5,6.9,9.3,5.4,2024,3,4,17,10,0
2024-03-04 17:20:00,466.7,380.3,0.815,88.2,1,0,0,0,299.1,25.9,0,35.0,20.4,1473.8,7.6,47.3,54.9,8.4,95.7,87.3,72.7,-14.6,49,0,49,50,78.6,6.8,9.2,5.4,2024,3,4,17,20,0
2024-03-04 17:30:00,446.8,377.9,0.846,87.5,1,0,0,0,296.9,25.9,0,35.1,20.1,1449.2,7.4,47.2,54.6,8.1,95.7,87.6,72.7,-14.9,49,0,49,50,78.6,6.8,9.3,5.3,2024,3,4,17,30,0
2024-03-04 17:40:00,468.7,380.3,0.811,88.3,1,0,0,0,299.6,25.9,0,34.7,20.1,1461.0,7.7,46.7,54.4,8.4,95.7,87.3,72.7,-14.6,49,0,49,50,78.8,6.8,9.1,5.3,2024,3,4,17,40,0
2024-03-04 17:50:00,464.7,376.2,0.81,87.0,1,0,0,0,295.2,26.0,0,35.0,20.0,1467.4,7.6,46.7,54.3,8.3,96.1,87.8,72.7,-15.1,49,0,49,50,78.5,6.9,9.3,5.3,2024,3,4,17,50,0
2024-03-04 18:00:00,456.6,379.2,0.831,88.5,1,0,0,0,300.4,25.8,0,32.8,20.2,1461.0,7.5,46.6,54.1,8.2,95.7,87.5,72.7,-14.8,49,0,48,50,79.2,6.8,8.7,5.3,2024,3,4,18,0,0
2024-03-04 18:10:00,450.1,375.8,0.835,87.5,1,0,0,0,296.8,25.8,0,32.8,20.3,1459.9,7.4,46.3,53.7,8.4,95.7,87.3,72.7,-14.6,49,0,48,50,79.0,6.9,8.7,5.4,2024,3,4,18,10,0
2024-03-04 18:20:00,450.5,370.7,0.823,86.0,1,0,0,0,291.7,25.8,0,33.0,20.3,1461.0,7.4,46.3,53.7,8.3,95.8,87.5,72.7,-14.8,49,0,48,50,78.7,7.0,8.9,5.5,2024,3,4,18,20,0
2024-03-04 18:30:00,427.1,376.2,0.881,87.6,1,0,0,0,297.2,26.0,0,32.9,20.2,1464.2,7.0,46.2,53.2,8.2,95.3,87.1,72.7,-14.4,49,0,48,50,79.0,6.9,8.7,5.4,2024,3,4,18,30,0
2024-03-04 18:40:00,444.7,359.9,0.809,83.0,1,0,0,0,281.5,25.8,0,32.5,20.2,1462.1,7.3,45.7,53.0,8.4,95.5,87.1,72.7,-14.4,49,0,48,50,78.2,7.2,9.0,5.6,2024,3,4,18,40,0
2024-03-04 18:50:00,432.9,359.7,0.831,82.9,1,0,0,0,281.3,25.7,0,32.5,20.2,1463.2,7.1,45.7,52.8,8.0,95.2,87.2,72.7,-14.5,49,0,48,50,78.2,7.2,9.0,5.6,2024,3,4,18,50,0
2024-03-04 19:00:00,418.6,352.3,0.842,81.0,1,0,0,0,274.9,24.3,0,33.0,20.1,1435.0,7.0,45.3,52.3,8.0,94.6,86.6,72.7,-13.9,48,0,48,50,78.0,6.9,9.4,5.7,2024,3,4,19,0,0
2024-03-04 19:10:00,413.4,352.0,0.851,80.9,1,0,0,0,274.4,24.3,0,32.8,20.4,1417.5,7.0,45.2,52.2,7.5,94.0,86.5,72.7,-13.8,48,0,48,50,78.0,6.9,9.3,5.8,2024,3,4,19,10,0
2024-03-04 19:20:00,365.3,299.7,0.82,65.6,1,0,0,0,222.6,24.2,0,32.6,20.2,1414.1,6.2,45.4,51.6,6.8,92.5,85.7,72.7,-13.0,48,0,48,50,74.3,8.1,10.9,6.8,2024,3,4,19,20,0
2024-03-04 19:30:00,378.6,303.2,0.801,66.6,1,0,0,0,225.9,24.3,0,32.8,20.2,1419.7,6.4,45.5,51.9,6.7,91.8,85.1,72.7,-12.4,48,0,48,50,74.5,8.0,10.8,6.7,2024,3,4,19,30,0
2024-03-04 19:40:00,366.2,301.3,0.823,66.1,1,0,0,0,224.2,24.1,0,32.8,20.2,1417.5,6.2,45.2,51.4,6.4,91.2,84.8,72.7,-12.1,48,0,48,50,74.4,8.0,10.9,6.7,2024,3,4,19,40,0
2024-03-04 19:50:00,343.9,300.1,0.873,65.7,1,0,0,0,222.8,24.3,0,32.8,20.2,1423.0,5.8,45.2,51.0,6.4,91.1,84.7,72.7,-12.0,48,0,48,50,74.3,8.1,10.9,6.7,2024,3,4,19,50,0
2024-03-04 20:00:00,343.1,278.3,0.811,59.2,1,0,0,0,200.9,24.2,0,32.9,20.3,1419.7,5.8,45.2,51.0,6.1,90.4,84.3,72.7,-11.6,48,0,48,50,72.2,8.7,11.8,7.3,2024,3,4,20,0,0
2024-03-04 20:10:00,334.5,277.0,0.828,58.8,1,0,0,0,199.5,24.1,0,32.9,20.5,1408.6,5.7,45.6,51.3,6.0,90.3,84.3,72.7,-11.6,48,0,48,50,72.0,8.7,11.9,7.4,2024,3,4,20,10,0
2024-03-04 20:20:00,367.9,287.1,0.781,61.9,1,0,0,0,210.1,24.0,0,32.7,20.4,1424.1,6.2,45.3,51.5,6.6,91.1,84.5,72.7,-11.8,48,0,48,50,73.2,8.3,11.4,7.1,2024,3,4,20,20,0
2024-03-04 20:30:00,336.6,277.3,0.824,58.5,1,0,0,0,199.6,24.3,0,33.2,20.3,1417.5,5.7,45.6,51.3,6.0,90.2,84.2,72.7,-11.5,48,0,48,50,72.0,8.7,12.0,7.3,2024,3,4,20,30,0
2024-03-04 20:40:00,324.1,277.8,0.857,59.1,1,0,0,0,200.5,24.1,0,33.0,20.2,1414.1,5.5,45.2,50.7,6.1,90.0,83.9,72.7,-11.2,48,0,48,50,72.2,8.7,11.9,7.3,2024,3,4,20,40,0
2024-03-04 20:50:00,341.5,277.5,0.812,59.1,1,0,0,0,200.4,24.0,0,32.8,20.2,1413.0,5.8,45.5,51.3,6.2,90.6,84.4,72.7,-11.7,48,0,48,50,72.2,8.7,11.8,7.3,2024,3,4,20,50,0
2024-03-04 21:00:00,325.0,296.1,0.911,65.1,1,0,0,0,220.9,22.8,0,33.1,19.4,1392.9,5.6,45.6,51.2,6.0,90.1,84.1,72.7,-11.4,47,0,48,49,74.6,7.7,11.2,6.5,2024,3,4,21,0,0
2024-03-04 21:10:00,297.4,265.8,0.894,56.3,1,0,0,0,190.9,22.8,0,32.9,19.2,1372.5,5.2,45.2,50.4,5.7,90.0,84.3,72.7,-11.6,47,0,48,49,71.8,8.6,12.4,7.2,2024,3,4,21,10,0
2024-03-04 21:20:00,279.8,255.9,0.915,53.4,1,0,0,0,181.1,22.6,0,32.8,19.3,1370.2,4.9,45.2,50.1,5.3,89.1,83.8,72.7,-11.1,47,0,48,49,70.8,8.8,12.8,7.6,2024,3,4,21,20,0
2024-03-04 21:30:00,288.3,273.4,0.948,58.4,1,0,0,0,198.2,22.7,0,33.2,19.3,1383.9,5.0,45.6,50.6,5.6,89.1,83.5,72.7,-10.8,47,0,48,49,72.5,8.3,12.1,7.1,2024,3,4,21,30,0
2024-03-04 21:40:00,288.5,266.4,0.923,56.4,1,0,0,0,191.5,22.8,0,32.8,19.3,1385.0,5.0,45.5,50.5,5.1,88.7,83.6,72.7,-10.9,47,0,48,49,71.9,8.6,12.3,7.2,2024,3,4,21,40,0
2024-03-04 21:50:00,300.3,275.7,0.918,59.3,1,0,0,0,201.2,22.6,0,32.7,19.2,1359.9,5.3,45.2,50.5,5.5,89.0,83.5,72.7,-10.8,47,0,48,49,73.0,8.2,11.8,7.0,2024,3,4,21,50,0
2024-03-04 22:00:00,236.3,208.0,0.88,39.7,1,0,0,0,134.9,21.1,0,32.7,19.3,1318.9,4.3,46.0,50.3,4.9,88.4,83.5,72.7,-10.8,46,0,48,49,64.8,10.2,15.7,9.3,2024,3,4,22,0,0
2024-03-04 22:10:00,233.7,271.2,1.16,58.4,1,0,0,0,198.1,21.2,0,32.6,19.3,1335.5,4.2,46.3,50.5,4.3,87.1,82.8,72.7,-10.1,46,0,48,49,73.0,7.8,12.0,7.1,2024,3,4,22,10,0
2024-03-04 22:20:00,267.6,228.0,0.852,45.6,1,0,0,0,154.7,21.1,0,32.8,19.4,1337.8,4.8,46.0,50.8,4.7,87.5,82.8,72.7,-10.1,46,0,48,49,67.8,9.2,14.4,8.5,2024,3,4,22,20,0
2024-03-04 22:30:00,260.4,252.9,0.971,52.9,1,0,0,0,179.6,21.0,0,32.9,19.4,1329.6,4.7,46.0,50.7,4.6,87.7,83.1,72.7,-10.4,46,0,48,49,71.0,8.3,13.0,7.7,2024,3,4,22,30,0
2024-03-04 22:40:00,257.3,233.6,0.908,47.2,1,0,0,0,160.0,21.3,0,33.0,19.3,1342.5,4.6,46.3,50.9,4.5,87.5,83.0,72.7,-10.3,46,0,48,49,68.5,9.1,14.1,8.3,2024,3,4,22,40,0
2024-03-04 22:50:00,280.4,249.6,0.89,52.0,1,0,0,0,176.5,21.2,0,32.7,19.2,1346.0,5.0,46.1,51.1,4.8,87.7,82.9,72.7,-10.2,46,0,48,49,70.7,8.5,13.1,7.7,2024,3,4,22,50,0
2024-03-04 23:00:00,266.6,246.5,0.924,51.3,1,0,0,0,174.2,21.1,0,32.8,18.4,1333.1,4.8,45.9,50.7,4.7,87.8,83.1,72.7,-10.4,46,0,48,48,70.7,8.6,13.3,7.5,2024,3,4,23,0,0
2024-03-04 23:10:00,246.1,250.6,1.018,52.5,1,0,0,0,178.3,21.2,0,32.6,18.4,1342.5,4.4,46.3,50.7,4.7,87.6,82.9,72.7,-10.2,46,0,48,48,71.2,8.5,13.0,7.3,2024,3,4,23,10,0
2024-03-04 23:20:00,266.6,210.4,0.789,40.6,1,0,0,0,137.7,21.2,0,33.1,18.3,1333.1,4.8,46.2,51.0,4.8,87.7,82.9,72.7,-10.2,46,0,48,48,65.4,10.1,15.8,8.7,2024,3,4,23,20,0
2024-03-04 23:30:00,233.3,263.3,1.129,56.5,1,0,0,0,191.6,21.0,0,32.6,18.1,1333.1,4.2,46.3,50.5,4.5,87.3,82.8,72.7,-10.1,46,0,48,48,72.7,8.0,12.4,6.9,2024,3,4,23,30,0
2024-03-04 23:40:00,238.0,228.6,0.961,46.0,1,0,0,0,156.1,21.1,0,33.2,18.3,1328.4,4.3,46.2,50.5,4.5,87.1,82.6,72.7,-9.9,46,0,48,48,68.3,9.2,14.5,8.0,2024,3,4,23,40,0
2024-03-04 23:50:00,232.9,236.3,1.015,48.5,1,0,0,0,164.5,21.0,0,32.6,18.1,1330.8,4.2,45.8,50.0,4.4,86.8,82.4,72.7,-9.7,46,0,48,48,69.6,8.9,13.8,7.7,2024,3,4,23,50,0
2024-03-05 00:00:00,227.5,263.0,1.156,56.2,1,0,0,0,190.6,21.1,0,33.0,18.3,1332.0,4.1,46.2,50.3,4.2,86.6,82.4,72.7,-9.7,46,0,48,48,72.5,8.0,12.6,7.0,2024,3,5,0,0,0
2024-03-05 00:10:00,233.1,218.1,0.936,42.9,1,0,0,0,145.8,21.1,0,32.9,18.4,1332.0,4.2,46.2,50.4,4.6,86.9,82.3,72.7,-9.6,46,0,48,48,66.8,9.7,15.1,8.4,2024,3,5,0,10,0
2024-03-05 00:30:00,189.2,205.1,1.084,38.8,1,0,0,0,132.7,21.1,0,33.0,18.3,1335.5,3.4,46.2,49.6,3.9,86.1,82.2,72.7,-9.5,46,0,48,48,64.7,10.3,16.1,8.9,2024,3,5,0,30,0
2024-03-05 00:40:00,215.5,252.5,1.172,53.1,1,0,0,0,180.3,21.1,0,32.9,18.2,1326.1,3.9,46.0,49.9,4.3,86.1,81.8,72.7,-9.1,46,0,48,48,71.4,8.4,13.0,7.2,2024,3,5,0,40,0
2024-03-05 00:50:00,215.9,177.4,0.822,31.0,1,0,0,0,105.3,21.0,0,32.9,18.1,1328.4,3.9,45.8,49.7,4.0,86.0,82.0,72.7,-9.3,46,0,48,48,59.4,11.8,18.6,10.2,2024,3,5,0,50,0
2024-03-05 01:00:00,173.5,169.1,0.975,29.0,1,0,0,0,98.6,19.7,0,32.6,18.2,1301.0,3.2,46.3,49.5,3.7,85.5,81.8,72.7,-9.1,45,0,48,48,58.3,11.7,19.3,10.8,2024,3,5,1,0,0
2024-03-05 01:10:00,151.6,255.4,1.684,54.3,1,0,0,0,184.4,19.7,0,33.0,18.3,1299.8,2.8,46.6,49.4,3.5,85.0,81.5,72.7,-8.8,45,0,48,48,72.2,7.7,12.9,7.2,2024,3,5,1,10,0
2024-03-05 01:20:00,211.0,251.7,1.193,53.3,1,0,0,0,180.7,19.7,0,32.9,18.4,1298.6,3.9,45.8,49.7,3.9,85.3,81.4,72.7,-8.7,45,0,48,48,71.8,7.8,13.1,7.3,2024,3,5,1,20,0
2024-03-05 01:30:00,205.2,186.8,0.91,34.1,1,0,0,0,115.7,19.8,0,33.1,18.2,1296.2,3.8,46.1,49.9,3.8,85.5,81.7,72.7,-9.0,45,0,48,48,61.9,10.6,17.7,9.8,2024,3,5,1,30,0
2024-03-05 01:40:00,189.4,171.8,0.907,29.7,1,0,0,0,100.7,19.8,0,32.9,18.3,1298.6,3.5,46.3,49.8,3.8,85.3,81.5,72.7,-8.8,45,0,48,48,58.6,11.5,19.2,10.7,2024,3,5,1,40,0
2024-03-05 01:50:00,173.9,231.8,1.332,47.4,1,0,0,0,160.7,19.8,0,33.1,18.2,1304.6,3.2,46.3,49.5,3.4,84.9,81.5,72.7,-8.8,45,0,48,48,69.3,8.5,14.3,7.8,2024,3,5,1,50,0
2024-03-05 02:00:00,210.8,236.1,1.12,48.6,1,0,0,0,165.1,19.6,0,33.2,18.2,1297.4,3.9,45.5,49.4,4.0,85.3,81.3,72.7,-8.6,45,0,48,48,69.9,8.3,14.0,7.7,2024,3,5,2,0,0
2024-03-05 02:10:00,188.5,221.6,1.175,44.4,1,0,0,0,150.7,19.7,0,32.9,18.3,1292.5,3.5,45.8,49.3,3.7,84.9,81.2,72.7,-8.5,45,0,48,48,68.0,8.9,14.8,8.3,2024,3,5,2,10,0
2024-03-05 02:20:00,167.6,165.6,0.988,27.9,1,0,0,0,94.9,19.7,0,32.6,18.3,1297.4,3.1,46.5,49.6,3.4,84.7,81.3,72.7,-8.6,45,0,48,48,57.3,11.9,19.7,11.1,2024,3,5,2,20,0
2024-03-05 02:30:00,189.7,227.9,1.201,46.2,1,0,0,0,157.0,19.6,0,33.0,18.3,1301.0,3.5,46.3,49.8,3.6,84.7,81.1,72.7,-8.4,45,0,48,48,68.9,8.6,14.5,8.0,2024,3,5,2,30,0
2024-03-05 02:40:00,205.6,231.0,1.123,47.2,1,0,0,0,160.4,19.7,0,32.8,18.2,1298.6,3.8,45.7,49.5,3.8,84.9,81.1,72.7,-8.4,45,0,48,48,69.4,8.5,14.2,7.9,2024,3,5,2,40,0
2024-03-05 02:50:00,189.6,268.2,1.415,58.1,1,0,0,0,197.1,19.8,0,33.0,18.4,1299.8,3.5,46.4,49.9,3.9,85.1,81.2,72.7,-8.5,45,0,48,48,73.5,7.4,12.3,6.8,2024,3,5,2,50,0
2024-03-05 03:00:00,184.6,261.3,1.415,56.2,1,0,0,0,190.7,19.7,0,32.5,18.3,1303.4,3.4,46.2,49.6,3.6,84.9,81.3,72.7,-8.6,45,0,48,48,73.0,7.6,12.4,7.0,2024,3,5,3,0,0
2024-03-05 03:10:00,200.8,169.8,0.846,29.0,1,0,0,0,98.7,19.8,0,33.1,18.3,1302.2,3.7,45.5,49.2,3.7,84.8,81.1,72.7,-8.4,45,0,48,48,58.1,11.6,19.5,10.8,2024,3,5,3,10,0
2024-03-05 03:20:00,173.8,172.2,0.991,29.9,1,0,0,0,101.6,19.7,0,32.7,18.3,1303.4,3.2,46.4,49.6,3.6,84.7,81.1,72.7,-8.4,45,0,48,48,59.0,11.4,19.0,10.6,2024,3,5,3,20,0
2024-03-05 03:30:00,167.3,229.0,1.369,46.7,1,0,0,0,158.5,19.7,0,32.7,18.1,1295.0,3.1,46.0,49.1,3.5,84.6,81.1,72.7,-8.4,45,0,48,48,69.2,8.6,14.3,7.9,2024,3,5,3,30,0
2024-03-05 03:40:00,205.6,234.1,1.138,48.1,1,0,0,0,163.1,19.8,0,32.8,18.3,1298.6,3.8,45.6,49.4,3.9,84.7,80.8,72.7,-8.1,45,0,48,48,69.7,8.5,14.0,7.8,2024,3,5,3,40,0
2024-03-05 03:50:00,172.5,261.8,1.518,56.2,1,0,0,0,190.6,19.7,0,33.1,18.3,1293.8,3.2,46.3,49.5,3.7,84.7,81.0,72.7,-8.3,45,0,48,48,72.8,7.5,12.7,7.0,2024,3,5,3,50,0
2024-03-05 04:00:00,182.9,263.6,1.441,56.6,1,0,0,0,192.9,19.7,0,32.8,18.2,1291.3,3.4,46.2,49.6,3.6,84.5,80.9,72.7,-8.2,45,0,48,48,73.2,7.5,12.4,6.9,2024,3,5,4,0,0
2024-03-05 04:10:00,206.4,171.6,0.832,29.4,1,0,0,0,100.7,19.7,0,33.0,18.2,1303.4,3.8,45.8,49.6,3.8,84.7,80.9,72.7,-8.2,45,0,48,48,58.7,11.5,19.2,10.6,2024,3,5,4,10,0
2024-03-05 04:20:00,167.4,178.9,1.069,31.7,1,0,0,0,107.5,19.8,0,33.3,18.4,1296.2,3.1,46.3,49.4,3.5,84.4,80.9,72.7,-8.2,45,0,48,48,60.1,11.1,18.6,10.3,2024,3,5,4,20,0
2024-03-05 04:30:00,156.5,240.5,1.537,50.1,1,0,0,0,170.1,19.6,0,32.8,18.1,1295.0,2.9,46.5,49.4,3.3,84.1,80.8,72.7,-8.1,45,0,48,48,70.7,8.1,13.6,7.5,2024,3,5,4,30,0
